Name, Team, Year, Games Started, IP, ERA, EWA, Record, Earned Record, Support/Luck
Kevin Appier , Royals , 1994 , 23 , 155.01 , 3.83 , 0.39 , 7 , 6 , 8.89 , 8.03 , 0.14
David Cone , Royals , 1994 , 23 , 171.67 , 2.94 , 0.48 , 16 , 5 , 11.07 , 7.1 , 7.03
Tom Gordon , Royals , 1994 , 24 , 155.33 , 4.35 , 0.34 , 11 , 7 , 8.12 , 9.24 , 5.13
Chris Haney , Royals , 1994 , 6 , 28.33 , 7.31 , 0.27 , 2 , 2 , 1.6 , 2.84 , 1.24
Mark Gubicza , Royals , 1994 , 22 , 129.98 , 4.5 , 0.34 , 7 , 9 , 7.49 , 7.91 , -1.58
Jeff Granger , Royals , 1994 , 2 , 9.33 , 6.75 , 0.13 , 0 , 1 , 0.25 , 0.96 , -0.29
Bob Milacki , Royals , 1994 , 10 , 55.67 , 6.14 , 0.23 , 0 , 5 , 2.32 , 4.91 , -2.41
Mike Magnante , Royals , 1994 , 1 , 3.0 , 30.0 , 0.0 , 0 , 1 , 0.0 , 1.0 , 0.0
Jose DeJesus , Royals , 1994 , 4 , 24.0 , 3.75 , 0.35 , 3 , 1 , 1.42 , 1.19 , 1.78
Kevin Appier , Royals , 1995 , 31 , 201.34 , 3.89 , 0.44 , 15 , 10 , 13.57 , 10.53 , 1.95
Mark Gubicza , Royals , 1995 , 33 , 213.36 , 3.75 , 0.4 , 12 , 14 , 13.16 , 10.8 , -4.36
Tom Gordon , Royals , 1995 , 31 , 189.0 , 4.43 , 0.35 , 12 , 12 , 10.8 , 11.48 , 0.68
Doug Linton , Royals , 1995 , 2 , 13.0 , 7.62 , 0.32 , 0 , 1 , 0.64 , 1.15 , -0.49
Chris Haney , Royals , 1995 , 13 , 74.34 , 4.0 , 0.37 , 3 , 4 , 4.78 , 4.3 , -1.48
Tom Browning , Royals , 1995 , 2 , 10.0 , 8.1 , 0.06 , 0 , 2 , 0.13 , 1.22 , -0.91
Jim Pittsley , Royals , 1995 , 1 , 3.33 , 13.51 , 0.0 , 0 , 0 , 0.0 , 0.69 , 0.69
Dennis Rasmussen , Royals , 1995 , 1 , 3.67 , 17.17 , 0.0 , 0 , 1 , 0.0 , 0.83 , -0.17
Melvin Bunch , Royals , 1995 , 5 , 22.34 , 6.04 , 0.19 , 1 , 3 , 0.95 , 2.19 , -0.77
Dilson Torres , Royals , 1995 , 2 , 6.66 , 13.51 , 0.0 , 0 , 1 , 0.0 , 1.37 , 0.37
Jason Jacome , Royals , 1995 , 14 , 83.01 , 5.42 , 0.27 , 4 , 6 , 3.78 , 6.49 , 0.7
Scott Anderson , Royals , 1995 , 4 , 20.33 , 5.31 , 0.23 , 1 , 0 , 0.94 , 1.58 , 1.64
Dave Fleming , Royals , 1995 , 5 , 21.66 , 2.91 , 0.13 , 0 , 1 , 0.64 , 1.35 , -0.3
Kevin Appier , Royals , 1996 , 32 , 211.33 , 3.62 , 0.4 , 14 , 11 , 12.88 , 10.78 , 0.9
Mark Gubicza , Royals , 1996 , 19 , 119.34 , 5.13 , 0.3 , 4 , 12 , 5.61 , 8.29 , -5.32
Chris Haney , Royals , 1996 , 35 , 228.0 , 4.7 , 0.36 , 10 , 14 , 12.61 , 14.49 , -2.13
Tim Belcher , Royals , 1996 , 35 , 238.67 , 3.92 , 0.38 , 15 , 11 , 13.43 , 12.64 , 3.21
Jason Jacome , Royals , 1996 , 2 , 4.0 , 29.25 , 0.0 , 0 , 1 , 0.0 , 1.65 , 0.65
Julio Valera , Royals , 1996 , 2 , 8.33 , 10.8 , 0.0 , 0 , 1 , 0.0 , 1.33 , 0.33
Doug Linton , Royals , 1996 , 18 , 98.0 , 5.05 , 0.31 , 7 , 9 , 5.65 , 6.82 , -0.83
Jose Rosado , Royals , 1996 , 16 , 106.67 , 3.21 , 0.45 , 8 , 6 , 7.17 , 4.78 , -0.39
Tim Pugh , Royals , 1996 , 1 , 3.33 , 5.41 , 0.0 , 0 , 0 , 0.0 , 0.39 , 0.39
Brian Bevil , Royals , 1996 , 1 , 5.0 , 5.4 , 0.25 , 1 , 0 , 0.25 , 0.36 , 1.11
Kevin Appier , Royals , 1997 , 34 , 235.67 , 3.4 , 0.44 , 9 , 13 , 14.91 , 10.8 , -8.11
Jose Rosado , Royals , 1997 , 33 , 203.34 , 4.69 , 0.34 , 9 , 12 , 11.12 , 13.38 , -0.74
Tim Belcher , Royals , 1997 , 32 , 213.33 , 5.02 , 0.35 , 13 , 12 , 11.15 , 14.06 , 3.91
Chris Haney , Royals , 1997 , 3 , 15.34 , 6.45 , 0.13 , 1 , 2 , 0.4 , 1.45 , 0.06
Glendon Rusch , Royals , 1997 , 27 , 165.33 , 5.39 , 0.3 , 6 , 9 , 8.09 , 11.83 , 0.74
Jim Pittsley , Royals , 1997 , 21 , 112.01 , 5.46 , 0.25 , 5 , 8 , 5.35 , 8.71 , 0.36
Ricky Bones , Royals , 1997 , 11 , 57.0 , 6.95 , 0.24 , 4 , 5 , 2.69 , 5.43 , 1.75
Tim Belcher , Royals , 1998 , 34 , 234.01 , 4.27 , 0.38 , 14 , 14 , 12.99 , 13.88 , 0.89
Glendon Rusch , Royals , 1998 , 24 , 140.99 , 6.26 , 0.26 , 6 , 15 , 6.34 , 11.9 , -3.44
Pat Rapp , Royals , 1998 , 32 , 188.33 , 5.3 , 0.29 , 12 , 13 , 9.41 , 13.59 , 3.17
Chris Haney , Royals , 1998 , 12 , 61.32 , 7.78 , 0.16 , 4 , 6 , 1.98 , 6.63 , 2.65
Hipolito Pichardo , Royals , 1998 , 18 , 102.65 , 4.38 , 0.32 , 7 , 5 , 5.78 , 6.29 , 2.51
Jose Rosado , Royals , 1998 , 25 , 151.99 , 4.68 , 0.31 , 8 , 10 , 7.82 , 10.36 , 0.54
Jamie Walker , Royals , 1998 , 2 , 10.33 , 8.71 , 0.14 , 0 , 1 , 0.29 , 1.19 , -0.1
Jim Pittsley , Royals , 1998 , 2 , 8.33 , 6.48 , 0.3 , 1 , 1 , 0.59 , 0.82 , 0.23
Brian Barber , Royals , 1998 , 8 , 42.0 , 6.0 , 0.28 , 2 , 4 , 2.23 , 3.45 , -0.78
Kevin Appier , Royals , 1998 , 3 , 15.0 , 7.8 , 0.15 , 1 , 2 , 0.45 , 1.61 , 0.16
Jeff Suppan , Royals , 1998 , 1 , 6.0 , 0 , 0.66 , 0 , 0 , 0.66 , 0.04 , -0.62
Kevin Appier , Royals , 1999 , 22 , 140.34 , 4.87 , 0.31 , 9 , 9 , 6.71 , 9.33 , 2.62
Jose Rosado , Royals , 1999 , 33 , 207.98 , 3.85 , 0.35 , 10 , 14 , 11.41 , 11.47 , -3.94
Jeff Suppan , Royals , 1999 , 32 , 208.66 , 4.53 , 0.35 , 10 , 12 , 11.22 , 12.89 , -0.33
Brian Barber , Royals , 1999 , 3 , 10.0 , 13.5 , 0.08 , 1 , 2 , 0.25 , 1.93 , 0.67
Jim Pittsley , Royals , 1999 , 5 , 23.34 , 6.94 , 0.1 , 1 , 2 , 0.51 , 2.47 , 0.97
Jay Witasick , Royals , 1999 , 28 , 150.98 , 5.6 , 0.26 , 9 , 11 , 7.2 , 12.39 , 3.19
Chris Fussell , Royals , 1999 , 8 , 38.0 , 7.82 , 0.16 , 0 , 4 , 1.27 , 4.28 , -0.99
Terry Mathews , Royals , 1999 , 1 , 4.67 , 7.71 , 0.0 , 0 , 0 , 0.0 , 0.6 , 0.6
Mac Suzuki , Royals , 1999 , 9 , 42.32 , 5.53 , 0.24 , 1 , 2 , 2.19 , 3.53 , 0.34
Don Wengert , Royals , 1999 , 1 , 5.0 , 14.4 , 0.03 , 0 , 1 , 0.03 , 0.84 , -0.19
Dan Reichert , Royals , 1999 , 8 , 36.66 , 9.08 , 0.14 , 2 , 2 , 1.14 , 4.82 , 3.67
Blake Stein , Royals , 1999 , 11 , 67.34 , 3.88 , 0.4 , 1 , 2 , 4.45 , 3.73 , -1.72
Jeff Suppan , Royals , 2000 , 33 , 212.68 , 4.78 , 0.33 , 10 , 9 , 11.04 , 13.83 , 3.79
Jay Witasick , Royals , 2000 , 14 , 74.34 , 6.05 , 0.23 , 3 , 7 , 3.16 , 6.45 , -0.7
Jose Rosado , Royals , 2000 , 5 , 27.67 , 5.85 , 0.25 , 2 , 2 , 1.24 , 2.19 , 0.95
Chad Durbin , Royals , 2000 , 16 , 72.32 , 8.21 , 0.18 , 2 , 5 , 2.85 , 8.9 , 3.05
Mac Suzuki , Royals , 2000 , 29 , 177.66 , 4.51 , 0.31 , 8 , 10 , 9.13 , 11.61 , 0.48
Chris Fussell , Royals , 2000 , 9 , 44.33 , 6.7 , 0.24 , 4 , 1 , 2.18 , 4.15 , 4.98
Miguel Batista , Royals , 2000 , 9 , 48.0 , 6.56 , 0.2 , 1 , 6 , 1.8 , 4.56 , -2.24
Brett Laxton , Royals , 2000 , 1 , 3.33 , 16.22 , 0.0 , 0 , 1 , 0.0 , 0.77 , -0.23
Jeff D'Amico , Royals , 2000 , 1 , 2.0 , 36.0 , 0.0 , 0 , 1 , 0.0 , 0.89 , -0.11
Dan Reichert , Royals , 2000 , 18 , 108.67 , 4.8 , 0.3 , 5 , 6 , 5.46 , 7.49 , 1.02
Blake Stein , Royals , 2000 , 17 , 107.66 , 4.68 , 0.36 , 8 , 5 , 6.15 , 6.79 , 3.64
