Name, Team, Year, Games Started, IP, ERA, EWA, Record, Earned Record, Support/Luck
Gil Heredia , Nationals , 1993 , 9 , 41.66 , 3.67 , 0.37 , 4 , 2 , 3.3 , 2.69 , 1.38
Brian Barnes , Nationals , 1993 , 8 , 39.33 , 4.35 , 0.27 , 1 , 3 , 2.14 , 2.61 , -1.53
Mike Gardiner , Nationals , 1993 , 2 , 6.0 , 9.0 , 0.24 , 1 , 1 , 0.47 , 0.84 , 0.37
Kirk Rueter , Nationals , 1993 , 14 , 85.67 , 2.73 , 0.43 , 8 , 0 , 6.08 , 3.58 , 5.5
Jeff Fassero , Nationals , 1993 , 15 , 94.33 , 2.29 , 0.48 , 7 , 4 , 7.21 , 3.08 , -1.13
Butch Henry , Nationals , 1993 , 1 , 5.0 , 3.6 , 0.35 , 1 , 0 , 0.35 , 0.24 , 0.88
Denis Boucher , Nationals , 1993 , 5 , 28.34 , 1.91 , 0.49 , 3 , 1 , 2.47 , 0.69 , 0.21
Brian Looney , Nationals , 1993 , 1 , 3.0 , 0 , 0.0 , 0 , 0 , 0.0 , 0.02 , 0.02
Jeff Fassero , Nationals , 1994 , 21 , 138.69 , 2.99 , 0.44 , 8 , 6 , 9.2 , 5.7 , -1.51
Ken Hill , Nationals , 1994 , 23 , 154.67 , 3.32 , 0.43 , 16 , 5 , 9.9 , 6.83 , 7.93
Kirk Rueter , Nationals , 1994 , 20 , 92.33 , 5.17 , 0.26 , 7 , 3 , 5.15 , 7.7 , 6.55
Pedro Martinez , Nationals , 1994 , 23 , 144.01 , 3.44 , 0.42 , 11 , 5 , 9.77 , 6.81 , 3.03
Denis Boucher , Nationals , 1994 , 2 , 8.33 , 9.72 , 0.0 , 0 , 1 , 0.0 , 1.21 , 0.21
Rod Henderson , Nationals , 1994 , 2 , 5.0 , 12.6 , 0.0 , 0 , 1 , 0.0 , 1.14 , 0.14
Butch Henry , Nationals , 1994 , 15 , 89.01 , 2.53 , 0.44 , 8 , 3 , 6.62 , 3.17 , 1.56
Gabe White , Nationals , 1994 , 5 , 20.33 , 6.64 , 0.18 , 1 , 1 , 0.91 , 2.27 , 1.36
Gil Heredia , Nationals , 1994 , 3 , 18.67 , 1.45 , 0.4 , 2 , 0 , 1.19 , 0.56 , 1.37
Jeff Fassero , Nationals , 1995 , 30 , 188.99 , 4.33 , 0.34 , 13 , 14 , 10.17 , 11.26 , 0.09
Pedro Martinez , Nationals , 1995 , 30 , 194.67 , 3.51 , 0.41 , 14 , 10 , 12.42 , 9.73 , 1.3
Butch Henry , Nationals , 1995 , 21 , 126.65 , 2.84 , 0.39 , 7 , 9 , 8.26 , 5.67 , -4.59
Kirk Rueter , Nationals , 1995 , 9 , 47.34 , 3.23 , 0.37 , 5 , 3 , 3.3 , 2.66 , 1.36
Gil Heredia , Nationals , 1995 , 18 , 91.68 , 5.2 , 0.25 , 4 , 6 , 4.5 , 7.27 , 0.77
Carlos Perez , Nationals , 1995 , 23 , 135.34 , 3.72 , 0.37 , 10 , 8 , 8.49 , 7.53 , 1.05
Ugueth Urbina , Nationals , 1995 , 4 , 20.33 , 6.2 , 0.29 , 1 , 2 , 1.17 , 1.75 , -0.42
Tavo Alvarez , Nationals , 1995 , 8 , 37.33 , 6.75 , 0.22 , 1 , 5 , 1.78 , 3.76 , -2.02
Gabe White , Nationals , 1995 , 1 , 2.67 , 20.22 , 0.0 , 0 , 1 , 0.0 , 0.8 , -0.2
Jeff Fassero , Nationals , 1996 , 34 , 231.68 , 3.3 , 0.43 , 15 , 11 , 14.75 , 10.83 , 0.09
Pedro Martinez , Nationals , 1996 , 33 , 216.67 , 3.7 , 0.39 , 13 , 10 , 12.95 , 11.32 , 1.37
Jose Paniagua , Nationals , 1996 , 11 , 49.0 , 3.31 , 0.24 , 2 , 4 , 2.66 , 3.0 , -1.65
Rheal Cormier , Nationals , 1996 , 27 , 154.0 , 4.27 , 0.31 , 7 , 10 , 8.31 , 9.98 , -1.32
Kirk Rueter , Nationals , 1996 , 16 , 78.67 , 4.58 , 0.31 , 5 , 6 , 4.89 , 5.45 , -0.44
Tavo Alvarez , Nationals , 1996 , 5 , 16.0 , 3.94 , 0.1 , 1 , 1 , 0.51 , 1.68 , 1.17
Ugueth Urbina , Nationals , 1996 , 17 , 91.33 , 4.14 , 0.33 , 7 , 5 , 5.58 , 5.43 , 1.85
Mike Dyer , Nationals , 1996 , 1 , 2.0 , 18.0 , 0.0 , 0 , 1 , 0.0 , 0.59 , -0.41
Mark Leiter , Nationals , 1996 , 12 , 69.67 , 4.39 , 0.33 , 4 , 2 , 4.02 , 4.21 , 2.2
Omar Daal , Nationals , 1996 , 6 , 24.34 , 5.18 , 0.21 , 2 , 3 , 1.23 , 2.35 , 0.11
