7/16/57,Harvey Haddix,Vs. MIL,1,0,0,0,1,0,0,2.33,5,3,3,1,1,2,0,0,0
7/17/57,Robin Roberts,Vs. MIL,1,0,0,0,0,0,0,1.00,0,0,0,0,0,0,0,0,0
7/18/57,Curt Simmons,Vs. MIL,1,1,0,0,1,0,0,9.00,11,4,3,1,3,3,0,0,0
7/19/57,Jack Sanford,Vs. CIN,1,0,0,0,1,0,0,4.33,10,6,6,1,2,5,0,0,1
7/20/57,Jim Hearn,Vs. CIN,1,0,0,0,0,0,0,3.33,4,3,3,0,1,1,0,0,0
07/21/1957 (1),Robin Roberts,Vs. CIN,1,0,0,0,1,0,0,6.67,10,4,4,2,1,1,0,0,0
07/21/1957 (2),Harvey Haddix,Vs. CIN,1,0,0,0,1,0,0,4.00,8,6,6,1,2,2,1,0,1
7/23/57,Curt Simmons,At MIL,1,1,0,0,1,0,0,8.00,6,1,1,0,1,2,0,0,0
7/24/57,Jack Sanford,At MIL,1,1,0,1,0,0,0,9.00,5,1,1,1,2,8,0,0,0
7/25/57,Robin Roberts,At MIL,1,0,0,1,0,0,0,8.67,9,3,3,1,0,4,0,0,0
7/26/57,Warren Hacker,At CHN,1,0,0,1,0,0,0,9.33,4,1,1,0,4,8,0,0,0
7/27/57,Harvey Haddix,At CHN,1,0,0,0,1,0,0,6.33,7,5,5,2,0,9,0,0,0
07/28/1957 (1),Curt Simmons,At CHN,1,0,0,1,0,0,0,7.00,5,1,1,0,1,2,0,0,0
07/28/1957 (2),Jack Sanford,At CHN,1,1,0,1,0,0,0,9.00,6,1,1,1,1,1,1,0,0
Game Date,Pitcher,Opponent,GS,CG,GF,W,L,Sv,Sho,IP,H,R,ER,HR,BB,K,HBP,BK,WP
7/29/57,Robin Roberts,At CHN,1,1,0,1,0,0,1,9.00,4,0,0,0,3,6,0,0,0
7/30/57,Warren Hacker,At CIN,1,0,0,0,0,0,0,1.33,2,2,2,2,2,0,0,0,0
7/31/57,Harvey Haddix,At CIN,1,0,0,0,0,0,0,0.67,3,2,2,0,0,1,0,0,0
8/1/57,Curt Simmons,At CIN,1,0,0,0,1,0,0,7.00,7,4,4,0,2,6,0,0,1
8/2/57,Jack Sanford,At SLN,1,0,0,0,0,0,0,6.00,7,4,3,1,6,4,0,0,0
8/3/57,Robin Roberts,At SLN,1,0,0,0,1,0,0,7.00,8,2,2,0,0,4,0,0,0
08/04/1957 (1),Jack Meyer,At SLN,1,0,0,0,0,0,0,5.00,5,4,3,1,4,4,1,0,0
08/04/1957 (2),Warren Hacker,At SLN,1,0,0,0,1,0,0,6.00,5,2,2,0,0,2,0,0,0
8/6/57,Jack Sanford,At PIT,1,0,0,0,1,0,0,6.33,11,5,3,1,1,8,0,0,0
8/8/57,Curt Simmons,At PIT,1,0,0,1,0,0,0,8.33,10,3,3,1,0,1,0,0,0
8/9/57,Robin Roberts,At NYN,1,0,0,0,1,0,0,4.00,8,6,5,1,0,2,0,0,0
08/11/1957 (1),Harvey Haddix,At NYN,1,0,0,0,1,0,0,6.67,7,5,5,1,2,7,0,0,0
08/11/1957 (2),Jack Sanford,At NYN,1,1,0,1,0,0,1,9.00,3,0,0,0,1,5,0,0,0
8/13/57,Warren Hacker,Vs. PIT,1,0,0,0,1,0,0,6.00,4,4,4,1,3,4,0,0,0
8/14/57,Curt Simmons,Vs. PIT,1,0,0,0,1,0,0,1.33,4,4,1,0,0,1,0,0,0
8/16/57,Robin Roberts,Vs. NYN,1,1,0,0,1,0,0,9.00,8,2,2,1,2,6,0,0,0
8/17/57,Jack Sanford,Vs. NYN,1,1,0,1,0,0,0,9.00,6,1,1,0,3,5,0,0,0
08/18/1957 (1),Warren Hacker,Vs. NYN,1,0,0,0,1,0,0,3.00,6,4,4,1,0,2,0,0,0
08/18/1957 (2),Harvey Haddix,Vs. NYN,1,1,0,0,1,0,0,9.00,8,1,1,0,0,6,0,0,0
08/20/1957 (1),Curt Simmons,Vs. CHN,1,0,0,0,0,0,0,8.00,2,1,1,1,1,7,0,0,0
Game Date,Pitcher,Opponent,GS,CG,GF,W,L,Sv,Sho,IP,H,R,ER,HR,BB,K,HBP,BK,WP
08/20/1957 (2),Robin Roberts,Vs. CHN,1,0,0,0,1,0,0,4.67,8,5,5,2,1,3,0,0,0
8/22/57,Jack Sanford,Vs. SLN,1,0,0,0,1,0,0,4.33,7,5,5,1,1,2,0,0,1
8/23/57,Harvey Haddix,Vs. SLN,1,1,0,1,0,0,0,9.00,7,2,2,0,2,7,0,0,1
8/24/57,Curt Simmons,Vs. SLN,1,0,0,0,1,0,0,8.33,8,5,4,0,0,2,0,0,0
8/25/57,Robin Roberts,Vs. MIL,1,0,0,0,1,0,0,3.67,6,4,4,2,0,1,0,0,0
8/26/57,Jack Sanford,Vs. MIL,1,0,0,0,0,0,0,8.00,9,3,1,0,0,3,0,1,0
8/27/57,Don Cardwell,Vs. CIN,1,0,0,0,1,0,0,8.67,9,5,5,2,2,5,1,0,0
8/28/57,Curt Simmons,Vs. CIN,1,0,0,0,1,0,0,1.00,4,3,3,0,2,2,0,0,0
8/30/57,Jack Sanford,Vs. PIT,1,1,0,1,0,0,0,9.00,8,3,3,1,3,6,0,0,0
8/31/57,Don Cardwell,Vs. PIT,1,1,0,1,0,0,0,9.00,4,1,1,1,1,5,0,0,0
09/01/1957 (1),Robin Roberts,Vs. PIT,1,1,0,1,0,0,0,9.00,7,3,3,0,0,4,0,0,0
09/01/1957 (2),Curt Simmons,Vs. PIT,1,0,0,0,1,0,0,5.33,6,5,4,1,2,2,0,0,0
09/02/1957 (1),Warren Hacker,At BRO,1,1,0,1,0,0,0,9.00,8,4,4,2,0,5,0,0,0
09/02/1957 (2),Jack Meyer,At BRO,1,0,0,0,0,0,0,2.00,3,3,3,2,4,2,0,0,0
9/3/57,Jack Sanford,At BRO,1,0,0,0,0,0,0,7.00,3,2,2,0,3,8,0,0,0
9/4/57,Don Cardwell,Vs. BRO,1,0,0,0,1,0,0,1.67,2,3,3,1,4,1,0,0,0
9/5/57,Robin Roberts,Vs. BRO,1,0,0,0,1,0,0,8.00,6,3,3,0,1,7,0,0,0
9/6/57,Harvey Haddix,At PIT,1,1,0,0,1,0,0,8.00,7,3,1,1,2,3,0,0,0
9/7/57,Jack Sanford,At PIT,1,0,0,0,1,0,0,6.00,6,4,4,0,3,4,0,0,0
09/08/1957 (1),Don Cardwell,At PIT,1,0,0,0,0,0,0,6.67,7,4,4,0,2,3,0,0,0
Game Date,Pitcher,Opponent,GS,CG,GF,W,L,Sv,Sho,IP,H,R,ER,HR,BB,K,HBP,BK,WP
09/08/1957 (2),Warren Hacker,At PIT,1,0,0,0,1,0,0,2.67,5,4,3,0,0,0,0,0,0
9/10/57,Curt Simmons,At SLN,1,0,0,0,0,0,0,8.33,6,3,3,2,1,5,0,0,0
9/11/57,Harvey Haddix,At SLN,1,0,0,0,1,0,0,2.67,5,6,2,0,2,2,0,0,0
9/13/57,Jack Sanford,At CIN,1,0,0,0,1,0,0,5.00,6,5,1,1,0,3,1,0,0
9/14/57,Robin Roberts,At CIN,1,1,0,1,0,0,1,9.00,8,0,0,0,0,2,0,0,0
9/15/57,Curt Simmons,At MIL,1,0,0,0,0,0,0,8.00,5,2,2,0,1,7,0,0,0
9/16/57,Harvey Haddix,At MIL,1,0,0,0,1,0,0,4.67,8,4,3,1,0,3,0,0,1
9/17/57,Jack Sanford,At CHN,1,0,0,0,1,0,0,5.67,8,6,6,3,3,2,0,0,0
9/18/57,Robin Roberts,At CHN,1,0,0,0,1,0,0,6.00,7,4,4,2,1,1,0,0,0
9/20/57,Warren Hacker,At BRO,1,0,0,0,0,0,0,7.00,6,2,2,1,2,0,1,0,0
9/21/57,Jack Sanford,At BRO,1,0,0,1,0,0,0,8.00,5,2,2,0,7,4,0,0,1
9/22/57,Robin Roberts,At BRO,1,0,0,0,1,0,0,6.00,9,7,6,3,2,4,0,0,0
9/24/57,Curt Simmons,Vs. NYN,1,1,0,1,0,0,1,9.00,4,0,0,0,1,4,0,0,1
9/27/57,Jack Sanford,Vs. BRO,1,1,0,1,0,0,0,9.00,6,2,2,1,0,9,0,0,0
9/28/57,Don Cardwell,Vs. BRO,1,0,0,0,1,0,0,4.67,7,8,8,1,5,3,1,0,0
9/29/57,Seth Morehead,Vs. BRO,1,1,0,1,0,0,0,9.00,4,1,0,0,1,4,0,0,0
4/15/58,Robin Roberts,At CIN,1,0,0,0,0,0,0,5.33,7,4,4,0,1,3,0,0,0
4/18/58,Jack Sanford,Vs. MIL,1,0,0,0,1,0,0,8.00,6,4,4,1,4,2,0,0,0
4/19/58,Curt Simmons,Vs. MIL,1,0,0,0,1,0,0,6.00,7,2,1,1,1,4,0,0,0
4/20/58,Robin Roberts,Vs. MIL,1,1,0,1,0,0,0,9.00,5,2,2,2,0,4,0,0,1
Game Date,Pitcher,Opponent,GS,CG,GF,W,L,Sv,Sho,IP,H,R,ER,HR,BB,K,HBP,BK,WP
4/21/58,Ray Semproch,Vs. CIN,1,0,0,0,0,0,0,8.00,8,2,1,0,5,4,0,0,0
4/23/58,Jack Sanford,Vs. PIT,1,1,0,1,0,0,0,9.00,7,1,1,0,3,1,0,0,0
4/24/58,Curt Simmons,Vs. PIT,1,0,0,0,1,0,0,2.67,7,5,3,0,0,3,0,0,0
4/25/58,Robin Roberts,At MIL,1,1,0,0,1,0,0,8.00,9,4,2,1,2,2,0,0,0
4/26/58,Ray Semproch,At MIL,1,0,0,0,1,0,0,7.33,7,4,4,2,2,5,0,0,0
4/27/58,Jack Sanford,At MIL,1,1,0,1,0,0,0,9.00,5,2,2,1,6,7,0,0,0
4/29/58,Curt Simmons,At SFN,1,0,0,1,0,0,0,7.00,12,4,4,1,1,3,0,0,1
4/30/58,Robin Roberts,At SFN,1,0,0,0,1,0,0,5.67,8,6,6,2,1,0,0,0,0
5/1/58,Ray Semproch,At SFN,1,1,0,1,0,0,1,9.00,7,0,0,0,1,2,0,0,0
5/2/58,Jack Sanford,At SFN,1,1,0,0,1,0,0,8.00,7,4,4,1,6,7,1,0,0
5/3/58,Curt Simmons,At SFN,1,0,0,1,0,0,0,8.00,7,2,2,0,3,4,0,0,0
05/04/1958 (1),Robin Roberts,At LAN,1,0,0,0,1,0,0,7.00,8,8,4,1,2,2,0,0,0
05/04/1958 (2),Warren Hacker,At LAN,1,0,0,0,1,0,0,3.67,5,5,5,1,3,3,0,0,0
5/5/58,Ray Semproch,At LAN,1,1,0,1,0,0,0,9.00,5,3,3,1,5,2,0,0,1
5/6/58,Jack Sanford,At LAN,1,0,0,0,0,0,0,4.00,6,3,3,0,1,3,0,0,0
5/7/58,Curt Simmons,At LAN,1,1,0,1,0,0,0,9.00,11,3,3,1,5,1,0,0,0
5/9/58,Robin Roberts,At PIT,1,1,0,0,1,0,0,11.00,4,1,1,1,4,6,0,0,0
5/10/58,Ray Semproch,At PIT,1,0,0,0,1,0,0,0.67,4,5,2,0,2,1,0,0,0
05/11/1958 (1),Jack Sanford,At PIT,1,0,0,0,1,0,0,1.67,6,8,8,1,3,1,0,0,0
05/11/1958 (2),Curt Simmons,At PIT,1,1,0,0,1,0,0,10.33,6,1,1,0,3,6,1,0,0
Game Date,Pitcher,Opponent,GS,CG,GF,W,L,Sv,Sho,IP,H,R,ER,HR,BB,K,HBP,BK,WP
5/13/58,Robin Roberts,Vs. MIL,1,1,0,1,0,0,0,9.00,6,2,2,1,0,3,0,0,0
5/14/58,Ray Semproch,Vs. MIL,1,0,0,0,1,0,0,3.67,6,4,4,2,2,0,0,0,0
5/16/58,Curt Simmons,Vs. PIT,1,1,0,1,0,0,0,9.00,6,2,1,0,0,6,0,0,0
5/17/58,Robin Roberts,Vs. PIT,1,1,0,1,0,0,0,9.00,6,3,3,2,3,6,0,0,0
05/18/1958 (1),Jack Sanford,Vs. PIT,1,0,0,1,0,0,0,7.67,7,4,4,2,3,3,0,0,0
05/18/1958 (2),Ray Semproch,Vs. PIT,1,1,0,1,0,0,0,9.00,6,2,2,2,0,4,0,0,0
5/20/58,Curt Simmons,Vs. SLN,1,0,0,0,1,0,0,5.33,9,5,5,0,1,3,0,0,0
5/21/58,Robin Roberts,Vs. SLN,1,1,0,1,0,0,1,9.00,7,0,0,0,0,4,0,0,0
5/22/58,Jack Sanford,Vs. CHN,1,0,0,0,1,0,0,4.00,6,5,2,1,4,5,0,0,0
5/23/58,Ray Semproch,Vs. CHN,1,0,0,0,1,0,0,4.33,6,6,4,1,2,2,0,0,0
5/24/58,Curt Simmons,Vs. CHN,1,0,0,0,0,0,0,6.67,8,4,1,0,2,2,0,0,0
5/26/58,Robin Roberts,Vs. LAN,1,1,0,0,1,0,0,9.00,6,2,2,0,4,7,0,0,0
5/27/58,Jack Sanford,Vs. SFN,1,1,0,1,0,0,0,9.00,10,1,1,0,1,5,0,0,0
5/28/58,Ray Semproch,Vs. SFN,1,0,0,0,0,0,0,6.67,8,4,4,1,2,3,0,0,1
5/30/58,Curt Simmons,Vs. CIN,1,0,0,0,1,0,0,1.33,5,5,5,0,2,0,0,0,0
5/31/58,Robin Roberts,Vs. CIN,1,1,0,1,0,0,0,9.00,12,4,4,2,0,2,0,0,0
06/01/1958 (1),Jack Sanford,Vs. CIN,1,1,0,0,1,0,0,9.00,8,2,2,0,4,5,0,0,0
06/01/1958 (2),Ray Semproch,Vs. CIN,1,0,0,0,0,0,0,0.33,5,5,4,0,1,0,0,0,0
6/3/58,Curt Simmons,At CHN,1,0,0,0,1,0,0,2.00,7,6,6,0,2,3,0,0,0
6/4/58,Robin Roberts,At CHN,1,0,0,0,1,0,0,2.33,9,5,4,2,0,0,0,0,0
Game Date,Pitcher,Opponent,GS,CG,GF,W,L,Sv,Sho,IP,H,R,ER,HR,BB,K,HBP,BK,WP
6/5/58,Jack Sanford,At CHN,1,0,0,0,0,0,0,4.67,7,6,6,0,3,5,0,0,1
6/6/58,Seth Morehead,At SLN,1,0,0,0,1,0,0,6.00,7,3,3,0,2,1,0,0,0
6/7/58,Curt Simmons,At SLN,1,1,0,1,0,0,0,9.00,10,6,6,1,3,3,0,0,0
06/08/1958 (1),Robin Roberts,At SLN,1,0,0,0,0,0,0,7.67,11,5,5,2,2,2,0,0,0
06/08/1958 (2),Jack Sanford,At SLN,1,0,0,0,0,0,0,6.00,3,3,3,0,5,3,0,0,0
6/10/58,Ray Semproch,At LAN,1,1,0,1,0,0,0,9.00,9,2,2,1,3,6,0,0,1
6/11/58,Curt Simmons,At LAN,1,0,0,0,0,0,0,2.67,4,4,3,0,1,0,0,0,0
6/12/58,Jack Sanford,At LAN,1,0,0,0,0,0,0,7.00,7,3,3,0,1,6,0,0,1
6/13/58,Robin Roberts,At SFN,1,0,0,0,1,0,0,7.00,3,1,1,0,0,6,1,0,0
6/14/58,Ray Semproch,At SFN,1,1,0,1,0,0,0,9.00,7,2,2,0,1,4,0,0,0
6/15/58,Curt Simmons,At SFN,1,0,0,0,1,0,0,7.00,8,3,3,0,1,2,0,0,0
6/17/58,Jack Sanford,Vs. LAN,1,0,0,1,0,0,0,8.00,8,5,5,1,6,8,0,0,1
6/18/58,Robin Roberts,Vs. LAN,1,1,0,0,1,0,0,9.00,8,3,3,1,2,9,0,0,1
6/19/58,Ray Semproch,Vs. LAN,1,1,0,1,0,0,0,9.00,6,3,3,2,1,3,0,0,0
6/20/58,Curt Simmons,Vs. SFN,1,0,0,0,0,0,0,1.33,4,4,3,0,1,1,0,0,0
06/22/1958 (1),Seth Morehead,Vs. SFN,1,0,0,0,0,0,0,6.67,5,3,3,1,2,6,0,0,0
06/22/1958 (2),Robin Roberts,Vs. SFN,1,1,0,1,0,0,0,9.00,11,2,0,0,3,4,0,0,0
6/24/58,Jack Sanford,Vs. CHN,1,0,0,0,1,0,0,7.00,4,3,2,1,2,6,0,0,0
6/25/58,Ray Semproch,Vs. CHN,1,0,0,0,0,0,0,6.33,5,4,3,0,2,2,0,0,0
6/27/58,Robin Roberts,Vs. SLN,1,0,0,0,0,0,0,8.33,8,4,4,0,1,4,0,0,0
Game Date,Pitcher,Opponent,GS,CG,GF,W,L,Sv,Sho,IP,H,R,ER,HR,BB,K,HBP,BK,WP
6/28/58,Curt Simmons,Vs. SLN,1,0,0,0,1,0,0,8.00,12,8,7,1,2,2,0,0,2
06/29/1958 (1),Seth Morehead,Vs. SLN,1,0,0,0,0,0,0,7.33,10,4,2,1,1,4,0,0,0
06/29/1958 (2),Jack Sanford,Vs. SLN,1,0,0,0,1,0,0,6.67,9,3,1,0,0,2,0,0,0
7/1/58,Ray Semproch,At PIT,1,1,0,1,0,0,0,9.00,8,2,2,0,0,7,0,0,0
7/3/58,Robin Roberts,At MIL,1,1,0,1,0,0,0,9.00,6,1,1,0,1,4,0,0,0
07/04/1958 (1),Curt Simmons,At MIL,1,0,0,1,0,0,0,7.00,7,1,1,1,3,1,0,0,0
07/04/1958 (2),Jack Sanford,At MIL,1,1,0,1,0,0,1,9.00,5,0,0,0,4,4,0,0,0
7/5/58,Jack Meyer,At CIN,1,0,0,0,0,0,0,8.00,6,4,3,1,3,1,0,0,0
07/06/1958 (1),Ray Semproch,At CIN,1,1,0,1,0,0,0,9.00,5,1,1,0,1,4,0,0,0
07/06/1958 (2),Seth Morehead,At CIN,1,0,0,0,1,0,0,2.33,5,5,5,0,2,1,0,0,0
