Game Date,Pitcher,Opponent,GS,CG,GF,W,L,Sv,Sho,IP,H,R,ER,HR,BB,K,HBP,BK,WP
7/13/57,Jack Harshman,Vs. WSH,1,0,0,0,0,0,0,2.67,3,2,2,0,4,0,0,0,0
07/14/1957 (1),Billy Pierce,Vs. NYA,1,1,0,1,0,0,0,9.00,5,1,1,0,1,7,0,0,0
07/14/1957 (2),Dick Donovan,Vs. NYA,1,0,0,0,0,0,0,8.00,8,3,3,0,1,2,0,0,0
7/16/57,Jim Wilson,Vs. BAL,1,0,0,0,1,0,0,7.33,7,2,2,0,1,2,0,0,0
7/17/57,Bob Keegan,Vs. BAL,1,0,0,1,0,0,0,8.33,8,1,0,0,3,2,0,0,0
7/18/57,Jack Harshman,Vs. BAL,1,0,0,0,1,0,0,8.33,7,6,3,0,3,3,1,0,0
7/19/57,Billy Pierce,Vs. BOS,1,0,0,0,1,0,0,7.00,6,4,4,1,3,4,0,0,0
7/20/57,Dick Donovan,Vs. BOS,1,1,0,1,0,0,1,9.00,1,0,0,0,2,1,1,0,0
7/21/57,Jim Wilson,Vs. BOS,1,1,0,1,0,0,1,9.00,3,0,0,0,2,4,0,0,0
7/23/57,Bob Keegan,At NYA,1,0,0,0,0,0,0,5.00,7,4,4,2,0,0,0,0,0
7/24/57,Billy Pierce,At NYA,1,1,0,1,0,0,0,9.00,7,2,2,1,5,5,0,0,0
7/25/57,Dick Donovan,At NYA,1,1,0,1,0,0,0,9.00,4,2,2,0,3,3,0,0,0
07/26/1957 (1),Jack Harshman,At BAL,1,0,0,0,1,0,0,0.67,4,5,5,1,1,0,0,0,0
07/26/1957 (2),Jim Wilson,At BAL,1,0,0,1,0,0,0,8.33,2,0,0,0,2,4,0,0,0
7/27/57,Bob Keegan,At BAL,1,0,0,0,1,0,0,4.00,5,4,2,1,1,1,0,0,0
7/28/57,Jack Harshman,At BAL,1,0,0,0,0,0,0,4.00,3,3,3,2,1,2,0,0,0
7/29/57,Billy Pierce,At BAL,1,1,0,1,0,0,1,9.00,4,0,0,0,0,6,0,0,0
7/30/57,Dick Donovan,At WSH,1,1,0,1,0,0,0,9.00,3,1,1,1,0,3,1,0,0
7/31/57,Bob Keegan,At WSH,1,0,0,1,0,0,0,6.67,9,3,3,1,2,2,2,0,0
8/1/57,Jack Harshman,At WSH,1,0,0,0,0,0,0,5.00,5,4,4,1,2,1,0,0,0
Game Date,Pitcher,Opponent,GS,CG,GF,W,L,Sv,Sho,IP,H,R,ER,HR,BB,K,HBP,BK,WP
8/2/57,Jim Wilson,At BOS,1,0,0,0,0,0,0,6.00,7,4,4,1,1,4,0,0,1
8/3/57,Billy Pierce,At BOS,1,0,0,0,0,0,0,5.67,7,3,3,0,3,5,0,0,0
8/4/57,Dick Donovan,At BOS,1,1,0,1,0,0,0,9.00,14,6,6,2,1,6,0,0,0
8/6/57,Bob Keegan,Vs. KCA,1,0,0,0,1,0,0,3.67,5,3,3,2,0,0,0,0,0
8/7/57,Jim Wilson,Vs. KCA,1,1,0,1,0,0,1,9.00,2,0,0,0,4,5,0,0,0
