Name, Team, Year, Games Started, IP, ERA, EWA, Record, Earned Record, Support/Luck
Dick Donovan , Rangers , 1961 , 22 , 166.66 , 2.38 , 0.56 , 10 - 10 , 12.35 - 4.84 , -7.51
Joe McClain , Rangers , 1961 , 29 , 203.0 , 3.99 , 0.38 , 8 - 18 , 11.1 - 11.58 , -9.52
Bennie Daniels , Rangers , 1961 , 28 , 203.66 , 3.4 , 0.45 , 12 - 10 , 12.56 - 8.83 , -1.73
Ed Hobaugh , Rangers , 1961 , 18 , 109.33 , 4.61 , 0.34 , 7 - 7 , 6.11 - 7.04 , 0.93
Hal Woodeshick , Rangers , 1961 , 6 , 34.67 , 4.41 , 0.36 , 3 - 2 , 2.13 - 2.15 , 1.02
Pete Burnside , Rangers , 1961 , 16 , 89.32 , 4.74 , 0.31 , 4 - 8 , 5.02 - 6.49 , -2.53
Tom Sturdivant , Rangers , 1961 , 10 , 60.99 , 4.87 , 0.31 , 2 - 4 , 3.15 - 4.23 , -0.92
John Gabler , Rangers , 1961 , 9 , 50.99 , 4.06 , 0.32 , 1 - 6 , 2.88 - 3.09 , -4.78
Carl Mathias , Rangers , 1961 , 3 , 12.67 , 12.08 , 0.0 , 0 - 1 , 0.0 - 2.5 , 1.5
Johnny Klippstein , Rangers , 1961 , 1 , 2.33 , 15.45 , 0.0 , 0 - 1 , 0.0 - 0.59 , -0.41
Tom Cheney , Rangers , 1961 , 7 , 22.33 , 10.48 , 0.05 , 1 - 3 , 0.36 - 4.22 , 1.86
Marty Kutyna , Rangers , 1961 , 6 , 43.67 , 4.53 , 0.33 , 1 - 4 , 1.97 - 2.61 , -2.35
Dave Sisler , Rangers , 1961 , 1 , 4.33 , 12.47 , 0.0 , 0 - 1 , 0.0 - 0.79 , -0.21
Carl Bouldin , Rangers , 1961 , 1 , 1.33 , 33.83 , 0.0 , 0 - 1 , 0.0 - 0.72 , -0.28
Hector Maestri , Rangers , 1961 , 1 , 6.0 , 1.5 , 0.51 , 0 - 1 , 0.51 - 0.11 , -1.4
Claude Osteen , Rangers , 1961 , 3 , 18.33 , 4.91 , 0.27 , 1 - 1 , 0.8 - 1.23 , 0.42
Bennie Daniels , Rangers , 1962 , 21 , 117.33 , 5.22 , 0.27 , 4 - 13 , 5.59 - 9.35 , -5.24
Pete Burnside , Rangers , 1962 , 20 , 113.33 , 5.0 , 0.36 , 5 - 10 , 7.11 - 7.89 , -4.22
Claude Osteen , Rangers , 1962 , 22 , 144.66 , 3.8 , 0.45 , 8 - 13 , 9.9 - 7.52 , -7.38
Joe McClain , Rangers , 1962 , 4 , 17.0 , 11.65 , 0.06 , 0 - 4 , 0.25 - 2.85 , -1.4
Jim Hannan , Rangers , 1962 , 3 , 11.67 , 7.71 , 0.15 , 1 - 2 , 0.46 - 1.43 , -0.03
Carl Bouldin , Rangers , 1962 , 3 , 16.0 , 4.5 , 0.42 , 1 - 1 , 1.25 - 1.04 , -0.21
Dave Stenhouse , Rangers , 1962 , 26 , 182.67 , 3.7 , 0.42 , 11 - 11 , 10.96 - 8.92 , -2.04
Don Rudolph , Rangers , 1962 , 23 , 156.33 , 3.63 , 0.43 , 8 - 8 , 9.96 - 7.76 , -2.2
Steve Hamilton , Rangers , 1962 , 10 , 67.34 , 4.28 , 0.32 , 1 - 4 , 3.21 - 4.22 , -1.99
Tom Cheney , Rangers , 1962 , 23 , 150.34 , 3.29 , 0.37 , 7 - 8 , 8.48 - 7.4 , -2.08
Ray Rippelmeyer , Rangers , 1962 , 1 , 3.67 , 9.81 , 0.0 , 0 - 1 , 0.0 - 0.62 , -0.38
Ed Hobaugh , Rangers , 1962 , 2 , 8.0 , 7.88 , 0.0 , 0 - 1 , 0.0 - 1.1 , 0.1
Bob Baird , Rangers , 1962 , 3 , 10.67 , 6.75 , 0.19 , 0 - 1 , 0.56 - 1.33 , -0.23
Jack Jenkins , Rangers , 1962 , 1 , 8.33 , 3.24 , 0.36 , 0 - 1 , 0.36 - 0.45 , -0.91
Don Rudolph , Rangers , 1963 , 26 , 159.34 , 4.52 , 0.31 , 7 - 17 , 8.05 - 10.6 , -7.46
Claude Osteen , Rangers , 1963 , 29 , 201.98 , 3.12 , 0.42 , 8 - 13 , 12.12 - 9.4 , -7.72
Tom Cheney , Rangers , 1963 , 21 , 132.34 , 2.79 , 0.45 , 8 - 9 , 9.49 - 5.57 , -4.92
Bennie Daniels , Rangers , 1963 , 24 , 156.33 , 4.38 , 0.34 , 5 - 10 , 8.06 - 9.47 , -3.59
Art Quirk , Rangers , 1963 , 3 , 15.0 , 4.2 , 0.24 , 1 - 0 , 0.71 - 0.98 , 1.28
Dave Stenhouse , Rangers , 1963 , 16 , 87.02 , 4.55 , 0.3 , 3 - 9 , 4.73 - 5.9 , -4.82
Carl Bouldin , Rangers , 1963 , 3 , 12.33 , 7.3 , 0.03 , 0 - 2 , 0.1 - 1.47 , -0.63
Ron Kline , Rangers , 1963 , 1 , 3.0 , 3.0 , 0.0 , 0 - 0 , 0.0 - 0.22 , 0.22
Jim Coates , Rangers , 1963 , 2 , 8.67 , 6.23 , 0.2 , 0 - 0 , 0.4 - 0.89 , 0.49
Jim Duckworth , Rangers , 1963 , 15 , 69.33 , 6.88 , 0.21 , 3 - 9 , 3.1 - 7.43 , -1.67
Steve Ridzik , Rangers , 1963 , 10 , 57.35 , 5.96 , 0.27 , 3 - 4 , 2.74 - 3.64 , -0.1
Pete Burnside , Rangers , 1963 , 1 , 4.67 , 5.78 , 0.0 , 0 - 1 , 0.0 - 0.5 , -0.5
Ron Moeller , Rangers , 1963 , 3 , 14.33 , 2.51 , 0.29 , 2 - 0 , 0.87 - 0.57 , 1.7
Ed Hobaugh , Rangers , 1963 , 1 , 3.0 , 12.0 , 0.0 , 0 - 0 , 0.0 - 0.62 , 0.62
Bob Baird , Rangers , 1963 , 3 , 9.66 , 9.32 , 0.06 , 0 - 3 , 0.19 - 1.71 , -1.48
Jack Jenkins , Rangers , 1963 , 2 , 8.34 , 8.63 , 0.0 , 0 - 2 , 0.0 - 1.22 , -0.78
Jim Hannan , Rangers , 1963 , 2 , 12.0 , 3.75 , 0.29 , 1 - 1 , 0.59 - 0.72 , 0.13
Claude Osteen , Rangers , 1964 , 36 , 256.99 , 3.33 , 0.45 , 15 - 13 , 16.29 - 10.87 , -3.42
Bennie Daniels , Rangers , 1964 , 24 , 145.68 , 3.95 , 0.3 , 7 - 10 , 7.13 - 8.85 , -1.28
Carl Bouldin , Rangers , 1964 , 3 , 11.0 , 8.18 , 0.06 , 0 - 2 , 0.18 - 1.57 , -0.61
Tom Cheney , Rangers , 1964 , 6 , 32.99 , 4.91 , 0.22 , 1 - 3 , 1.34 - 2.52 , -0.82
Dave Stenhouse , Rangers , 1964 , 14 , 68.01 , 5.56 , 0.21 , 2 - 6 , 2.98 - 6.35 , -0.63
Howie Koplitz , Rangers , 1964 , 1 , 5.33 , 10.13 , 0.08 , 0 - 0 , 0.08 - 0.7 , 0.62
Buster Narum , Rangers , 1964 , 32 , 191.0 , 4.38 , 0.32 , 9 - 15 , 10.16 - 12.47 , -3.69
Jim Hannan , Rangers , 1964 , 7 , 28.66 , 6.59 , 0.18 , 0 - 5 , 1.23 - 3.15 , -3.08
Alan Koch , Rangers , 1964 , 14 , 69.99 , 6.3 , 0.19 , 3 - 7 , 2.72 - 6.8 , 0.08
Jim Duckworth , Rangers , 1964 , 2 , 8.33 , 8.64 , 0.13 , 0 - 2 , 0.25 - 1.05 , -1.2
Don Rudolph , Rangers , 1964 , 8 , 35.34 , 4.58 , 0.26 , 1 - 3 , 2.04 - 2.87 , -1.17
Steve Ridzik , Rangers , 1964 , 3 , 15.0 , 4.8 , 0.16 , 0 - 2 , 0.49 - 1.1 , -1.38
Frank Kreutzer , Rangers , 1964 , 9 , 41.33 , 4.79 , 0.22 , 2 - 5 , 1.94 - 3.32 , -1.62
Don Loun , Rangers , 1964 , 2 , 13.0 , 2.08 , 0.48 , 1 - 1 , 0.96 - 0.51 , -0.46
Pete Craig , Rangers , 1964 , 1 , 0.67 , 67.16 , 0.0 , 0 - 0 , 0.0 - 0.77 , 0.77
Phil Ortega , Rangers , 1965 , 29 , 167.32 , 4.95 , 0.31 , 10 - 15 , 8.97 - 12.48 , -1.49
Buster Narum , Rangers , 1965 , 24 , 132.32 , 5.1 , 0.22 , 3 - 11 , 5.34 - 10.31 , -3.03
Bennie Daniels , Rangers , 1965 , 18 , 90.0 , 4.8 , 0.24 , 3 - 12 , 4.29 - 7.16 , -6.14
Frank Kreutzer , Rangers , 1965 , 14 , 61.0 , 5.02 , 0.25 , 2 - 5 , 3.48 - 4.99 , -1.49
Pete Richert , Rangers , 1965 , 29 , 187.67 , 2.64 , 0.51 , 14 - 12 , 14.75 - 6.95 , -5.8
Mike McCormick , Rangers , 1965 , 21 , 125.99 , 3.86 , 0.36 , 7 - 6 , 7.6 - 7.09 , 0.49
Dallas Green , Rangers , 1965 , 2 , 7.67 , 3.52 , 0.26 , 0 - 0 , 0.51 - 0.55 , 0.04
Howie Koplitz , Rangers , 1965 , 11 , 61.0 , 5.31 , 0.26 , 2 - 5 , 2.84 - 4.75 , -1.09
Jim Duckworth , Rangers , 1965 , 8 , 49.33 , 3.65 , 0.31 , 2 - 2 , 2.52 - 2.74 , 0.22
Pete Craig , Rangers , 1965 , 3 , 14.33 , 8.16 , 0.11 , 0 - 3 , 0.34 - 1.79 , -1.55
Joe Coleman , Rangers , 1965 , 2 , 18.0 , 1.5 , 0.84 , 2 - 0 , 1.69 - 0.18 , 0.49
Jim Hannan , Rangers , 1965 , 1 , 9.0 , 0 , 0.96 , 1 - 0 , 0.96 - 0.01 , 0.04
Pete Richert , Rangers , 1966 , 34 , 241.33 , 3.28 , 0.45 , 14 - 14 , 15.3 - 10.34 , -4.96
Jim Duckworth , Rangers , 1966 , 4 , 12.33 , 5.84 , 0.0 , 0 - 3 , 0.0 - 1.7 , -1.3
Mike McCormick , Rangers , 1966 , 32 , 200.0 , 3.6 , 0.37 , 10 - 14 , 11.73 - 10.6 , -5.13
Phil Ortega , Rangers , 1966 , 31 , 188.99 , 4.0 , 0.37 , 11 - 12 , 11.53 - 11.28 , -1.25
Diego Segui , Rangers , 1966 , 13 , 58.0 , 4.81 , 0.24 , 2 - 7 , 3.12 - 5.15 , -2.97
Tom Cheney , Rangers , 1966 , 1 , 2.33 , 11.59 , 0.0 , 0 - 1 , 0.0 - 0.56 , -0.44
Jim Hannan , Rangers , 1966 , 18 , 90.68 , 4.17 , 0.29 , 3 - 8 , 5.2 - 6.26 , -3.93
Dick Bosman , Rangers , 1966 , 7 , 30.32 , 7.42 , 0.17 , 2 - 3 , 1.18 - 3.8 , 1.62
Bob Humphreys , Rangers , 1966 , 1 , 5.0 , 0 , 0.59 , 1 - 0 , 0.59 - 0.05 , 0.46
Barry Moore , Rangers , 1966 , 11 , 60.33 , 3.88 , 0.29 , 3 - 3 , 3.18 - 3.59 , 0.4
Frank Kreutzer , Rangers , 1966 , 6 , 27.33 , 5.6 , 0.23 , 0 - 5 , 1.35 - 2.43 , -3.92
Joe Coleman , Rangers , 1966 , 1 , 9.0 , 2.0 , 0.8 , 1 - 0 , 0.8 - 0.13 , 0.34
Pete Richert , Rangers , 1967 , 10 , 54.33 , 4.31 , 0.38 , 2 - 6 , 3.83 - 3.44 , -4.39
Joe Coleman , Rangers , 1967 , 22 , 118.68 , 4.78 , 0.29 , 8 - 8 , 6.38 - 8.76 , 2.39
Phil Ortega , Rangers , 1967 , 34 , 219.67 , 3.03 , 0.41 , 10 - 10 , 13.86 - 9.8 , -4.06
Jim Hannan , Rangers , 1967 , 2 , 13.67 , 2.63 , 0.48 , 0 - 1 , 0.96 - 0.47 , -1.5
Barry Moore , Rangers , 1967 , 26 , 142.31 , 3.79 , 0.34 , 7 - 11 , 8.85 - 8.1 , -4.75
Camilo Pascual , Rangers , 1967 , 27 , 162.65 , 3.32 , 0.36 , 12 - 10 , 9.82 - 7.85 , 0.03
Darold Knowles , Rangers , 1967 , 1 , 1.33 , 40.6 , 0.0 , 0 - 1 , 0.0 - 0.85 , -0.15
Frank Bertaina , Rangers , 1967 , 17 , 93.66 , 2.59 , 0.39 , 6 - 5 , 6.59 - 4.27 , -1.32
Bob Priddy , Rangers , 1967 , 8 , 44.33 , 3.25 , 0.35 , 3 - 4 , 2.83 - 2.3 , -1.53
Bob Humphreys , Rangers , 1967 , 2 , 9.0 , 1.0 , 0.33 , 1 - 1 , 0.66 - 0.26 , -0.4
Dick Nold , Rangers , 1967 , 3 , 13.33 , 4.73 , 0.12 , 0 - 2 , 0.35 - 1.14 , -1.22
Dick Bosman , Rangers , 1967 , 7 , 51.33 , 1.75 , 0.59 , 3 - 1 , 4.16 - 1.12 , -1.04
Buster Narum , Rangers , 1967 , 2 , 11.67 , 3.08 , 0.4 , 1 - 0 , 0.81 - 0.46 , 0.65
Camilo Pascual , Rangers , 1968 , 31 , 201.0 , 2.69 , 0.47 , 13 - 12 , 14.51 - 7.5 , -6.0
Joe Coleman , Rangers , 1968 , 33 , 223.0 , 3.27 , 0.45 , 12 - 16 , 14.87 - 9.9 , -8.97
Phil Ortega , Rangers , 1968 , 16 , 79.01 , 5.7 , 0.26 , 4 - 9 , 4.13 - 6.82 , -2.31
Barry Moore , Rangers , 1968 , 18 , 101.32 , 3.29 , 0.36 , 4 - 6 , 6.42 - 5.09 , -3.33
Dick Bosman , Rangers , 1968 , 10 , 53.65 , 5.2 , 0.2 , 1 - 7 , 2.04 - 4.15 , -3.89
Frank Bertaina , Rangers , 1968 , 23 , 124.31 , 4.42 , 0.27 , 7 - 13 , 6.29 - 8.63 , -3.66
Jim Hannan , Rangers , 1968 , 22 , 134.33 , 2.68 , 0.47 , 10 - 6 , 10.33 - 5.82 , -0.5
Bruce Howard , Rangers , 1968 , 7 , 38.67 , 5.82 , 0.15 , 1 - 4 , 1.05 - 3.36 , -0.69
Gerry Schoen , Rangers , 1968 , 1 , 3.67 , 7.36 , 0.0 , 0 - 1 , 0.0 - 0.51 , -0.49
Camilo Pascual , Rangers , 1969 , 13 , 54.0 , 7.0 , 0.17 , 2 - 5 , 2.15 - 6.09 , 0.94
Joe Coleman , Rangers , 1969 , 36 , 241.66 , 3.28 , 0.44 , 12 - 13 , 15.78 - 11.17 , -5.62
Jim Hannan , Rangers , 1969 , 28 , 146.68 , 3.68 , 0.27 , 7 - 6 , 7.49 - 8.92 , 2.42
Barry Moore , Rangers , 1969 , 25 , 128.34 , 4.21 , 0.32 , 9 - 6 , 8.12 - 8.29 , 3.17
Dick Bosman , Rangers , 1969 , 26 , 179.0 , 2.36 , 0.49 , 13 - 5 , 12.63 - 6.0 , 1.37
Frank Bertaina , Rangers , 1969 , 5 , 22.33 , 6.45 , 0.19 , 1 - 0 , 0.96 - 2.24 , 2.29
Jim Shellenback , Rangers , 1969 , 11 , 56.67 , 3.65 , 0.34 , 4 - 4 , 3.79 - 3.5 , -0.29
Casey Cox , Rangers , 1969 , 13 , 81.99 , 3.4 , 0.4 , 5 - 4 , 5.23 - 3.95 , -0.28
Jim Miles , Rangers , 1969 , 1 , 2.0 , 22.5 , 0.0 , 0 - 1 , 0.0 - 0.75 , -0.25
Cisco Carlos , Rangers , 1969 , 4 , 16.66 , 4.32 , 0.09 , 1 - 1 , 0.35 - 1.38 , 1.03
Dick Bosman , Rangers , 1970 , 34 , 228.33 , 3.0 , 0.47 , 16 - 12 , 15.91 - 9.46 , -2.45
Casey Cox , Rangers , 1970 , 30 , 179.32 , 4.62 , 0.31 , 8 - 12 , 9.37 - 11.79 , -1.58
George Brunet , Rangers , 1970 , 20 , 110.33 , 4.49 , 0.31 , 7 - 5 , 6.17 - 7.18 , 3.01
Joe Coleman , Rangers , 1970 , 29 , 204.64 , 3.69 , 0.44 , 8 - 12 , 12.62 - 10.26 , -6.36
Jim Shellenback , Rangers , 1970 , 14 , 80.99 , 3.89 , 0.33 , 3 - 6 , 4.66 - 4.86 , -2.8
Dick Such , Rangers , 1970 , 5 , 21.66 , 6.65 , 0.13 , 0 - 4 , 0.65 - 2.29 , -2.35
Jim Hannan , Rangers , 1970 , 17 , 86.64 , 4.47 , 0.29 , 5 - 9 , 4.87 - 6.48 , -2.4
Joe Grzenda , Rangers , 1970 , 3 , 14.33 , 6.91 , 0.16 , 1 - 1 , 0.49 - 1.65 , 1.17
Jackie Brown , Rangers , 1970 , 5 , 26.33 , 3.42 , 0.45 , 1 - 2 , 2.26 - 1.56 , -1.7
Bill Gogolewski , Rangers , 1970 , 5 , 24.34 , 5.18 , 0.3 , 2 - 2 , 1.51 - 1.87 , 0.36
Dick Bosman , Rangers , 1971 , 35 , 236.65 , 3.73 , 0.4 , 12 - 16 , 14.11 - 12.04 , -6.06
Casey Cox , Rangers , 1971 , 11 , 56.0 , 4.66 , 0.27 , 0 - 3 , 2.98 - 3.97 , -2.01
Denny McLain , Rangers , 1971 , 32 , 212.67 , 4.32 , 0.35 , 9 - 22 , 11.16 - 12.51 , -11.65
Jim Shellenback , Rangers , 1971 , 15 , 80.32 , 3.92 , 0.35 , 3 - 10 , 5.3 - 4.85 , -7.45
Jerry Janeski , Rangers , 1971 , 10 , 46.33 , 5.63 , 0.22 , 0 - 5 , 2.16 - 3.87 , -3.29
Mike Thompson , Rangers , 1971 , 12 , 58.66 , 5.22 , 0.19 , 1 - 6 , 2.22 - 4.94 , -2.28
Bill Gogolewski , Rangers , 1971 , 17 , 107.01 , 2.78 , 0.47 , 6 - 5 , 7.97 - 3.97 , -3.0
Jackie Brown , Rangers , 1971 , 9 , 38.66 , 5.59 , 0.2 , 3 - 4 , 1.79 - 3.71 , 0.92
Pete Broberg , Rangers , 1971 , 18 , 124.65 , 3.32 , 0.48 , 5 - 9 , 8.7 - 5.63 , -7.07
Dick Bosman , Rangers , 1972 , 29 , 173.31 , 3.64 , 0.36 , 8 - 10 , 10.54 - 9.18 , -3.37
Pete Broberg , Rangers , 1972 , 25 , 148.99 , 4.53 , 0.35 , 5 - 12 , 8.65 - 10.04 , -5.61
Bill Gogolewski , Rangers , 1972 , 21 , 114.0 , 4.74 , 0.32 , 4 - 10 , 6.8 - 7.87 , -4.93
Don Stanhouse , Rangers , 1972 , 16 , 91.67 , 3.83 , 0.32 , 2 - 9 , 5.19 - 5.5 , -6.69
Mike Paul , Rangers , 1972 , 20 , 128.33 , 2.24 , 0.42 , 7 - 8 , 8.42 - 4.59 , -4.83
Jim Shellenback , Rangers , 1972 , 6 , 30.67 , 4.7 , 0.31 , 1 - 3 , 1.85 - 2.27 , -1.58
Rich Hand , Rangers , 1972 , 28 , 165.64 , 3.42 , 0.37 , 10 - 14 , 10.27 - 8.67 , -5.6
Jerry Janeski , Rangers , 1972 , 1 , 6.67 , 2.7 , 0.53 , 0 - 1 , 0.53 - 0.18 , -1.35
Casey Cox , Rangers , 1972 , 4 , 18.0 , 4.0 , 0.25 , 1 - 3 , 0.98 - 1.33 , -1.66
Jim Panther , Rangers , 1972 , 4 , 14.33 , 5.65 , 0.12 , 0 - 4 , 0.47 - 1.54 , -2.94
Dick Bosman , Rangers , 1973 , 7 , 40.34 , 4.24 , 0.35 , 2 - 5 , 2.45 - 2.56 , -2.89
Pete Broberg , Rangers , 1973 , 20 , 117.65 , 5.35 , 0.33 , 5 - 9 , 6.53 - 8.58 , -1.95
Don Stanhouse , Rangers , 1973 , 5 , 22.0 , 8.59 , 0.18 , 0 - 4 , 0.89 - 2.79 , -2.1
Mike Paul , Rangers , 1973 , 10 , 41.67 , 5.83 , 0.28 , 4 - 3 , 2.81 - 4.16 , 2.36
Rich Hand , Rangers , 1973 , 7 , 39.67 , 5.67 , 0.28 , 2 - 3 , 1.98 - 3.07 , 0.09
Sonny Siebert , Rangers , 1973 , 20 , 108.0 , 3.5 , 0.36 , 7 - 11 , 7.27 - 5.97 , -5.3
Lloyd Allen , Rangers , 1973 , 5 , 10.67 , 16.87 , 0.0 , 0 - 4 , 0.0 - 3.17 , -0.83
Jim Merritt , Rangers , 1973 , 19 , 118.66 , 4.25 , 0.35 , 5 - 11 , 6.63 - 7.25 , -5.38
Steve Dunning , Rangers , 1973 , 12 , 61.66 , 6.28 , 0.29 , 2 - 6 , 3.43 - 5.68 , -1.75
Jim Bibby , Rangers , 1973 , 23 , 176.34 , 3.32 , 0.53 , 9 - 10 , 12.16 - 7.33 , -5.83
David Clyde , Rangers , 1973 , 18 , 93.33 , 5.11 , 0.26 , 4 - 8 , 4.73 - 7.1 , -1.63
Jim Kremmel , Rangers , 1973 , 2 , 2.66 , 20.3 , 0.0 , 0 - 2 , 0.0 - 1.1 , -0.9
Jackie Brown , Rangers , 1973 , 3 , 21.0 , 2.57 , 0.55 , 2 - 0 , 1.66 - 0.71 , 1.05
Don Durham , Rangers , 1973 , 4 , 11.67 , 13.11 , 0.03 , 0 - 4 , 0.1 - 2.64 , -1.46
Charlie Hudson , Rangers , 1973 , 4 , 19.67 , 5.03 , 0.35 , 2 - 1 , 1.39 - 1.53 , 1.14
Rick Henninger , Rangers , 1973 , 2 , 9.67 , 3.72 , 0.2 , 0 - 0 , 0.4 - 0.64 , 0.24
Bill Gogolewski , Rangers , 1973 , 1 , 4.33 , 2.08 , 0.0 , 0 - 0 , 0.0 - 0.25 , 0.25
Jim Bibby , Rangers , 1974 , 41 , 264.01 , 4.74 , 0.37 , 19 - 19 , 15.22 - 16.78 , 1.56
Fergie Jenkins , Rangers , 1974 , 41 , 328.34 , 2.82 , 0.61 , 25 - 12 , 25.13 - 11.18 , -0.95
Pete Broberg , Rangers , 1974 , 2 , 6.67 , 9.45 , 0.0 , 0 - 2 , 0.0 - 1.19 , -0.81
David Clyde , Rangers , 1974 , 21 , 102.0 , 4.76 , 0.22 , 3 - 9 , 4.7 - 8.27 , -2.43
Steve Hargan , Rangers , 1974 , 27 , 164.32 , 3.94 , 0.38 , 11 - 9 , 10.32 - 9.6 , 1.28
Jim Merritt , Rangers , 1974 , 1 , 3.33 , 8.11 , 0.0 , 0 - 0 , 0.0 - 0.47 , 0.47
Jackie Brown , Rangers , 1974 , 26 , 188.99 , 3.76 , 0.44 , 12 - 10 , 11.46 - 9.38 , -0.08
Bill Hands , Rangers , 1974 , 2 , 14.0 , 1.93 , 0.61 , 2 - 0 , 1.21 - 0.37 , 1.15
Fergie Jenkins , Rangers , 1975 , 37 , 269.99 , 3.93 , 0.48 , 17 - 18 , 17.85 - 13.58 , -5.27
Jim Bibby , Rangers , 1975 , 12 , 68.33 , 5.01 , 0.3 , 2 - 6 , 3.61 - 5.27 , -2.34
Jackie Brown , Rangers , 1975 , 7 , 40.0 , 4.27 , 0.34 , 2 - 3 , 2.36 - 2.64 , -0.72
Bill Hands , Rangers , 1975 , 18 , 109.68 , 4.1 , 0.36 , 6 - 7 , 6.52 - 6.21 , -1.31
Clyde Wright , Rangers , 1975 , 14 , 81.67 , 4.63 , 0.28 , 3 - 6 , 3.97 - 5.61 , -1.36
Steve Hargan , Rangers , 1975 , 26 , 166.33 , 3.95 , 0.38 , 8 - 10 , 9.8 - 9.01 , -2.78
Jim Umbarger , Rangers , 1975 , 12 , 67.66 , 3.86 , 0.38 , 5 - 5 , 4.52 - 4.27 , -0.25
Gaylord Perry , Rangers , 1975 , 22 , 184.0 , 3.03 , 0.58 , 12 - 8 , 12.7 - 6.23 , -2.47
Mike Bacsik , Rangers , 1975 , 3 , 14.0 , 6.43 , 0.2 , 1 - 2 , 0.61 - 1.28 , -0.33
Stan Thomas , Rangers , 1975 , 1 , 3.0 , 9.0 , 0.0 , 0 - 1 , 0.0 - 0.47 , -0.53
Stan Perzanowski , Rangers , 1975 , 8 , 51.01 , 3.18 , 0.43 , 3 - 3 , 3.44 - 2.32 , -1.12
Jim Gideon , Rangers , 1975 , 1 , 5.67 , 7.94 , 0.13 , 0 - 0 , 0.13 - 0.61 , 0.49
David Clyde , Rangers , 1975 , 1 , 7.0 , 2.57 , 0.46 , 0 - 1 , 0.46 - 0.23 , -1.22
Gaylord Perry , Rangers , 1976 , 32 , 250.32 , 3.24 , 0.51 , 15 - 14 , 16.32 - 10.15 , -5.16
Jim Umbarger , Rangers , 1976 , 30 , 197.32 , 3.15 , 0.43 , 10 - 12 , 12.76 - 9.47 , -5.29
Bill Singer , Rangers , 1976 , 10 , 64.68 , 3.48 , 0.39 , 4 - 1 , 3.89 - 3.25 , 2.37
Nelson Briles , Rangers , 1976 , 31 , 209.33 , 3.27 , 0.45 , 11 - 9 , 13.95 - 9.56 , -2.38
Steve Barr , Rangers , 1976 , 10 , 44.33 , 5.08 , 0.24 , 2 - 5 , 2.42 - 4.22 , -1.2
Steve Hargan , Rangers , 1976 , 8 , 54.33 , 2.82 , 0.36 , 4 - 4 , 2.92 - 2.24 , -0.68
Bert Blyleven , Rangers , 1976 , 24 , 202.33 , 2.76 , 0.53 , 9 - 11 , 12.77 - 6.84 , -7.94
Fritz Peterson , Rangers , 1976 , 2 , 13.67 , 2.63 , 0.48 , 1 - 0 , 0.97 - 0.43 , 0.46
Tommy Boggs , Rangers , 1976 , 13 , 90.33 , 3.49 , 0.36 , 1 - 7 , 4.64 - 4.37 , -6.27
Len Barker , Rangers , 1976 , 2 , 15.0 , 2.4 , 0.58 , 1 - 0 , 1.16 - 0.5 , 0.35
Bert Blyleven , Rangers , 1977 , 30 , 234.67 , 2.72 , 0.56 , 14 - 12 , 16.91 - 7.85 , -7.06
Gaylord Perry , Rangers , 1977 , 34 , 238.0 , 3.37 , 0.51 , 15 - 12 , 17.17 - 10.52 , -3.65
Doyle Alexander , Rangers , 1977 , 34 , 236.97 , 3.65 , 0.42 , 17 - 11 , 14.24 - 11.9 , 3.66
Tommy Boggs , Rangers , 1977 , 6 , 27.33 , 5.93 , 0.17 , 0 - 3 , 1.0 - 2.67 , -1.33
Nelson Briles , Rangers , 1977 , 15 , 81.34 , 4.43 , 0.28 , 4 - 4 , 4.26 - 6.02 , 1.76
Adrian Devine , Rangers , 1977 , 2 , 10.67 , 5.9 , 0.23 , 1 - 0 , 0.47 - 0.84 , 1.37
Mike Marshall , Rangers , 1977 , 4 , 21.33 , 4.22 , 0.37 , 2 - 0 , 1.48 - 1.28 , 1.8
Dock Ellis , Rangers , 1977 , 22 , 165.0 , 2.84 , 0.51 , 10 - 6 , 11.24 - 6.33 , -0.91
Roger Moret , Rangers , 1977 , 8 , 46.33 , 3.69 , 0.31 , 2 - 3 , 2.51 - 2.52 , -0.99
Len Barker , Rangers , 1977 , 3 , 15.67 , 5.74 , 0.28 , 1 - 1 , 0.85 - 1.18 , 0.33
Jim Umbarger , Rangers , 1977 , 2 , 12.67 , 4.97 , 0.28 , 1 - 0 , 0.56 - 0.81 , 1.24
Paul Lindblad , Rangers , 1977 , 1 , 5.0 , 9.0 , 0.1 , 0 - 1 , 0.1 - 0.62 , -0.49
John Poloni , Rangers , 1977 , 1 , 5.0 , 7.2 , 0.17 , 1 - 0 , 0.17 - 0.5 , 1.32
Jon Matlack , Rangers , 1978 , 33 , 263.65 , 2.32 , 0.6 , 15 - 13 , 19.96 - 7.57 , -10.39
Doyle Alexander , Rangers , 1978 , 28 , 185.32 , 3.98 , 0.39 , 9 - 10 , 10.98 - 10.21 , -1.77
Dock Ellis , Rangers , 1978 , 22 , 141.34 , 4.2 , 0.36 , 9 - 7 , 7.89 - 8.54 , 2.65
Doc Medich , Rangers , 1978 , 22 , 146.66 , 3.87 , 0.4 , 9 - 8 , 8.76 - 7.96 , 0.2
