Name, Team, Year, Games Started, IP, ERA, EWA, Record, Earned Record, Support/Luck
Whitey Ford , Yankees , 1957 , 17 , 107.34 , 2.6 , 0.47 , 8 - 5 , 7.96 - 3.97 , -0.99
Johnny Kucks , Yankees , 1957 , 23 , 145.32 , 4.03 , 0.39 , 7 - 9 , 8.89 - 8.49 , -2.4
Don Larsen , Yankees , 1957 , 20 , 114.0 , 3.79 , 0.34 , 8 - 4 , 6.89 - 6.99 , 4.1
Tom Sturdivant , Yankees , 1957 , 28 , 201.66 , 2.54 , 0.51 , 16 - 6 , 14.32 - 7.5 , 3.18
Art Ditmar , Yankees , 1957 , 11 , 50.0 , 5.58 , 0.14 , 2 - 2 , 1.52 - 4.78 , 3.27
Bobby Shantz , Yankees , 1957 , 21 , 158.0 , 2.45 , 0.55 , 10 - 5 , 11.6 - 5.07 , -1.53
Bob Turley , Yankees , 1957 , 23 , 158.66 , 2.67 , 0.53 , 12 - 6 , 12.12 - 5.9 , -0.22
Al Cicotte , Yankees , 1957 , 2 , 7.0 , 6.43 , 0.13 , 0 - 2 , 0.25 - 0.86 , -1.39
Ralph Terry , Yankees , 1957 , 2 , 11.33 , 3.18 , 0.48 , 1 - 1 , 0.96 - 0.6 , -0.37
Tommy Byrne , Yankees , 1957 , 4 , 19.66 , 5.49 , 0.3 , 0 - 2 , 1.22 - 1.73 , -1.49
Sal Maglie , Yankees , 1957 , 3 , 22.33 , 2.02 , 0.57 , 2 - 0 , 1.71 - 0.6 , 0.89
Don Larsen , Yankees , 1958 , 19 , 114.33 , 3.07 , 0.44 , 9 - 6 , 8.27 - 5.29 , 0.02
Tom Sturdivant , Yankees , 1958 , 10 , 62.67 , 4.6 , 0.33 , 3 - 6 , 3.31 - 3.63 , -2.69
Johnny Kucks , Yankees , 1958 , 15 , 83.99 , 3.96 , 0.34 , 6 - 5 , 5.16 - 5.13 , 0.97
Whitey Ford , Yankees , 1958 , 29 , 217.67 , 2.03 , 0.59 , 14 - 7 , 17.15 - 5.97 , -4.18
Bobby Shantz , Yankees , 1958 , 13 , 97.67 , 3.41 , 0.44 , 5 - 5 , 5.77 - 4.48 , -1.29
Bob Turley , Yankees , 1958 , 31 , 244.34 , 2.95 , 0.59 , 21 - 7 , 18.3 - 8.63 , 4.34
Sal Maglie , Yankees , 1958 , 3 , 18.0 , 4.5 , 0.28 , 1 - 1 , 0.83 - 1.3 , 0.47
Art Ditmar , Yankees , 1958 , 13 , 87.99 , 3.17 , 0.46 , 7 - 5 , 5.93 - 3.8 , -0.13
Duke Maas , Yankees , 1958 , 13 , 81.66 , 3.2 , 0.43 , 6 - 2 , 5.53 - 3.74 , 2.21
Zach Monroe , Yankees , 1958 , 6 , 34.0 , 3.44 , 0.39 , 4 - 1 , 2.33 - 1.77 , 2.44
Murry Dickson , Yankees , 1958 , 2 , 11.33 , 9.53 , 0.09 , 0 - 1 , 0.18 - 1.47 , 0.29
Ryne Duren , Yankees , 1958 , 1 , 5.0 , 0 , 0.59 , 0 - 0 , 0.59 - 0.05 , -0.54
Bob Turley , Yankees , 1959 , 22 , 137.34 , 4.26 , 0.38 , 7 - 10 , 8.26 - 8.52 , -2.73
Don Larsen , Yankees , 1959 , 18 , 100.33 , 4.13 , 0.33 , 6 - 7 , 5.93 - 6.84 , -0.09
Whitey Ford , Yankees , 1959 , 29 , 193.68 , 2.97 , 0.45 , 14 - 8 , 13.19 - 8.54 , 1.35
Art Ditmar , Yankees , 1959 , 25 , 180.33 , 2.74 , 0.53 , 12 - 8 , 13.29 - 6.63 , -2.66
Duke Maas , Yankees , 1959 , 21 , 104.65 , 4.82 , 0.29 , 9 - 8 , 6.14 - 8.14 , 3.0
Johnny Kucks , Yankees , 1959 , 1 , 4.0 , 6.75 , 0.0 , 0 - 0 , 0.0 - 0.5 , 0.5
Tom Sturdivant , Yankees , 1959 , 3 , 14.33 , 7.54 , 0.21 , 0 - 2 , 0.65 - 1.59 , -1.06
Bobby Shantz , Yankees , 1959 , 4 , 29.33 , 2.15 , 0.6 , 2 - 2 , 2.39 - 0.86 , -1.53
Ralph Terry , Yankees , 1959 , 16 , 104.0 , 3.38 , 0.38 , 3 - 7 , 6.09 - 5.41 , -4.68
Jim Bronstad , Yankees , 1959 , 3 , 17.67 , 3.06 , 0.21 , 0 - 2 , 0.63 - 0.92 , -1.71
Eli Grba , Yankees , 1959 , 6 , 27.0 , 5.33 , 0.28 , 1 - 3 , 1.68 - 2.72 , -0.96
Gary Blaylock , Yankees , 1959 , 1 , 1.33 , 20.3 , 0.0 , 0 - 1 , 0.0 - 0.57 , -0.43
Jim Coates , Yankees , 1959 , 4 , 31.67 , 2.84 , 0.56 , 2 - 0 , 2.25 - 1.1 , 0.84
John Gabler , Yankees , 1959 , 1 , 7.67 , 3.52 , 0.46 , 0 - 1 , 0.46 - 0.32 , -1.14
Jim Coates , Yankees , 1960 , 18 , 117.01 , 4.61 , 0.38 , 9 - 3 , 6.85 - 7.49 , 6.63
Bob Turley , Yankees , 1960 , 24 , 153.32 , 3.64 , 0.38 , 8 - 3 , 9.21 - 8.01 , 3.8
John Gabler , Yankees , 1960 , 4 , 21.0 , 4.29 , 0.25 , 1 - 2 , 0.98 - 1.55 , -0.43
Whitey Ford , Yankees , 1960 , 29 , 184.66 , 3.02 , 0.47 , 12 - 9 , 13.63 - 8.11 , -2.52
Bill Short , Yankees , 1960 , 10 , 47.0 , 4.79 , 0.24 , 3 - 5 , 2.37 - 3.94 , -0.43
Ralph Terry , Yankees , 1960 , 23 , 147.66 , 2.86 , 0.42 , 9 - 7 , 9.76 - 6.93 , -0.84
Art Ditmar , Yankees , 1960 , 28 , 185.01 , 2.97 , 0.48 , 14 - 7 , 13.42 - 7.49 , 1.07
Duke Maas , Yankees , 1960 , 1 , 5.0 , 3.6 , 0.35 , 0 - 1 , 0.35 - 0.24 , -1.12
Eli Grba , Yankees , 1960 , 9 , 48.33 , 3.91 , 0.29 , 1 - 4 , 2.57 - 3.1 , -2.46
Bill Stafford , Yankees , 1960 , 8 , 55.66 , 1.62 , 0.48 , 3 - 1 , 3.86 - 1.48 , -0.39
Ryne Duren , Yankees , 1960 , 1 , 4.0 , 2.25 , 0.0 , 0 - 0 , 0.0 - 0.25 , 0.25
Whitey Ford , Yankees , 1961 , 39 , 283.0 , 3.21 , 0.46 , 25 - 4 , 18.0 - 12.34 , 15.34
Bob Turley , Yankees , 1961 , 12 , 68.01 , 5.69 , 0.23 , 3 - 5 , 2.73 - 5.49 , 0.76
Art Ditmar , Yankees , 1961 , 8 , 44.32 , 4.47 , 0.26 , 2 - 2 , 2.08 - 2.86 , 0.78
Ralph Terry , Yankees , 1961 , 27 , 178.0 , 3.19 , 0.42 , 15 - 3 , 11.28 - 7.98 , 8.7
Jim Coates , Yankees , 1961 , 11 , 70.34 , 3.71 , 0.45 , 5 - 3 , 4.91 - 3.7 , 0.79
Danny McDevitt , Yankees , 1961 , 2 , 6.33 , 11.37 , 0.0 , 0 - 2 , 0.0 - 1.2 , -0.8
Rollie Sheldon , Yankees , 1961 , 21 , 132.99 , 3.79 , 0.42 , 9 - 5 , 8.86 - 7.2 , 2.34
Bill Stafford , Yankees , 1961 , 25 , 174.66 , 2.63 , 0.51 , 13 - 7 , 12.68 - 6.54 , -0.14
Bud Daley , Yankees , 1961 , 17 , 117.0 , 4.31 , 0.41 , 8 - 8 , 7.02 - 6.48 , -0.54
Al Downing , Yankees , 1961 , 1 , 1.0 , 45.0 , 0.0 , 0 - 1 , 0.0 - 0.72 , -0.28
Whitey Ford , Yankees , 1962 , 37 , 256.66 , 2.91 , 0.45 , 17 - 8 , 16.6 - 9.91 , 2.32
Bill Stafford , Yankees , 1962 , 33 , 209.32 , 3.65 , 0.39 , 14 - 8 , 12.79 - 11.22 , 4.43
Ralph Terry , Yankees , 1962 , 39 , 291.68 , 3.15 , 0.52 , 22 - 12 , 20.19 - 11.35 , 1.16
Jim Coates , Yankees , 1962 , 6 , 30.67 , 6.75 , 0.22 , 0 - 1 , 1.29 - 2.99 , 0.7
Bud Daley , Yankees , 1962 , 6 , 31.99 , 6.19 , 0.19 , 2 - 2 , 1.17 - 2.92 , 1.75
Rollie Sheldon , Yankees , 1962 , 16 , 87.32 , 5.77 , 0.26 , 4 - 7 , 4.13 - 7.4 , 0.27
Jim Bouton , Yankees , 1962 , 16 , 94.33 , 4.68 , 0.31 , 4 - 6 , 4.96 - 6.33 , -0.63
Bob Turley , Yankees , 1962 , 8 , 37.0 , 6.08 , 0.24 , 0 - 3 , 1.93 - 3.5 , -1.43
Hal Brown , Yankees , 1962 , 1 , 4.67 , 7.71 , 0.0 , 0 - 1 , 0.0 - 0.6 , -0.4
Ralph Terry , Yankees , 1963 , 37 , 260.67 , 3.25 , 0.48 , 17 - 15 , 17.82 - 11.39 , -4.42
Bill Stafford , Yankees , 1963 , 14 , 67.66 , 6.25 , 0.2 , 2 - 7 , 2.74 - 6.49 , -1.25
Whitey Ford , Yankees , 1963 , 37 , 268.33 , 2.75 , 0.54 , 24 - 7 , 20.01 - 9.51 , 6.5
Stan Williams , Yankees , 1963 , 21 , 130.99 , 3.37 , 0.41 , 7 - 6 , 8.69 - 6.8 , -0.89
Jim Bouton , Yankees , 1963 , 30 , 221.99 , 2.51 , 0.53 , 18 - 6 , 16.0 - 7.64 , 3.64
Al Downing , Yankees , 1963 , 22 , 169.66 , 2.39 , 0.58 , 13 - 4 , 12.82 - 5.18 , 1.36
Whitey Ford , Yankees , 1964 , 36 , 241.67 , 2.16 , 0.48 , 17 - 6 , 17.16 - 8.01 , 1.85
Jim Bouton , Yankees , 1964 , 37 , 270.34 , 3.03 , 0.47 , 18 - 13 , 17.36 - 10.67 , -1.69
Al Downing , Yankees , 1964 , 35 , 243.67 , 3.47 , 0.42 , 13 - 8 , 14.83 - 10.98 , 1.15
Bud Daley , Yankees , 1964 , 3 , 17.0 , 4.24 , 0.31 , 3 - 0 , 0.93 - 0.95 , 3.02
Bob Meyer , Yankees , 1964 , 1 , 6.0 , 6.0 , 0.19 , 0 - 1 , 0.19 - 0.5 , -0.69
Ralph Terry , Yankees , 1964 , 14 , 82.66 , 5.01 , 0.32 , 5 - 8 , 4.54 - 5.92 , -1.63
Stan Williams , Yankees , 1964 , 10 , 54.66 , 4.45 , 0.29 , 0 - 3 , 2.87 - 3.67 , -2.2
Bill Stafford , Yankees , 1964 , 1 , 4.67 , 7.71 , 0.0 , 0 - 0 , 0.0 - 0.6 , 0.6
Steve Hamilton , Yankees , 1964 , 3 , 21.33 , 2.95 , 0.46 , 2 - 0 , 1.38 - 0.96 , 1.58
Rollie Sheldon , Yankees , 1964 , 12 , 85.34 , 3.59 , 0.44 , 5 - 2 , 5.32 - 3.76 , 1.44
Mel Stottlemyre , Yankees , 1964 , 12 , 94.99 , 2.08 , 0.61 , 9 - 3 , 7.29 - 2.6 , 1.3
Jim Bouton , Yankees , 1965 , 25 , 143.01 , 4.91 , 0.26 , 4 - 14 , 6.6 - 10.44 , -6.16
Whitey Ford , Yankees , 1965 , 36 , 243.99 , 3.28 , 0.43 , 16 - 13 , 15.44 - 11.25 , -1.19
Mel Stottlemyre , Yankees , 1965 , 37 , 291.0 , 2.63 , 0.53 , 20 - 9 , 19.78 - 9.62 , 0.85
Al Downing , Yankees , 1965 , 32 , 208.33 , 3.46 , 0.42 , 12 - 14 , 13.56 - 9.9 , -5.66
Bill Stafford , Yankees , 1965 , 15 , 101.66 , 3.45 , 0.36 , 3 - 7 , 5.38 - 4.82 , -4.57
Gil Blanco , Yankees , 1965 , 1 , 0.67 , 53.73 , 0.0 , 0 - 1 , 0.0 - 0.72 , -0.28
Steve Hamilton , Yankees , 1965 , 1 , 6.0 , 1.5 , 0.51 , 0 - 0 , 0.51 - 0.11 , -0.4
Pete Mikkelsen , Yankees , 1965 , 3 , 16.67 , 4.32 , 0.31 , 0 - 3 , 0.94 - 0.94 , -3.0
Jack Cullen , Yankees , 1965 , 9 , 55.31 , 3.25 , 0.39 , 3 - 4 , 3.54 - 2.66 , -1.88
Rich Beck , Yankees , 1965 , 3 , 21.0 , 2.14 , 0.58 , 2 - 1 , 1.73 - 0.62 , -0.11
Whitey Ford , Yankees , 1966 , 9 , 51.0 , 2.47 , 0.36 , 0 - 4 , 3.26 - 1.81 , -5.45
Mel Stottlemyre , Yankees , 1966 , 35 , 247.33 , 3.78 , 0.42 , 12 - 19 , 14.78 - 12.76 , -9.03
Bob Friend , Yankees , 1966 , 8 , 37.65 , 4.54 , 0.2 , 1 - 4 , 1.62 - 2.95 , -1.67
Fritz Peterson , Yankees , 1966 , 32 , 212.0 , 3.35 , 0.45 , 12 - 11 , 14.47 - 9.7 , -3.77
Al Downing , Yankees , 1966 , 30 , 200.0 , 3.56 , 0.39 , 10 - 11 , 11.81 - 9.82 , -2.99
Jim Bouton , Yankees , 1966 , 19 , 110.33 , 2.61 , 0.37 , 3 - 7 , 7.0 - 4.98 , -6.02
Fred Talbot , Yankees , 1966 , 19 , 117.0 , 4.31 , 0.32 , 7 - 7 , 6.03 - 7.36 , 1.34
Dooley Womack , Yankees , 1966 , 1 , 3.0 , 12.0 , 0.0 , 0 - 1 , 0.0 - 0.62 , -0.38
Steve Hamilton , Yankees , 1966 , 3 , 15.67 , 2.87 , 0.48 , 1 - 1 , 1.44 - 0.8 , -0.64
Pedro Ramos , Yankees , 1966 , 1 , 4.0 , 9.0 , 0.0 , 0 - 1 , 0.0 - 0.6 , -0.4
Stan Bahnsen , Yankees , 1966 , 3 , 21.0 , 3.86 , 0.43 , 1 - 1 , 1.28 - 0.96 , -0.32
Mel Stottlemyre , Yankees , 1967 , 36 , 255.0 , 2.96 , 0.48 , 15 - 15 , 17.36 - 10.36 , -7.0
Fritz Peterson , Yankees , 1967 , 30 , 172.02 , 3.56 , 0.35 , 6 - 13 , 10.51 - 9.63 , -7.88
Whitey Ford , Yankees , 1967 , 7 , 44.0 , 1.64 , 0.49 , 2 - 4 , 3.44 - 1.26 , -4.18
Fred Talbot , Yankees , 1967 , 22 , 118.33 , 4.03 , 0.31 , 5 - 7 , 6.74 - 7.97 , -0.77
Jim Bouton , Yankees , 1967 , 1 , 1.33 , 20.3 , 0.0 , 0 - 0 , 0.0 - 0.57 , 0.57
Al Downing , Yankees , 1967 , 28 , 189.66 , 2.8 , 0.47 , 12 - 10 , 13.12 - 7.47 , -3.65
Thad Tillotson , Yankees , 1967 , 5 , 29.99 , 5.1 , 0.36 , 2 - 3 , 1.81 - 2.06 , -0.74
Joe Verbanic , Yankees , 1967 , 6 , 39.33 , 2.52 , 0.52 , 4 - 2 , 3.12 - 1.39 , 0.27
Bill Monbouquette , Yankees , 1967 , 10 , 69.33 , 2.34 , 0.53 , 4 - 4 , 5.27 - 2.08 , -3.19
Cecil Perkins , Yankees , 1967 , 1 , 3.0 , 15.0 , 0.0 , 0 - 1 , 0.0 - 0.69 , -0.31
Steve Barber , Yankees , 1967 , 17 , 97.66 , 4.05 , 0.38 , 6 - 9 , 6.43 - 5.61 , -3.83
Mel Stottlemyre , Yankees , 1968 , 36 , 278.67 , 2.45 , 0.61 , 21 - 12 , 21.93 - 8.65 , -4.28
Bill Monbouquette , Yankees , 1968 , 11 , 70.66 , 4.33 , 0.41 , 4 - 4 , 4.54 - 4.15 , -0.39
Fred Talbot , Yankees , 1968 , 11 , 55.67 , 4.37 , 0.29 , 0 - 8 , 3.2 - 3.94 , -7.25
Fritz Peterson , Yankees , 1968 , 27 , 192.01 , 2.62 , 0.51 , 11 - 10 , 13.73 - 6.85 , -5.89
Stan Bahnsen , Yankees , 1968 , 34 , 261.32 , 2.03 , 0.56 , 17 - 11 , 19.2 - 6.93 , -6.28
Al Downing , Yankees , 1968 , 12 , 56.0 , 3.86 , 0.29 , 3 - 3 , 3.48 - 3.66 , 0.18
Jim Bouton , Yankees , 1968 , 3 , 19.67 , 2.75 , 0.43 , 1 - 1 , 1.29 - 0.79 , -0.5
Steve Barber , Yankees , 1968 , 19 , 127.0 , 2.91 , 0.45 , 6 - 5 , 8.49 - 5.15 , -2.34
Joe Verbanic , Yankees , 1968 , 11 , 57.0 , 3.47 , 0.37 , 3 - 4 , 4.04 - 3.36 , -1.68
Mel Stottlemyre , Yankees , 1969 , 39 , 302.99 , 2.82 , 0.58 , 20 - 14 , 22.52 - 10.23 , -6.29
Stan Bahnsen , Yankees , 1969 , 33 , 204.67 , 3.96 , 0.37 , 8 - 14 , 12.26 - 11.46 , -6.8
Fritz Peterson , Yankees , 1969 , 37 , 272.0 , 2.55 , 0.55 , 17 - 16 , 20.36 - 9.3 , -10.06
Bill Burbach , Yankees , 1969 , 24 , 121.33 , 3.78 , 0.28 , 5 - 8 , 6.68 - 7.82 , -1.87
Mike Kekich , Yankees , 1969 , 13 , 77.67 , 4.63 , 0.28 , 3 - 6 , 3.64 - 5.06 , -1.58
Al Downing , Yankees , 1969 , 15 , 99.34 , 3.17 , 0.49 , 6 - 4 , 7.33 - 4.35 , -0.98
Ron Klimkowski , Yankees , 1969 , 1 , 9.0 , 0 , 0.96 , 0 - 0 , 0.96 - 0.01 , -0.96
Mel Stottlemyre , Yankees , 1970 , 37 , 270.98 , 3.09 , 0.47 , 15 - 13 , 17.57 - 10.99 , -4.58
Fritz Peterson , Yankees , 1970 , 37 , 257.36 , 2.9 , 0.48 , 19 - 11 , 17.76 - 10.25 , 0.49
Stan Bahnsen , Yankees , 1970 , 35 , 228.32 , 3.35 , 0.43 , 14 - 11 , 14.95 - 11.0 , -0.95
Mike Kekich , Yankees , 1970 , 14 , 76.0 , 4.86 , 0.28 , 6 - 3 , 3.91 - 5.18 , 4.28
Bill Burbach , Yankees , 1970 , 4 , 16.67 , 10.26 , 0.09 , 0 - 2 , 0.35 - 2.61 , 0.25
Ron Klimkowski , Yankees , 1970 , 3 , 19.0 , 2.84 , 0.4 , 1 - 1 , 1.21 - 0.9 , -0.32
John Cumberland , Yankees , 1970 , 8 , 48.66 , 4.62 , 0.31 , 1 - 4 , 2.47 - 3.18 , -2.29
Gary Waslewski , Yankees , 1970 , 5 , 19.67 , 5.03 , 0.15 , 1 - 2 , 0.76 - 1.9 , 0.15
Steve Kline , Yankees , 1970 , 15 , 98.67 , 3.47 , 0.43 , 6 - 6 , 6.39 - 4.78 , -1.6
Mike McCormick , Yankees , 1970 , 4 , 14.33 , 7.54 , 0.06 , 1 - 0 , 0.24 - 1.81 , 2.56
Rob Gardner , Yankees , 1970 , 1 , 7.33 , 4.91 , 0.25 , 1 - 0 , 0.25 - 0.5 , 1.25
Stan Bahnsen , Yankees , 1971 , 34 , 240.01 , 3.3 , 0.5 , 14 - 12 , 17.01 - 10.27 , -4.74
Fritz Peterson , Yankees , 1971 , 35 , 269.66 , 3.1 , 0.51 , 14 - 13 , 17.83 - 10.58 , -6.25
Mel Stottlemyre , Yankees , 1971 , 35 , 269.67 , 2.87 , 0.56 , 16 - 12 , 19.45 - 10.28 , -5.17
Steve Kline , Yankees , 1971 , 30 , 221.34 , 2.85 , 0.53 , 12 - 13 , 16.03 - 7.91 , -9.12
Mike Kekich , Yankees , 1971 , 24 , 145.99 , 4.01 , 0.31 , 8 - 9 , 7.52 - 8.41 , -0.11
Rob Gardner , Yankees , 1971 , 1 , 5.0 , 1.8 , 0.47 , 0 - 0 , 0.47 - 0.13 , -0.35
Jim Hardin , Yankees , 1971 , 3 , 12.33 , 3.65 , 0.25 , 0 - 1 , 0.76 - 0.78 , -0.98
Al Closter , Yankees , 1971 , 1 , 5.0 , 9.0 , 0.1 , 0 - 1 , 0.1 - 0.62 , -0.49
Mel Stottlemyre , Yankees , 1972 , 36 , 260.01 , 3.22 , 0.45 , 14 - 18 , 16.03 - 11.94 , -8.09
Fritz Peterson , Yankees , 1972 , 35 , 250.33 , 3.24 , 0.44 , 17 - 15 , 15.43 - 10.92 , -2.51
Steve Kline , Yankees , 1972 , 32 , 236.33 , 2.4 , 0.56 , 16 - 9 , 18.0 - 7.61 , -3.39
Mike Kekich , Yankees , 1972 , 28 , 173.33 , 3.69 , 0.39 , 10 - 13 , 10.81 - 8.95 , -4.86
Rich Hinton , Yankees , 1972 , 3 , 12.34 , 5.83 , 0.2 , 1 - 0 , 0.59 - 1.25 , 1.66
Fred Beene , Yankees , 1972 , 1 , 3.0 , 12.0 , 0.0 , 0 - 0 , 0.0 - 0.62 , 0.62
Wade Blasingame , Yankees , 1972 , 1 , 0.0 , 99 , 0.0 , 0 - 1 , 0.0 - 0.67 , -0.33
Rob Gardner , Yankees , 1972 , 14 , 88.66 , 2.23 , 0.45 , 8 - 4 , 6.31 - 3.16 , 0.84
Ron Klimkowski , Yankees , 1972 , 2 , 10.33 , 5.23 , 0.14 , 0 - 2 , 0.29 - 0.86 , -1.43
Casey Cox , Yankees , 1972 , 1 , 3.67 , 7.36 , 0.0 , 0 - 1 , 0.0 - 0.51 , -0.49
Doc Medich , Yankees , 1972 , 1 , 0.0 , 99 , 0.0 , 0 - 0 , 0.0 - 0.53 , 0.53
Larry Gowell , Yankees , 1972 , 1 , 5.0 , 1.8 , 0.47 , 0 - 1 , 0.47 - 0.13 , -1.35
Mel Stottlemyre , Yankees , 1973 , 38 , 272.98 , 3.07 , 0.51 , 16 - 16 , 19.57 - 11.22 , -8.35
Steve Kline , Yankees , 1973 , 13 , 68.66 , 4.33 , 0.29 , 4 - 7 , 3.81 - 4.71 , -2.1
Doc Medich , Yankees , 1973 , 32 , 226.0 , 2.87 , 0.48 , 14 - 9 , 15.29 - 8.95 , -1.35
Fritz Peterson , Yankees , 1973 , 31 , 184.31 , 3.96 , 0.33 , 8 - 15 , 10.23 - 11.61 , -5.62
Mike Kekich , Yankees , 1973 , 4 , 12.66 , 9.24 , 0.11 , 1 - 1 , 0.46 - 2.1 , 1.64
Fred Beene , Yankees , 1973 , 4 , 25.33 , 2.84 , 0.38 , 2 - 0 , 1.51 - 1.27 , 1.76
Pat Dobson , Yankees , 1973 , 21 , 137.33 , 4.33 , 0.36 , 8 - 8 , 7.49 - 8.15 , 0.66
Sam McDowell , Yankees , 1973 , 15 , 94.0 , 3.93 , 0.37 , 5 - 8 , 5.56 - 5.16 , -3.4
Dave Pagan , Yankees , 1973 , 1 , 1.0 , 18.0 , 0.0 , 0 - 0 , 0.0 - 0.54 , 0.54
Lindy McDaniel , Yankees , 1973 , 3 , 22.0 , 4.5 , 0.42 , 0 - 2 , 1.27 - 1.22 , -2.05
Mel Stottlemyre , Yankees , 1974 , 15 , 111.01 , 3.49 , 0.49 , 6 - 7 , 7.3 - 4.91 , -3.39
Pat Dobson , Yankees , 1974 , 39 , 281.02 , 3.07 , 0.47 , 19 - 15 , 18.32 - 11.91 , -2.41
Doc Medich , Yankees , 1974 , 38 , 279.64 , 3.6 , 0.46 , 19 - 15 , 17.55 - 13.34 , -0.21
Steve Kline , Yankees , 1974 , 4 , 26.0 , 3.46 , 0.4 , 2 - 2 , 1.61 - 1.27 , -0.35
Fritz Peterson , Yankees , 1974 , 1 , 4.67 , 5.78 , 0.0 , 0 - 0 , 0.0 - 0.5 , 0.5
Sam McDowell , Yankees , 1974 , 7 , 32.66 , 5.24 , 0.26 , 1 - 5 , 1.84 - 2.94 , -2.91
Dick Tidrow , Yankees , 1974 , 25 , 157.66 , 4.17 , 0.37 , 9 - 9 , 9.3 - 9.49 , 0.19
Dick Woodson , Yankees , 1974 , 3 , 12.67 , 5.68 , 0.18 , 0 - 2 , 0.54 - 1.22 , -1.32
Dave Pagan , Yankees , 1974 , 6 , 30.0 , 4.8 , 0.29 , 1 - 2 , 1.73 - 1.94 , -0.79
Rudy May , Yankees , 1974 , 15 , 106.67 , 2.28 , 0.57 , 7 - 4 , 8.62 - 3.43 , -2.19
Larry Gura , Yankees , 1974 , 8 , 56.0 , 2.41 , 0.57 , 5 - 1 , 4.6 - 1.91 , 1.31
Mike Wallace , Yankees , 1974 , 1 , 7.67 , 0 , 0.83 , 1 - 0 , 0.83 - 0.03 , 0.2
Doc Medich , Yankees , 1975 , 37 , 270.01 , 3.53 , 0.45 , 16 - 16 , 16.82 - 12.37 , -4.45
Catfish Hunter , Yankees , 1975 , 39 , 327.99 , 2.58 , 0.59 , 23 - 14 , 23.11 - 10.69 , -3.42
Pat Dobson , Yankees , 1975 , 30 , 197.65 , 4.14 , 0.38 , 11 - 14 , 11.45 - 11.53 , -2.92
Rudy May , Yankees , 1975 , 31 , 210.66 , 3.08 , 0.5 , 14 - 12 , 15.44 - 8.46 , -4.97
Larry Gura , Yankees , 1975 , 20 , 138.99 , 3.5 , 0.44 , 7 - 8 , 8.83 - 6.1 , -3.73
Tippy Martinez , Yankees , 1975 , 2 , 10.66 , 5.07 , 0.23 , 0 - 2 , 0.46 - 0.85 , -1.6
Ron Guidry , Yankees , 1975 , 1 , 5.33 , 6.75 , 0.17 , 0 - 1 , 0.17 - 0.5 , -0.68
Catfish Hunter , Yankees , 1976 , 36 , 298.66 , 3.53 , 0.47 , 17 - 15 , 16.98 - 12.85 , -2.14
Ed Figueroa , Yankees , 1976 , 34 , 256.66 , 3.02 , 0.49 , 19 - 10 , 16.8 - 9.61 , 1.81
Dock Ellis , Yankees , 1976 , 32 , 211.67 , 3.19 , 0.45 , 17 - 8 , 14.35 - 10.07 , 4.72
Rudy May , Yankees , 1976 , 11 , 67.99 , 3.57 , 0.36 , 4 - 3 , 3.93 - 4.05 , 1.12
Dave Pagan , Yankees , 1976 , 2 , 11.67 , 3.08 , 0.4 , 1 - 1 , 0.8 - 0.59 , -0.2
Ken Holtzman , Yankees , 1976 , 21 , 148.99 , 4.17 , 0.44 , 9 - 7 , 9.34 - 8.03 , 0.69
Doyle Alexander , Yankees , 1976 , 19 , 136.66 , 3.29 , 0.45 , 10 - 5 , 8.54 - 6.22 , 2.68
Dick Tidrow , Yankees , 1976 , 2 , 14.67 , 2.45 , 0.51 , 1 - 0 , 1.02 - 0.41 , 0.38
Grant Jackson , Yankees , 1976 , 2 , 16.0 , 0.56 , 0.78 , 2 - 0 , 1.55 - 0.12 , 0.57
Catfish Hunter , Yankees , 1977 , 22 , 143.33 , 4.71 , 0.4 , 9 - 9 , 8.7 - 8.92 , 0.23
Ed Figueroa , Yankees , 1977 , 32 , 239.32 , 3.57 , 0.47 , 16 - 11 , 15.01 - 11.02 , 1.01
Don Gullett , Yankees , 1977 , 22 , 158.34 , 3.58 , 0.47 , 14 - 4 , 10.23 - 7.35 , 7.11
Dock Ellis , Yankees , 1977 , 3 , 19.67 , 1.83 , 0.51 , 1 - 1 , 1.53 - 0.59 , -0.94
Ken Holtzman , Yankees , 1977 , 11 , 56.99 , 5.53 , 0.2 , 2 - 3 , 2.22 - 5.06 , 1.83
Gil Patterson , Yankees , 1977 , 6 , 24.67 , 5.84 , 0.15 , 1 - 2 , 0.9 - 2.33 , 0.42
Ron Guidry , Yankees , 1977 , 25 , 196.65 , 2.84 , 0.53 , 15 - 7 , 13.3 - 7.59 , 2.28
Mike Torrez , Yankees , 1977 , 31 , 217.0 , 3.82 , 0.44 , 14 - 12 , 13.57 - 10.96 , -0.62
Ken Clay , Yankees , 1977 , 3 , 13.33 , 7.43 , 0.04 , 0 - 2 , 0.13 - 1.61 , -0.52
Dick Tidrow , Yankees , 1977 , 7 , 46.66 , 2.31 , 0.47 , 5 - 0 , 3.32 - 1.47 , 3.14
Ron Guidry , Yankees , 1978 , 35 , 273.66 , 1.74 , 0.66 , 25 - 3 , 23.07 - 6.14 , 5.08
Ed Figueroa , Yankees , 1978 , 35 , 253.01 , 2.99 , 0.51 , 20 - 9 , 17.68 - 10.38 , 3.7
Dick Tidrow , Yankees , 1978 , 25 , 160.02 , 3.82 , 0.4 , 7 - 10 , 9.91 - 8.49 , -4.42
