Name, Team, Year, Games Started, IP, ERA, EWA, Record, Earned Record, Support/Luck
Tim Wakefield , Red_Sox , 2009 , 21 , 129.68 , 4.58 , 0.34 , 11 - 5 , 7.07 - 8.08 , 7.01
Brad Penny , Red_Sox , 2009 , 24 , 131.67 , 5.6 , 0.28 , 7 - 8 , 6.73 - 9.96 , 2.23
Justin Masterson , Red_Sox , 2009 , 6 , 35.32 , 4.59 , 0.32 , 2 - 2 , 1.91 - 2.2 , 0.29
John Smoltz , Red_Sox , 2009 , 8 , 40.0 , 8.32 , 0.13 , 2 - 5 , 1.0 - 4.58 , 0.58
Clay Buchholz , Red_Sox , 2009 , 16 , 92.01 , 4.21 , 0.37 , 7 - 4 , 5.98 - 5.29 , 2.31
Junichi Tazawa , Red_Sox , 2009 , 4 , 20.0 , 6.3 , 0.33 , 2 - 2 , 1.31 - 1.59 , 0.28
Paul Byrd , Red_Sox , 2009 , 6 , 31.0 , 5.81 , 0.29 , 1 - 3 , 1.73 - 2.46 , -1.27
Michael Bowden , Red_Sox , 2009 , 1 , 3.0 , 21.0 , 0.0 , 0 - 1 , 0.0 - 0.84 , -0.16
Josh Beckett , Red_Sox , 2010 , 21 , 127.67 , 5.78 , 0.26 , 6 - 6 , 5.52 - 9.88 , 4.36
Jon Lester , Red_Sox , 2010 , 32 , 208.0 , 3.25 , 0.47 , 19 - 9 , 14.9 - 9.19 , 4.28
John Lackey , Red_Sox , 2010 , 33 , 214.99 , 4.4 , 0.35 , 14 - 11 , 11.44 - 12.82 , 4.38
Tim Wakefield , Red_Sox , 2010 , 19 , 115.0 , 5.71 , 0.28 , 4 - 9 , 5.25 - 8.9 , -1.35
Clay Buchholz , Red_Sox , 2010 , 28 , 173.67 , 2.33 , 0.48 , 17 - 7 , 13.37 - 6.13 , 2.76
Daisuke Matsuzaka , Red_Sox , 2010 , 25 , 153.69 , 4.68 , 0.31 , 9 - 6 , 7.75 - 10.01 , 5.26
Scott Atchison , Red_Sox , 2010 , 1 , 3.0 , 6.0 , 0.0 , 0 - 0 , 0.0 - 0.39 , 0.39
Felix Doubront , Red_Sox , 2010 , 3 , 15.34 , 4.11 , 0.22 , 1 - 2 , 0.67 - 0.96 , -0.71
Jon Lester , Red_Sox , 2011 , 31 , 191.66 , 3.47 , 0.39 , 15 - 9 , 11.96 - 9.57 , 3.61
John Lackey , Red_Sox , 2011 , 28 , 160.02 , 6.41 , 0.26 , 12 - 12 , 7.33 - 13.49 , 6.16
Clay Buchholz , Red_Sox , 2011 , 14 , 82.67 , 3.48 , 0.38 , 6 - 3 , 5.28 - 4.09 , 1.81
Josh Beckett , Red_Sox , 2011 , 30 , 193.0 , 2.89 , 0.41 , 13 - 7 , 12.37 - 7.93 , 1.56
Daisuke Matsuzaka , Red_Sox , 2011 , 7 , 36.33 , 4.95 , 0.28 , 3 - 2 , 1.94 - 2.8 , 1.87
Tim Wakefield , Red_Sox , 2011 , 23 , 137.33 , 5.31 , 0.24 , 7 - 8 , 5.62 - 10.42 , 3.8
Alfredo Aceves , Red_Sox , 2011 , 4 , 21.0 , 5.14 , 0.31 , 1 - 1 , 1.24 - 1.44 , 0.2
Andrew Miller , Red_Sox , 2011 , 12 , 58.34 , 5.55 , 0.3 , 6 - 3 , 3.64 - 4.64 , 4.0
Kyle Weiland , Red_Sox , 2011 , 5 , 21.67 , 8.72 , 0.06 , 0 - 3 , 0.29 - 2.93 , -0.36
Erik Bedard , Red_Sox , 2011 , 8 , 38.0 , 4.03 , 0.2 , 1 - 2 , 1.6 - 2.44 , -0.15
Jon Lester , Red_Sox , 2012 , 33 , 205.34 , 4.82 , 0.32 , 9 - 14 , 10.71 - 13.49 , -2.23
Josh Beckett , Red_Sox , 2012 , 21 , 127.34 , 5.23 , 0.29 , 5 - 11 , 6.14 - 9.06 , -3.08
Clay Buchholz , Red_Sox , 2012 , 29 , 189.33 , 4.56 , 0.36 , 11 - 8 , 10.38 - 11.82 , 4.43
Felix Doubront , Red_Sox , 2012 , 29 , 160.98 , 4.86 , 0.27 , 11 - 10 , 7.9 - 11.12 , 4.22
Daniel Bard , Red_Sox , 2012 , 10 , 54.33 , 5.3 , 0.29 , 4 - 6 , 2.86 - 4.01 , -0.85
Aaron Cook , Red_Sox , 2012 , 18 , 94.0 , 5.65 , 0.29 , 4 - 11 , 5.29 - 7.51 , -4.79
Daisuke Matsuzaka , Red_Sox , 2012 , 11 , 45.66 , 8.28 , 0.19 , 1 - 7 , 2.06 - 5.67 , -2.39
Franklin Morales , Red_Sox , 2012 , 9 , 45.66 , 4.14 , 0.33 , 3 - 3 , 2.94 - 2.88 , -0.06
Zachary Stewart , Red_Sox , 2012 , 2 , 5.67 , 22.22 , 0.0 , 0 - 2 , 0.0 - 1.7 , -0.3
Jon Lester , Red_Sox , 2013 , 33 , 213.32 , 3.75 , 0.38 , 15 - 8 , 12.7 - 11.03 , 5.33
Clay Buchholz , Red_Sox , 2013 , 16 , 108.34 , 1.74 , 0.54 , 12 - 1 , 8.71 - 2.78 , 5.07
Ryan Dempster , Red_Sox , 2013 , 29 , 168.65 , 4.64 , 0.31 , 8 - 9 , 8.9 - 10.63 , 0.73
Felix Doubront , Red_Sox , 2013 , 27 , 155.69 , 3.87 , 0.35 , 11 - 6 , 9.48 - 8.53 , 4.05
John Lackey , Red_Sox , 2013 , 29 , 189.32 , 3.52 , 0.38 , 10 - 13 , 11.08 - 9.29 , -4.79
Alfredo Aceves , Red_Sox , 2013 , 6 , 30.33 , 4.45 , 0.35 , 4 - 1 , 2.1 - 1.8 , 2.69
Allen Webster , Red_Sox , 2013 , 7 , 29.33 , 8.59 , 0.14 , 1 - 2 , 0.98 - 3.53 , 1.55
Franklin Morales , Red_Sox , 2013 , 1 , 5.0 , 3.6 , 0.35 , 1 - 0 , 0.35 - 0.24 , 0.88
Brandon Workman , Red_Sox , 2013 , 3 , 18.33 , 2.45 , 0.43 , 1 - 1 , 1.3 - 0.58 , -0.72
Jake Peavy , Red_Sox , 2013 , 10 , 64.67 , 4.04 , 0.38 , 4 - 1 , 3.76 - 3.42 , 2.66
Steven Wright , Red_Sox , 2013 , 1 , 1.0 , 27.0 , 0.0 , 0 - 0 , 0.0 - 0.57 , 0.57
Jon Lester , Red_Sox , 2014 , 21 , 143.0 , 2.52 , 0.48 , 10 - 7 , 10.06 - 5.12 , -1.95
John Lackey , Red_Sox , 2014 , 21 , 137.33 , 3.6 , 0.41 , 11 - 7 , 8.66 - 6.94 , 2.28
Felix Doubront , Red_Sox , 2014 , 10 , 50.34 , 5.18 , 0.24 , 2 - 4 , 2.41 - 3.96 , -0.46
Jake Peavy , Red_Sox , 2014 , 20 , 123.99 , 4.72 , 0.31 , 1 - 9 , 6.17 - 7.93 , -6.24
Clay Buchholz , Red_Sox , 2014 , 28 , 170.31 , 5.34 , 0.28 , 8 - 11 , 7.85 - 12.79 , 1.94
Brandon Workman , Red_Sox , 2014 , 15 , 80.66 , 5.36 , 0.28 , 1 - 9 , 4.21 - 5.99 , -6.21
Rubby De La Rosa , Red_Sox , 2014 , 18 , 100.01 , 4.5 , 0.3 , 4 - 8 , 5.4 - 6.73 , -2.68
Allen Webster , Red_Sox , 2014 , 11 , 59.0 , 5.03 , 0.29 , 5 - 3 , 3.2 - 4.18 , 2.98
Anthony Ranaudo , Red_Sox , 2014 , 7 , 39.33 , 4.81 , 0.27 , 4 - 3 , 1.88 - 2.65 , 1.78
Joseph Kelly , Red_Sox , 2014 , 10 , 61.33 , 4.11 , 0.35 , 4 - 2 , 3.52 - 3.39 , 1.86
Steven Wright , Red_Sox , 2014 , 1 , 5.0 , 0 , 0.59 , 0 - 1 , 0.59 - 0.05 , -1.54
Clay Buchholz , Red_Sox , 2015 , 18 , 113.32 , 3.26 , 0.41 , 7 - 7 , 7.42 - 5.3 , -2.12
Rick Porcello , Red_Sox , 2015 , 28 , 171.99 , 4.92 , 0.32 , 9 - 15 , 8.96 - 11.64 , -3.32
Justin Masterson , Red_Sox , 2015 , 9 , 44.0 , 6.14 , 0.24 , 3 - 2 , 2.2 - 3.95 , 2.75
Wade Miley , Red_Sox , 2015 , 32 , 193.66 , 4.46 , 0.35 , 11 - 11 , 11.3 - 11.89 , 0.59
Joseph Kelly , Red_Sox , 2015 , 25 , 134.33 , 4.82 , 0.3 , 10 - 6 , 7.6 - 9.22 , 5.63
Steven Wright , Red_Sox , 2015 , 9 , 52.33 , 3.96 , 0.32 , 3 - 4 , 2.86 - 2.88 , -0.98
Eduardo Rodriguez , Red_Sox , 2015 , 21 , 121.67 , 3.85 , 0.41 , 10 - 6 , 8.68 - 6.11 , 1.43
Brian B Johnson , Red_Sox , 2015 , 1 , 4.33 , 8.31 , 0.0 , 0 - 1 , 0.0 - 0.6 , -0.4
Henry C Owens , Red_Sox , 2015 , 11 , 63.0 , 4.57 , 0.39 , 4 - 4 , 4.3 - 3.99 , -0.3
Matt Barnes , Red_Sox , 2015 , 2 , 10.33 , 9.58 , 0.09 , 0 - 2 , 0.19 - 1.32 , -0.87
Rich Hill , Red_Sox , 2015 , 4 , 29.0 , 1.55 , 0.61 , 2 - 1 , 2.43 - 0.65 , -0.78
Craig Breslow , Red_Sox , 2015 , 2 , 9.33 , 1.93 , 0.18 , 0 - 1 , 0.35 - 0.35 , -1.0
David Price , Red_Sox , 2016 , 6 , 36.67 , 6.14 , 0.27 , 4 - 0 , 1.59 - 2.93 , 5.34
Clay Buchholz , Red_Sox , 2016 , 6 , 34.67 , 5.71 , 0.26 , 1 - 3 , 1.56 - 2.85 , -0.71
Joseph Kelly , Red_Sox , 2016 , 3 , 8.67 , 9.34 , 0.12 , 1 - 0 , 0.35 - 1.21 , 1.85
Rick Porcello , Red_Sox , 2016 , 5 , 32.66 , 2.76 , 0.44 , 5 - 0 , 2.22 - 1.31 , 4.09
Steven Wright , Red_Sox , 2016 , 5 , 32.34 , 1.67 , 0.55 , 2 - 3 , 2.74 - 0.72 , -3.02
Henry C Owens , Red_Sox , 2016 , 2 , 9.33 , 4.82 , 0.2 , 0 - 0 , 0.4 - 0.71 , 0.31
