Name, Team, Year, Games Started, IP, ERA, EWA, Record, Earned Record, Support/Luck
Bobby Shantz , Astros , 1962 , 3 , 20.67 , 1.31 , 0.65 , 1 - 1 , 1.96 - 0.3 , -1.66
Hal Woodeshick , Astros , 1962 , 26 , 131.69 , 4.37 , 0.27 , 5 - 15 , 7.0 - 9.92 , -7.08
Dean Stone , Astros , 1962 , 7 , 38.66 , 3.96 , 0.34 , 2 - 2 , 2.37 - 2.6 , 0.23
Turk Farrell , Astros , 1962 , 29 , 214.66 , 3.14 , 0.44 , 8 - 17 , 12.73 - 9.43 , -12.31
Ken Johnson , Astros , 1962 , 31 , 190.66 , 3.92 , 0.37 , 7 - 16 , 11.43 - 10.95 , -9.48
Dave Giusti , Astros , 1962 , 5 , 26.66 , 6.75 , 0.17 , 0 - 3 , 0.85 - 2.56 , -1.29
Jim Golden , Astros , 1962 , 18 , 103.31 , 4.7 , 0.31 , 5 - 10 , 5.58 - 7.66 , -2.92
Bob Bruce , Astros , 1962 , 27 , 161.65 , 4.4 , 0.33 , 9 - 9 , 8.98 - 10.63 , 1.65
George Witt , Astros , 1962 , 2 , 6.66 , 8.11 , 0.0 , 0 - 2 , 0.0 - 0.97 , -1.03
Russ Kemmerer , Astros , 1962 , 2 , 8.67 , 5.19 , 0.2 , 0 - 2 , 0.4 - 0.75 , -1.65
George Brunet , Astros , 1962 , 11 , 46.33 , 4.66 , 0.3 , 2 - 4 , 3.33 - 4.35 , -0.98
Dick Drott , Astros , 1962 , 1 , 5.33 , 5.07 , 0.25 , 1 - 0 , 0.25 - 0.36 , 1.11
Turk Farrell , Astros , 1963 , 26 , 191.0 , 3.02 , 0.47 , 11 - 12 , 12.28 - 7.51 , -5.77
Bob Bruce , Astros , 1963 , 25 , 162.33 , 3.55 , 0.38 , 5 - 9 , 9.44 - 8.28 , -5.16
Ken Johnson , Astros , 1963 , 32 , 218.99 , 2.67 , 0.48 , 10 - 16 , 15.39 - 8.57 , -12.81
George Brunet , Astros , 1963 , 2 , 5.0 , 10.8 , 0.0 , 0 - 2 , 0.0 - 1.07 , -0.93
Don Nottebart , Astros , 1963 , 27 , 186.67 , 3.04 , 0.42 , 11 - 8 , 11.39 - 8.53 , 0.14
Conrad Cardinal , Astros , 1963 , 1 , 0.67 , 40.3 , 0.0 , 0 - 1 , 0.0 - 0.71 , -0.29
Jim Golden , Astros , 1963 , 1 , 2.33 , 7.73 , 0.0 , 0 - 1 , 0.0 - 0.43 , -0.56
Hal Brown , Astros , 1963 , 20 , 124.0 , 3.41 , 0.44 , 4 - 11 , 8.79 - 6.12 , -9.67
Dick Drott , Astros , 1963 , 14 , 70.0 , 4.76 , 0.24 , 2 - 10 , 3.31 - 5.83 , -5.48
Jim Umbricht , Astros , 1963 , 3 , 15.0 , 3.6 , 0.35 , 0 - 2 , 1.06 - 0.86 , -2.2
Chris Zachary , Astros , 1963 , 7 , 30.66 , 4.11 , 0.23 , 2 - 2 , 1.6 - 2.43 , 0.83
Don McMahon , Astros , 1963 , 2 , 13.67 , 5.27 , 0.26 , 0 - 2 , 0.51 - 0.97 , -1.54
Larry Yellen , Astros , 1963 , 1 , 5.0 , 3.6 , 0.35 , 0 - 0 , 0.35 - 0.24 , -0.12
Jay Dahl , Astros , 1963 , 1 , 2.67 , 16.85 , 0.0 , 0 - 1 , 0.0 - 0.74 , -0.26
Ken Johnson , Astros , 1964 , 35 , 218.0 , 3.63 , 0.4 , 11 - 16 , 13.93 - 11.81 , -7.11
Jim Owens , Astros , 1964 , 11 , 58.0 , 4.5 , 0.26 , 2 - 5 , 2.82 - 4.07 , -1.75
Hal Brown , Astros , 1964 , 21 , 124.0 , 3.99 , 0.3 , 2 - 15 , 6.22 - 7.45 , -11.77
Don Nottebart , Astros , 1964 , 24 , 152.66 , 3.71 , 0.36 , 5 - 11 , 8.56 - 8.01 , -6.55
Turk Farrell , Astros , 1964 , 27 , 192.32 , 3.14 , 0.46 , 11 - 9 , 12.39 - 8.43 , -1.96
Bob Bruce , Astros , 1964 , 29 , 192.34 , 2.85 , 0.43 , 14 - 9 , 12.49 - 8.49 , 1.0
Larry Yellen , Astros , 1964 , 1 , 3.67 , 4.9 , 0.0 , 0 - 0 , 0.0 - 0.4 , 0.4
Don Larsen , Astros , 1964 , 10 , 65.0 , 2.35 , 0.47 , 3 - 5 , 4.71 - 2.26 , -4.45
Larry Dierker , Astros , 1964 , 1 , 2.67 , 6.74 , 0.0 , 0 - 1 , 0.0 - 0.46 , -0.54
Chris Zachary , Astros , 1964 , 1 , 4.0 , 9.0 , 0.0 , 0 - 1 , 0.0 - 0.6 , -0.4
Danny Coombs , Astros , 1964 , 1 , 5.0 , 0 , 0.59 , 1 - 0 , 0.59 - 0.05 , 0.46
Don Bradey , Astros , 1964 , 1 , 0.67 , 67.16 , 0.0 , 0 - 1 , 0.0 - 0.77 , -0.23
Bob Bruce , Astros , 1965 , 34 , 229.66 , 3.68 , 0.4 , 9 - 18 , 13.48 - 11.92 , -10.56
Turk Farrell , Astros , 1965 , 29 , 203.34 , 3.45 , 0.4 , 10 - 11 , 11.63 - 9.97 , -2.65
Ken Johnson , Astros , 1965 , 8 , 51.66 , 4.18 , 0.34 , 3 - 2 , 2.73 - 3.07 , 1.34
Don Nottebart , Astros , 1965 , 25 , 145.34 , 5.02 , 0.29 , 4 - 14 , 7.15 - 10.44 , -6.7
Don Larsen , Astros , 1965 , 1 , 5.33 , 5.07 , 0.25 , 0 - 0 , 0.25 - 0.36 , 0.11
Dave Giusti , Astros , 1965 , 13 , 75.99 , 4.97 , 0.33 , 4 - 4 , 4.34 - 5.42 , 1.08
Danny Coombs , Astros , 1965 , 3 , 8.0 , 9.0 , 0.06 , 0 - 2 , 0.19 - 1.52 , -0.67
Larry Dierker , Astros , 1965 , 19 , 118.33 , 3.5 , 0.37 , 6 - 8 , 7.1 - 6.4 , -2.7
Claude Raymond , Astros , 1965 , 7 , 50.0 , 2.52 , 0.53 , 4 - 2 , 3.69 - 1.61 , -0.08
Mike Cuellar , Astros , 1965 , 4 , 22.99 , 4.7 , 0.32 , 0 - 3 , 1.28 - 1.63 , -2.66
Ron Taylor , Astros , 1965 , 1 , 5.33 , 11.82 , 0.05 , 0 - 1 , 0.05 - 0.78 , -0.27
Robin Roberts , Astros , 1965 , 10 , 76.0 , 1.89 , 0.6 , 5 - 2 , 6.04 - 1.79 , -1.25
Jack Lamabe , Astros , 1965 , 2 , 10.67 , 5.06 , 0.13 , 0 - 2 , 0.25 - 0.9 , -1.35
Chris Zachary , Astros , 1965 , 2 , 8.67 , 4.15 , 0.26 , 0 - 2 , 0.51 - 0.63 , -1.89
Jim Ray , Astros , 1965 , 2 , 6.67 , 12.14 , 0.14 , 0 - 2 , 0.29 - 1.22 , -1.07
Don Arlich , Astros , 1965 , 1 , 6.0 , 3.0 , 0.4 , 0 - 0 , 0.4 - 0.23 , -0.16
Carroll Sembera , Astros , 1965 , 1 , 5.33 , 5.07 , 0.25 , 0 - 1 , 0.25 - 0.36 , -0.89
Robin Roberts , Astros , 1966 , 12 , 62.67 , 3.88 , 0.32 , 3 - 5 , 3.82 - 4.12 , -1.7
Larry Dierker , Astros , 1966 , 28 , 184.99 , 3.16 , 0.45 , 10 - 8 , 12.72 - 8.22 , -2.49
Bob Bruce , Astros , 1966 , 23 , 127.0 , 5.03 , 0.24 , 3 - 12 , 5.6 - 9.3 , -5.3
Turk Farrell , Astros , 1966 , 21 , 126.33 , 4.7 , 0.34 , 4 - 10 , 7.07 - 8.61 , -4.47
Dave Giusti , Astros , 1966 , 33 , 207.99 , 4.24 , 0.38 , 15 - 14 , 12.67 - 12.78 , 1.11
Barry Latman , Astros , 1966 , 9 , 53.33 , 3.38 , 0.32 , 1 - 5 , 2.9 - 2.63 , -4.27
Mike Cuellar , Astros , 1966 , 28 , 205.68 , 2.32 , 0.51 , 9 - 9 , 14.28 - 6.36 , -7.92
Ron Taylor , Astros , 1966 , 1 , 5.0 , 1.8 , 0.47 , 0 - 0 , 0.47 - 0.13 , -0.35
Chris Zachary , Astros , 1966 , 8 , 50.67 , 2.84 , 0.38 , 3 - 4 , 3.02 - 2.07 , -1.95
Mike Cuellar , Astros , 1967 , 32 , 241.33 , 2.95 , 0.5 , 15 - 11 , 15.96 - 9.22 , -2.74
Larry Dierker , Astros , 1967 , 15 , 99.0 , 3.36 , 0.44 , 6 - 5 , 6.67 - 4.47 , -1.2
Dave Giusti , Astros , 1967 , 33 , 209.99 , 4.24 , 0.38 , 11 - 14 , 12.56 - 12.3 , -3.26
Don Wilson , Astros , 1967 , 28 , 180.34 , 2.69 , 0.44 , 10 - 7 , 12.42 - 7.21 , -2.21
Chris Zachary , Astros , 1967 , 7 , 33.0 , 5.45 , 0.18 , 1 - 6 , 1.23 - 3.08 , -3.16
Bo Belinsky , Astros , 1967 , 18 , 99.68 , 3.88 , 0.3 , 3 - 8 , 5.46 - 6.12 , -4.34
Wade Blasingame , Astros , 1967 , 14 , 76.66 , 5.99 , 0.2 , 3 - 7 , 2.77 - 6.65 , -0.11
Barry Latman , Astros , 1967 , 1 , 3.0 , 12.0 , 0.0 , 0 - 1 , 0.0 - 0.62 , -0.38
Bruce Von Hoff , Astros , 1967 , 10 , 50.33 , 4.83 , 0.29 , 0 - 3 , 2.86 - 4.28 , -1.57
Danny Coombs , Astros , 1967 , 2 , 11.67 , 3.86 , 0.36 , 0 - 0 , 0.71 - 0.55 , -0.16
Howie Reed , Astros , 1967 , 2 , 13.33 , 3.38 , 0.39 , 0 - 1 , 0.78 - 0.61 , -1.17
Larry Dierker , Astros , 1968 , 32 , 233.65 , 3.31 , 0.46 , 12 - 15 , 14.86 - 10.13 , -7.73
Don Wilson , Astros , 1968 , 30 , 204.99 , 2.94 , 0.5 , 13 - 14 , 14.85 - 8.64 , -7.21
Denny Lemaster , Astros , 1968 , 32 , 222.02 , 2.8 , 0.48 , 10 - 15 , 15.34 - 8.56 , -11.77
Dave Giusti , Astros , 1968 , 34 , 246.33 , 3.0 , 0.48 , 11 - 14 , 16.39 - 10.33 , -9.06
Jim Ray , Astros , 1968 , 2 , 12.0 , 6.0 , 0.4 , 1 - 1 , 0.8 - 0.9 , 0.11
Mike Cuellar , Astros , 1968 , 23 , 157.34 , 2.69 , 0.5 , 8 - 9 , 11.53 - 6.19 , -6.33
Wade Blasingame , Astros , 1968 , 2 , 8.33 , 6.48 , 0.14 , 0 - 0 , 0.29 - 0.91 , 0.62
John Buzhardt , Astros , 1968 , 4 , 26.0 , 3.12 , 0.41 , 1 - 1 , 1.64 - 1.14 , -0.5
Danny Coombs , Astros , 1968 , 1 , 2.33 , 11.59 , 0.0 , 0 - 1 , 0.0 - 0.56 , -0.44
Don Wilson , Astros , 1969 , 34 , 225.02 , 4.04 , 0.43 , 16 - 12 , 14.56 - 12.05 , 1.49
Larry Dierker , Astros , 1969 , 37 , 301.32 , 2.36 , 0.58 , 20 - 13 , 21.5 - 9.13 , -5.37
Tom Griffin , Astros , 1969 , 31 , 188.33 , 3.54 , 0.39 , 11 - 10 , 12.06 - 10.18 , -0.88
Denny Lemaster , Astros , 1969 , 37 , 243.33 , 3.18 , 0.42 , 13 - 17 , 15.58 - 11.81 , -7.78
Wade Blasingame , Astros , 1969 , 5 , 25.67 , 5.61 , 0.18 , 0 - 5 , 0.92 - 2.25 , -3.67
Jim Ray , Astros , 1969 , 13 , 73.67 , 3.79 , 0.33 , 4 - 2 , 4.32 - 4.21 , 1.89
Jack Billingham , Astros , 1969 , 4 , 20.0 , 3.15 , 0.32 , 0 - 3 , 1.27 - 1.09 , -3.18
Jim Bouton , Astros , 1969 , 1 , 10.0 , 1.8 , 0.29 , 0 - 1 , 0.29 - 0.23 , -1.06
Larry Dierker , Astros , 1970 , 36 , 266.33 , 3.92 , 0.5 , 16 - 12 , 17.91 - 12.98 , -0.92
Denny Lemaster , Astros , 1970 , 21 , 131.99 , 4.7 , 0.34 , 6 - 11 , 7.16 - 8.38 , -3.78
Jim Ray , Astros , 1970 , 2 , 12.67 , 3.55 , 0.38 , 0 - 1 , 0.76 - 0.56 , -1.19
Tom Griffin , Astros , 1970 , 20 , 105.66 , 5.71 , 0.23 , 3 - 12 , 4.62 - 9.0 , -4.61
Jim Bouton , Astros , 1970 , 6 , 32.66 , 6.06 , 0.26 , 2 - 2 , 1.56 - 2.95 , 1.39
Don Wilson , Astros , 1970 , 27 , 181.33 , 3.87 , 0.39 , 11 - 6 , 10.48 - 9.57 , 4.09
Scipio Spinks , Astros , 1970 , 2 , 9.67 , 11.17 , 0.04 , 0 - 1 , 0.08 - 1.54 , 0.46
Ron Cook , Astros , 1970 , 7 , 27.67 , 6.83 , 0.16 , 1 - 3 , 1.12 - 3.24 , 0.11
Jack Billingham , Astros , 1970 , 24 , 154.33 , 3.85 , 0.4 , 11 - 9 , 9.59 - 8.46 , 0.86
Wade Blasingame , Astros , 1970 , 13 , 77.67 , 3.48 , 0.37 , 3 - 3 , 4.81 - 3.87 , -0.94
Ken Forsch , Astros , 1970 , 4 , 24.0 , 5.63 , 0.21 , 1 - 2 , 0.82 - 1.93 , 0.11
Larry Dierker , Astros , 1971 , 23 , 158.66 , 2.72 , 0.49 , 12 - 6 , 11.3 - 6.38 , 1.08
Don Wilson , Astros , 1971 , 34 , 267.33 , 2.46 , 0.59 , 16 - 10 , 19.97 - 8.43 , -5.54
Wade Blasingame , Astros , 1971 , 28 , 158.01 , 4.61 , 0.32 , 9 - 11 , 8.89 - 11.36 , 0.47
Jack Billingham , Astros , 1971 , 33 , 228.33 , 3.39 , 0.45 , 10 - 16 , 14.81 - 10.91 , -9.9
Tom Griffin , Astros , 1971 , 6 , 30.34 , 5.34 , 0.28 , 0 - 4 , 1.66 - 2.5 , -3.16
Ken Forsch , Astros , 1971 , 23 , 168.0 , 2.68 , 0.5 , 8 - 8 , 11.41 - 5.97 , -5.44
Jim Ray , Astros , 1971 , 1 , 4.33 , 10.39 , 0.0 , 0 - 1 , 0.0 - 0.73 , -0.27
Bill Greif , Astros , 1971 , 3 , 9.0 , 8.0 , 0.13 , 0 - 1 , 0.4 - 1.49 , 0.09
Ron Cook , Astros , 1971 , 4 , 25.0 , 5.04 , 0.27 , 0 - 4 , 1.09 - 1.68 , -3.41
J.R. Richard , Astros , 1971 , 4 , 21.0 , 3.43 , 0.38 , 2 - 1 , 1.52 - 0.94 , 0.42
Scipio Spinks , Astros , 1971 , 3 , 21.67 , 4.98 , 0.32 , 1 - 0 , 0.97 - 1.38 , 1.41
Don Wilson , Astros , 1972 , 33 , 228.33 , 2.68 , 0.5 , 15 - 10 , 16.49 - 8.27 , -3.22
Dave Roberts , Astros , 1972 , 28 , 183.68 , 4.41 , 0.34 , 11 - 7 , 9.54 - 11.85 , 6.31
Larry Dierker , Astros , 1972 , 31 , 214.68 , 3.4 , 0.47 , 15 - 8 , 14.72 - 9.89 , 2.17
Ken Forsch , Astros , 1972 , 24 , 145.34 , 3.9 , 0.34 , 6 - 8 , 8.21 - 8.24 , -1.97
Jerry Reuss , Astros , 1972 , 30 , 181.32 , 4.17 , 0.36 , 9 - 13 , 10.86 - 10.72 , -4.14
Tom Griffin , Astros , 1972 , 5 , 27.66 , 4.23 , 0.35 , 1 - 3 , 1.73 - 1.95 , -1.78
J.R. Richard , Astros , 1972 , 1 , 2.0 , 18.0 , 0.0 , 0 - 0 , 0.0 - 0.59 , 0.59
Mike Cosgrove , Astros , 1972 , 1 , 6.0 , 4.5 , 0.29 , 0 - 1 , 0.29 - 0.36 , -0.93
Dave Roberts , Astros , 1973 , 36 , 246.34 , 2.85 , 0.49 , 17 - 11 , 17.62 - 9.52 , -2.1
Ken Forsch , Astros , 1973 , 26 , 168.0 , 4.07 , 0.38 , 8 - 9 , 9.87 - 9.71 , -1.17
Don Wilson , Astros , 1973 , 32 , 230.0 , 3.29 , 0.42 , 10 - 16 , 13.31 - 10.53 , -8.78
Jerry Reuss , Astros , 1973 , 40 , 277.34 , 3.76 , 0.43 , 15 - 13 , 17.3 - 14.29 , -1.0
Tom Griffin , Astros , 1973 , 12 , 79.99 , 3.83 , 0.41 , 4 - 5 , 4.94 - 4.22 , -1.72
Larry Dierker , Astros , 1973 , 3 , 12.33 , 4.38 , 0.28 , 0 - 1 , 0.84 - 0.97 , -0.88
J.R. Richard , Astros , 1973 , 10 , 60.99 , 3.84 , 0.35 , 6 - 1 , 3.48 - 3.27 , 4.78
Juan Pizarro , Astros , 1973 , 1 , 7.67 , 4.69 , 0.32 , 0 - 1 , 0.32 - 0.44 , -0.87
Doug Konieczny , Astros , 1973 , 2 , 13.0 , 5.54 , 0.27 , 0 - 1 , 0.54 - 0.92 , -0.62
Dave Roberts , Astros , 1974 , 30 , 191.01 , 3.58 , 0.4 , 9 - 12 , 11.96 - 9.8 , -5.16
Tom Griffin , Astros , 1974 , 34 , 211.01 , 3.54 , 0.4 , 14 - 10 , 13.65 - 10.88 , 1.23
Claude Osteen , Astros , 1974 , 21 , 131.32 , 3.77 , 0.44 , 9 - 8 , 9.3 - 7.1 , -1.21
Larry Dierker , Astros , 1974 , 33 , 223.66 , 2.9 , 0.48 , 11 - 10 , 15.82 - 9.13 , -5.69
Don Wilson , Astros , 1974 , 27 , 191.33 , 2.92 , 0.48 , 10 - 13 , 12.83 - 8.01 , -7.83
Doug Konieczny , Astros , 1974 , 3 , 11.0 , 9.0 , 0.14 , 0 - 3 , 0.42 - 1.56 , -1.86
J.R. Richard , Astros , 1974 , 9 , 50.66 , 4.44 , 0.33 , 2 - 3 , 3.0 - 3.28 , -0.72
Paul Siebert , Astros , 1974 , 5 , 25.34 , 3.55 , 0.39 , 1 - 1 , 1.95 - 1.6 , -0.35
Larry Dierker , Astros , 1975 , 34 , 232.0 , 4.0 , 0.42 , 14 - 16 , 14.17 - 12.69 , -3.48
Doug Konieczny , Astros , 1975 , 29 , 166.66 , 4.59 , 0.31 , 6 - 13 , 9.04 - 11.72 , -4.32
J.R. Richard , Astros , 1975 , 31 , 199.01 , 4.48 , 0.35 , 11 - 10 , 10.95 - 12.08 , 2.12
Tom Griffin , Astros , 1975 , 13 , 74.0 , 5.35 , 0.29 , 3 - 8 , 3.81 - 5.82 , -2.99
Dave Roberts , Astros , 1975 , 27 , 185.67 , 4.46 , 0.37 , 6 - 14 , 10.08 - 10.94 , -7.15
Jim Crawford , Astros , 1975 , 2 , 9.0 , 6.0 , 0.0 , 0 - 2 , 0.0 - 1.0 , -1.0
Ken Forsch , Astros , 1975 , 9 , 61.0 , 3.98 , 0.38 , 2 - 5 , 3.44 - 3.26 , -3.18
Paul Siebert , Astros , 1975 , 2 , 9.0 , 4.0 , 0.3 , 0 - 1 , 0.59 - 0.65 , -0.94
Joe Niekro , Astros , 1975 , 4 , 24.0 , 1.5 , 0.47 , 3 - 0 , 1.89 - 0.54 , 1.65
Jim York , Astros , 1975 , 4 , 26.67 , 3.04 , 0.44 , 3 - 1 , 1.76 - 1.14 , 1.39
Mike Cosgrove , Astros , 1975 , 3 , 24.0 , 3.38 , 0.5 , 1 - 1 , 1.49 - 1.01 , -0.48
Jose Sosa , Astros , 1975 , 2 , 12.0 , 4.5 , 0.29 , 0 - 0 , 0.58 - 0.71 , 0.14
Mike Stanton , Astros , 1975 , 2 , 8.0 , 10.13 , 0.06 , 0 - 2 , 0.13 - 1.21 , -0.92
J.R. Richard , Astros , 1976 , 39 , 291.01 , 2.75 , 0.49 , 20 - 15 , 19.23 - 11.04 , -3.18
Larry Dierker , Astros , 1976 , 28 , 187.66 , 3.69 , 0.44 , 13 - 14 , 12.18 - 9.85 , -3.33
Joe Niekro , Astros , 1976 , 13 , 69.67 , 3.49 , 0.32 , 4 - 6 , 4.19 - 3.72 , -2.47
Mike Cosgrove , Astros , 1976 , 16 , 84.0 , 4.5 , 0.26 , 3 - 4 , 4.18 - 6.04 , 0.86
Joaquin Andujar , Astros , 1976 , 25 , 169.32 , 3.56 , 0.43 , 9 - 10 , 10.78 - 8.57 , -3.21
Gilberto Rondon , Astros , 1976 , 7 , 35.66 , 5.05 , 0.24 , 2 - 2 , 1.66 - 2.66 , 1.01
Tom Griffin , Astros , 1976 , 2 , 1.66 , 59.64 , 0.0 , 0 - 2 , 0.0 - 1.72 , -0.28
Dan Larson , Astros , 1976 , 13 , 92.34 , 3.02 , 0.51 , 5 - 8 , 6.61 - 3.17 , -6.44
Bo McLaughlin , Astros , 1976 , 11 , 70.67 , 3.06 , 0.4 , 4 - 5 , 4.43 - 3.45 , -1.98
Joe Sambito , Astros , 1976 , 4 , 26.0 , 3.12 , 0.42 , 2 - 2 , 1.69 - 1.23 , -0.45
Mark Lemongello , Astros , 1976 , 4 , 29.0 , 2.79 , 0.49 , 3 - 1 , 1.96 - 1.1 , 1.14
J.R. Richard , Astros , 1977 , 36 , 267.0 , 2.97 , 0.53 , 18 - 12 , 19.02 - 9.88 , -3.14
Joaquin Andujar , Astros , 1977 , 25 , 157.66 , 3.71 , 0.41 , 11 - 8 , 10.31 - 8.52 , 1.21
Mark Lemongello , Astros , 1977 , 30 , 205.35 , 3.29 , 0.41 , 9 - 13 , 12.31 - 9.38 , -6.93
Doug Konieczny , Astros , 1977 , 4 , 21.0 , 6.0 , 0.25 , 1 - 1 , 1.0 - 1.78 , 0.78
Floyd Bannister , Astros , 1977 , 23 , 141.34 , 3.95 , 0.38 , 8 - 8 , 8.63 - 8.2 , -0.44
Bo McLaughlin , Astros , 1977 , 6 , 26.0 , 5.88 , 0.19 , 1 - 3 , 1.16 - 2.34 , -0.81
Ken Forsch , Astros , 1977 , 5 , 31.33 , 2.3 , 0.35 , 0 - 3 , 1.76 - 1.0 , -3.76
Dan Larson , Astros , 1977 , 10 , 61.65 , 6.42 , 0.12 , 0 - 4 , 1.23 - 5.86 , 0.63
Gene Pentz , Astros , 1977 , 4 , 21.0 , 7.29 , 0.11 , 1 - 2 , 0.45 - 2.22 , 0.77
Joe Sambito , Astros , 1977 , 1 , 3.33 , 8.11 , 0.0 , 0 - 1 , 0.0 - 0.47 , -0.53
Joe Niekro , Astros , 1977 , 14 , 114.0 , 3.08 , 0.59 , 9 - 4 , 8.32 - 4.11 , 0.8
Tom Dixon , Astros , 1977 , 4 , 23.33 , 3.86 , 0.36 , 1 - 0 , 1.42 - 1.28 , 0.86
J.R. Richard , Astros , 1978 , 36 , 275.34 , 3.11 , 0.55 , 18 - 11 , 19.91 - 10.16 , -2.75
Joe Niekro , Astros , 1978 , 29 , 188.34 , 3.87 , 0.39 , 13 - 14 , 11.41 - 10.35 , -2.06
Joaquin Andujar , Astros , 1978 , 13 , 82.0 , 3.07 , 0.42 , 3 - 4 , 5.49 - 3.99 , -2.5
Mark Lemongello , Astros , 1978 , 30 , 206.33 , 4.01 , 0.4 , 9 - 14 , 11.95 - 11.53 , -5.42
Floyd Bannister , Astros , 1978 , 16 , 86.99 , 5.48 , 0.29 , 3 - 9 , 4.57 - 7.12 , -3.46
Tom Dixon , Astros , 1978 , 19 , 120.33 , 4.19 , 0.36 , 5 - 11 , 6.89 - 7.44 , -5.45
Bo McLaughlin , Astros , 1978 , 1 , 5.33 , 5.07 , 0.25 , 0 - 1 , 0.25 - 0.36 , -0.89
Vern Ruhle , Astros , 1978 , 10 , 64.0 , 2.25 , 0.49 , 3 - 3 , 4.94 - 2.28 , -2.66
Rick Williams , Astros , 1978 , 1 , 6.33 , 8.53 , 0.08 , 0 - 1 , 0.08 - 0.74 , -0.35
Ken Forsch , Astros , 1978 , 6 , 48.33 , 2.05 , 0.65 , 4 - 2 , 3.92 - 1.24 , -0.68
Dan Warthen , Astros , 1978 , 1 , 8.0 , 2.25 , 0.49 , 0 - 1 , 0.49 - 0.3 , -1.18
J.R. Richard , Astros , 1979 , 38 , 292.32 , 2.71 , 0.53 , 18 - 13 , 19.96 - 10.79 , -4.17
Ken Forsch , Astros , 1979 , 24 , 174.66 , 3.09 , 0.51 , 10 - 6 , 12.13 - 6.94 , -1.18
Joe Niekro , Astros , 1979 , 38 , 263.67 , 3.0 , 0.5 , 21 - 11 , 19.16 - 10.74 , 1.59
Vern Ruhle , Astros , 1979 , 10 , 62.34 , 3.46 , 0.4 , 2 - 5 , 4.04 - 3.23 , -3.81
Joaquin Andujar , Astros , 1979 , 23 , 159.0 , 3.45 , 0.46 , 9 - 10 , 10.47 - 7.35 , -4.11
Frank Riccelli , Astros , 1979 , 2 , 12.0 , 3.75 , 0.24 , 1 - 1 , 0.49 - 0.8 , 0.32
Rick Williams , Astros , 1979 , 16 , 97.0 , 3.43 , 0.39 , 4 - 7 , 6.21 - 4.86 , -4.35
Randy Niemann , Astros , 1979 , 7 , 40.34 , 2.9 , 0.49 , 3 - 1 , 3.41 - 1.96 , 0.55
Tom Dixon , Astros , 1979 , 1 , 4.0 , 6.75 , 0.0 , 0 - 0 , 0.0 - 0.5 , 0.5
Frank LaCorte , Astros , 1979 , 3 , 10.33 , 6.97 , 0.12 , 1 - 2 , 0.35 - 1.34 , -0.01
J.R. Richard , Astros , 1980 , 17 , 113.65 , 1.9 , 0.55 , 10 - 4 , 9.28 - 3.31 , 0.04
Joe Niekro , Astros , 1980 , 36 , 254.02 , 3.58 , 0.45 , 19 - 12 , 16.35 - 12.25 , 2.9
Nolan Ryan , Astros , 1980 , 35 , 233.68 , 3.35 , 0.42 , 11 - 10 , 14.6 - 11.22 , -2.38
Ken Forsch , Astros , 1980 , 32 , 222.34 , 3.2 , 0.47 , 12 - 13 , 15.02 - 9.48 , -6.55
Vern Ruhle , Astros , 1980 , 22 , 148.67 , 2.3 , 0.49 , 12 - 4 , 10.86 - 4.66 , 1.8
Joaquin Andujar , Astros , 1980 , 14 , 81.34 , 4.09 , 0.28 , 3 - 6 , 3.97 - 5.32 , -1.65
Gordie Pladson , Astros , 1980 , 6 , 31.33 , 4.88 , 0.28 , 0 - 3 , 1.66 - 2.46 , -2.21
Randy Niemann , Astros , 1980 , 1 , 3.0 , 12.0 , 0.0 , 0 - 1 , 0.0 - 0.62 , -0.38
Joe Niekro , Astros , 1981 , 24 , 165.99 , 2.82 , 0.48 , 9 - 9 , 11.43 - 6.29 , -5.13
Don Sutton , Astros , 1981 , 23 , 158.67 , 2.61 , 0.52 , 11 - 9 , 11.89 - 5.66 , -4.22
Vern Ruhle , Astros , 1981 , 15 , 94.0 , 2.87 , 0.39 , 4 - 5 , 5.79 - 3.91 , -2.88
Bob Knepper , Astros , 1981 , 22 , 156.67 , 2.18 , 0.55 , 9 - 5 , 12.11 - 4.73 , -3.38
Nolan Ryan , Astros , 1981 , 21 , 149.0 , 1.69 , 0.61 , 11 - 5 , 12.8 - 3.56 , -3.25
Joaquin Andujar , Astros , 1981 , 3 , 15.0 , 5.4 , 0.26 , 1 - 2 , 0.77 - 1.21 , -0.56
Bobby Sprowl , Astros , 1981 , 1 , 7.0 , 0 , 0.73 , 0 - 0 , 0.73 - 0.04 , -0.7
Billy Smith , Astros , 1981 , 1 , 7.0 , 0 , 0.73 , 1 - 0 , 0.73 - 0.04 , 0.3
Nolan Ryan , Astros , 1982 , 35 , 250.34 , 3.16 , 0.5 , 16 - 12 , 17.51 - 10.48 , -3.04
Joe Niekro , Astros , 1982 , 35 , 269.99 , 2.47 , 0.54 , 17 - 12 , 18.9 - 8.46 , -5.44
Bob Knepper , Astros , 1982 , 29 , 173.67 , 4.46 , 0.32 , 5 - 15 , 9.19 - 11.68 , -7.51
Don Sutton , Astros , 1982 , 27 , 195.0 , 3.0 , 0.49 , 13 - 8 , 13.1 - 7.95 , -0.15
Vern Ruhle , Astros , 1982 , 21 , 126.33 , 4.2 , 0.36 , 6 - 13 , 7.46 - 8.02 , -6.44
