Name, Team, Year, Games Started, IP, ERA, EWA, Record, Earned Record, Support/Luck
Warren Spahn , Braves , 1957 , 35 , 267.0 , 2.7 , 0.56 , 20 - 11 , 19.77 - 8.9 , -1.87
Lew Burdette , Braves , 1957 , 33 , 245.32 , 3.71 , 0.42 , 15 - 8 , 13.99 - 11.93 , 4.94
Ray Crone , Braves , 1957 , 5 , 34.67 , 4.15 , 0.42 , 3 - 0 , 2.1 - 1.82 , 2.73
Bob Buhl , Braves , 1957 , 31 , 209.66 , 2.79 , 0.51 , 18 - 7 , 15.91 - 7.87 , 2.95
Taylor Phillips , Braves , 1957 , 6 , 27.0 , 5.33 , 0.09 , 1 - 1 , 0.53 - 2.79 , 2.26
Gene Conley , Braves , 1957 , 18 , 106.35 , 3.39 , 0.4 , 5 - 8 , 7.13 - 5.6 , -4.53
Juan Pizarro , Braves , 1957 , 10 , 61.66 , 4.67 , 0.35 , 2 - 5 , 3.49 - 4.21 , -2.27
Red Murff , Braves , 1957 , 1 , 4.0 , 9.0 , 0.0 , 0 - 0 , 0.0 - 0.6 , 0.6
Bob Trowbridge , Braves , 1957 , 16 , 96.32 , 4.11 , 0.34 , 5 - 5 , 5.52 - 5.94 , 0.42
Warren Spahn , Braves , 1958 , 36 , 288.34 , 3.09 , 0.58 , 22 - 11 , 21.05 - 10.04 , -0.01
Lew Burdette , Braves , 1958 , 36 , 265.0 , 2.95 , 0.52 , 18 - 10 , 18.81 - 9.65 , -1.16
Bob Buhl , Braves , 1958 , 10 , 70.0 , 3.6 , 0.45 , 5 - 2 , 4.52 - 3.32 , 1.81
Bob Trowbridge , Braves , 1958 , 4 , 15.99 , 5.07 , 0.19 , 0 - 1 , 0.76 - 1.58 , -0.18
Bob Rush , Braves , 1958 , 20 , 124.0 , 3.85 , 0.39 , 7 - 5 , 7.79 - 6.7 , 0.91
Gene Conley , Braves , 1958 , 7 , 32.99 , 6.82 , 0.12 , 0 - 3 , 0.87 - 3.77 , -0.1
Joey Jay , Braves , 1958 , 12 , 87.0 , 1.66 , 0.64 , 7 - 5 , 7.64 - 2.03 , -3.6
Carl Willey , Braves , 1958 , 19 , 134.99 , 2.67 , 0.54 , 9 - 6 , 10.28 - 5.34 , -1.94
Juan Pizarro , Braves , 1958 , 10 , 79.67 , 2.71 , 0.64 , 5 - 3 , 6.44 - 2.3 , -2.13
Warren Spahn , Braves , 1959 , 36 , 280.67 , 2.92 , 0.59 , 21 - 12 , 21.1 - 10.23 , -1.87
Lew Burdette , Braves , 1959 , 39 , 287.99 , 4.09 , 0.46 , 21 - 15 , 17.9 - 14.62 , 2.72
Bob Rush , Braves , 1959 , 9 , 51.0 , 3.18 , 0.31 , 2 - 4 , 2.75 - 2.71 , -2.04
Bob Buhl , Braves , 1959 , 25 , 187.0 , 2.84 , 0.54 , 15 - 8 , 13.41 - 7.21 , 0.79
Juan Pizarro , Braves , 1959 , 14 , 91.34 , 3.45 , 0.44 , 6 - 2 , 6.13 - 4.6 , 2.47
Joey Jay , Braves , 1959 , 19 , 108.34 , 4.24 , 0.35 , 5 - 9 , 6.71 - 7.08 , -3.63
Carl Willey , Braves , 1959 , 15 , 96.34 , 3.83 , 0.35 , 5 - 7 , 5.22 - 5.49 , -1.72
Warren Spahn , Braves , 1960 , 33 , 256.33 , 3.51 , 0.5 , 19 - 8 , 16.46 - 11.45 , 5.99
Carl Willey , Braves , 1960 , 21 , 126.33 , 4.35 , 0.31 , 5 - 7 , 6.45 - 8.07 , -0.38
Lew Burdette , Braves , 1960 , 32 , 247.34 , 3.38 , 0.51 , 16 - 11 , 16.36 - 10.41 , -0.95
Bob Buhl , Braves , 1960 , 33 , 229.34 , 3.18 , 0.47 , 14 - 9 , 15.4 - 10.09 , -0.31
Juan Pizarro , Braves , 1960 , 17 , 101.33 , 4.71 , 0.31 , 5 - 6 , 5.32 - 7.35 , 1.03
Joey Jay , Braves , 1960 , 11 , 72.67 , 2.85 , 0.47 , 6 - 3 , 5.12 - 2.78 , 0.66
George Brunet , Braves , 1960 , 6 , 34.0 , 5.03 , 0.12 , 1 - 0 , 0.74 - 2.69 , 2.95
Don Nottebart , Braves , 1960 , 1 , 6.0 , 9.0 , 0.08 , 0 - 0 , 0.08 - 0.74 , 0.65
Warren Spahn , Braves , 1961 , 34 , 258.33 , 2.89 , 0.53 , 20 - 10 , 18.03 - 9.35 , 1.32
Lew Burdette , Braves , 1961 , 36 , 260.68 , 4.14 , 0.42 , 16 - 11 , 15.18 - 14.57 , 4.39
Bob Buhl , Braves , 1961 , 28 , 181.67 , 4.21 , 0.37 , 9 - 10 , 10.41 - 11.24 , -0.17
Carl Willey , Braves , 1961 , 22 , 138.32 , 4.03 , 0.36 , 4 - 11 , 7.96 - 7.96 , -7.0
Don Nottebart , Braves , 1961 , 11 , 56.34 , 5.43 , 0.28 , 3 - 5 , 3.07 - 4.64 , -0.42
Tony Cloninger , Braves , 1961 , 10 , 63.0 , 5.29 , 0.23 , 5 - 2 , 2.33 - 4.99 , 5.65
Bob Hendley , Braves , 1961 , 13 , 83.65 , 3.77 , 0.4 , 4 - 7 , 5.14 - 4.48 , -3.65
Ron Piche , Braves , 1961 , 1 , 10.0 , 0.9 , 0.46 , 1 - 0 , 0.46 - 0.05 , 0.59
Warren Spahn , Braves , 1962 , 34 , 269.35 , 3.04 , 0.55 , 18 - 14 , 18.54 - 10.35 , -4.19
Carl Willey , Braves , 1962 , 6 , 23.67 , 6.46 , 0.08 , 0 - 3 , 0.47 - 2.71 , -0.76
Bob Buhl , Braves , 1962 , 1 , 2.0 , 22.5 , 0.0 , 0 - 1 , 0.0 - 0.75 , -0.25
Lew Burdette , Braves , 1962 , 19 , 118.67 , 4.93 , 0.35 , 7 - 8 , 6.7 - 8.46 , 0.76
Bob Hendley , Braves , 1962 , 29 , 192.69 , 3.6 , 0.42 , 11 - 12 , 12.06 - 9.77 , -3.29
Bob Shaw , Braves , 1962 , 29 , 213.02 , 2.87 , 0.5 , 14 - 9 , 14.41 - 8.54 , -0.86
Ron Piche , Braves , 1962 , 8 , 42.0 , 5.36 , 0.32 , 3 - 2 , 2.52 - 3.42 , 1.9
Cecil Butler , Braves , 1962 , 2 , 16.33 , 3.31 , 0.52 , 1 - 0 , 1.04 - 0.63 , 0.59
Jack Curtis , Braves , 1962 , 5 , 24.66 , 4.74 , 0.19 , 0 - 1 , 0.96 - 1.87 , -0.09
Tony Cloninger , Braves , 1962 , 15 , 94.34 , 3.82 , 0.38 , 8 - 3 , 5.65 - 5.02 , 4.37
Denny Lemaster , Braves , 1962 , 12 , 78.0 , 3.23 , 0.4 , 3 - 4 , 4.75 - 3.63 , -2.12
Jim Constable , Braves , 1962 , 2 , 15.0 , 1.8 , 0.63 , 1 - 1 , 1.25 - 0.36 , -0.89
Lew Burdette , Braves , 1963 , 13 , 81.33 , 3.76 , 0.42 , 5 - 4 , 5.48 - 4.39 , -0.09
Bob Shaw , Braves , 1963 , 16 , 103.67 , 3.21 , 0.42 , 4 - 6 , 6.77 - 4.95 , -3.82
Warren Spahn , Braves , 1963 , 33 , 259.68 , 2.6 , 0.61 , 23 - 7 , 20.14 - 8.13 , 3.99
Bob Hendley , Braves , 1963 , 24 , 136.99 , 3.88 , 0.33 , 9 - 7 , 7.95 - 8.26 , 2.3
Tony Cloninger , Braves , 1963 , 18 , 99.0 , 4.36 , 0.35 , 7 - 7 , 6.35 - 6.51 , 0.16
Denny Lemaster , Braves , 1963 , 31 , 212.0 , 3.06 , 0.46 , 10 - 14 , 14.2 - 8.85 , -9.35
Dan Schneider , Braves , 1963 , 3 , 13.67 , 1.98 , 0.38 , 1 - 0 , 1.14 - 0.63 , 0.49
Ron Piche , Braves , 1963 , 1 , 3.0 , 6.0 , 0.0 , 0 - 0 , 0.0 - 0.39 , 0.39
Bob Sadowski , Braves , 1963 , 18 , 116.0 , 2.64 , 0.41 , 5 - 7 , 7.45 - 4.57 , -4.88
Hank Fischer , Braves , 1963 , 6 , 35.67 , 5.3 , 0.24 , 3 - 0 , 1.46 - 2.85 , 4.39
Warren Spahn , Braves , 1964 , 25 , 152.33 , 5.55 , 0.28 , 6 - 13 , 7.01 - 12.26 , -1.75
Bob Sadowski , Braves , 1964 , 18 , 114.33 , 4.25 , 0.39 , 6 - 8 , 7.04 - 6.28 , -2.76
Denny Lemaster , Braves , 1964 , 35 , 211.31 , 4.3 , 0.36 , 16 - 11 , 12.68 - 13.33 , 5.65
Hank Fischer , Braves , 1964 , 28 , 155.32 , 3.77 , 0.39 , 11 - 10 , 10.95 - 9.53 , -0.42
Tony Cloninger , Braves , 1964 , 34 , 236.67 , 3.46 , 0.46 , 18 - 14 , 15.57 - 11.43 , -0.14
Dan Schneider , Braves , 1964 , 5 , 20.0 , 6.75 , 0.12 , 0 - 1 , 0.6 - 2.35 , 0.75
Wade Blasingame , Braves , 1964 , 13 , 87.01 , 3.72 , 0.4 , 7 - 4 , 5.16 - 4.52 , 2.36
Frank Lary , Braves , 1964 , 2 , 9.0 , 6.0 , 0.14 , 1 - 0 , 0.29 - 0.83 , 1.54
Clay Carroll , Braves , 1964 , 1 , 2.67 , 13.48 , 0.0 , 0 - 0 , 0.0 - 0.65 , 0.65
Arnold Umbach , Braves , 1964 , 1 , 8.33 , 3.24 , 0.36 , 1 - 0 , 0.36 - 0.45 , 1.09
Tony Cloninger , Braves , 1965 , 38 , 277.0 , 3.31 , 0.48 , 24 - 11 , 18.32 - 11.41 , 6.09
Wade Blasingame , Braves , 1965 , 36 , 222.33 , 3.81 , 0.39 , 15 - 10 , 13.97 - 12.06 , 3.09
Bob Sadowski , Braves , 1965 , 13 , 82.66 , 4.68 , 0.32 , 3 - 8 , 4.2 - 5.39 , -3.81
Denny Lemaster , Braves , 1965 , 23 , 131.34 , 4.32 , 0.29 , 7 - 11 , 6.77 - 8.54 , -2.23
Hank Fischer , Braves , 1965 , 19 , 103.31 , 4.09 , 0.28 , 7 - 9 , 5.33 - 6.75 , -0.57
Clay Carroll , Braves , 1965 , 1 , 5.67 , 1.59 , 0.51 , 0 - 0 , 0.51 - 0.12 , -0.4
Billy O'Dell , Braves , 1965 , 1 , 4.0 , 6.75 , 0.0 , 0 - 1 , 0.0 - 0.5 , -0.5
Ken Johnson , Braves , 1965 , 26 , 175.67 , 3.18 , 0.45 , 13 - 8 , 11.75 - 7.63 , 0.88
Dick Kelley , Braves , 1965 , 4 , 16.0 , 6.19 , 0.27 , 0 - 1 , 1.07 - 1.74 , -0.33
Phil Niekro , Braves , 1965 , 1 , 5.0 , 0 , 0.59 , 1 - 0 , 0.59 - 0.05 , 0.46
Tony Cloninger , Braves , 1966 , 38 , 256.3 , 4.18 , 0.36 , 14 - 11 , 13.85 - 14.39 , 3.55
Ken Johnson , Braves , 1966 , 31 , 215.34 , 3.26 , 0.46 , 14 - 8 , 14.14 - 9.22 , 1.08
Denny Lemaster , Braves , 1966 , 27 , 170.99 , 3.74 , 0.42 , 11 - 8 , 11.3 - 9.61 , 1.3
Hank Fischer , Braves , 1966 , 8 , 41.33 , 3.92 , 0.25 , 2 - 3 , 1.98 - 2.57 , -0.41
Wade Blasingame , Braves , 1966 , 12 , 62.34 , 5.34 , 0.22 , 3 - 7 , 2.59 - 5.18 , -1.4
Clay Carroll , Braves , 1966 , 3 , 7.0 , 7.71 , 0.0 , 0 - 1 , 0.0 - 1.39 , 0.39
Arnold Umbach , Braves , 1966 , 3 , 13.33 , 3.38 , 0.25 , 0 - 1 , 0.76 - 0.99 , -0.77
Joey Jay , Braves , 1966 , 8 , 26.67 , 8.1 , 0.1 , 0 - 4 , 0.83 - 3.73 , -1.11
Don Schwall , Braves , 1966 , 8 , 39.0 , 4.38 , 0.35 , 3 - 3 , 2.81 - 2.6 , -0.21
Dick Kelley , Braves , 1966 , 13 , 77.32 , 2.91 , 0.47 , 7 - 4 , 6.09 - 3.51 , 0.42
Pat Jarvis , Braves , 1966 , 9 , 60.34 , 2.39 , 0.48 , 6 - 2 , 4.32 - 2.09 , 1.77
Charlie Vaughan , Braves , 1966 , 1 , 7.0 , 2.57 , 0.46 , 1 - 0 , 0.46 - 0.23 , 0.78
Ron Reed , Braves , 1966 , 2 , 8.33 , 2.16 , 0.33 , 1 - 1 , 0.66 - 0.48 , -0.19
Denny Lemaster , Braves , 1967 , 31 , 215.32 , 3.34 , 0.43 , 9 - 9 , 13.2 - 9.76 , -3.45
Ken Johnson , Braves , 1967 , 29 , 210.32 , 2.74 , 0.5 , 13 - 9 , 14.42 - 7.57 , -2.85
Tony Cloninger , Braves , 1967 , 16 , 76.67 , 5.16 , 0.25 , 4 - 7 , 4.04 - 6.03 , -1.01
Pat Jarvis , Braves , 1967 , 30 , 186.31 , 3.72 , 0.4 , 13 - 10 , 11.88 - 10.09 , 1.2
Dick Kelley , Braves , 1967 , 9 , 43.67 , 4.74 , 0.3 , 1 - 5 , 2.7 - 3.2 , -3.5
Bob Bruce , Braves , 1967 , 7 , 33.0 , 5.18 , 0.24 , 2 - 2 , 1.68 - 2.75 , 1.07
Wade Blasingame , Braves , 1967 , 4 , 16.34 , 5.51 , 0.19 , 1 - 0 , 0.78 - 1.49 , 1.71
Phil Niekro , Braves , 1967 , 20 , 160.34 , 1.96 , 0.64 , 10 - 7 , 12.78 - 4.01 , -5.77
Ed Rakow , Braves , 1967 , 3 , 19.66 , 3.66 , 0.34 , 2 - 0 , 1.01 - 1.05 , 2.04
Clay Carroll , Braves , 1967 , 7 , 37.0 , 5.35 , 0.3 , 3 - 4 , 2.08 - 3.12 , 0.04
Jim Britton , Braves , 1967 , 2 , 13.33 , 6.08 , 0.22 , 0 - 2 , 0.44 - 1.16 , -1.29
Ron Reed , Braves , 1967 , 3 , 21.33 , 2.95 , 0.41 , 1 - 1 , 1.23 - 0.93 , -0.3
George Stone , Braves , 1967 , 1 , 7.0 , 1.29 , 0.59 , 0 - 0 , 0.59 - 0.11 , -0.48
Pat Jarvis , Braves , 1968 , 34 , 255.99 , 2.6 , 0.54 , 16 - 12 , 18.25 - 8.59 , -5.67
Dick Kelley , Braves , 1968 , 11 , 53.67 , 3.35 , 0.32 , 2 - 4 , 3.57 - 3.4 , -2.18
Phil Niekro , Braves , 1968 , 34 , 251.0 , 2.58 , 0.54 , 14 - 11 , 18.32 - 8.58 , -6.74
Ken Johnson , Braves , 1968 , 16 , 100.34 , 3.41 , 0.41 , 4 - 6 , 6.52 - 4.98 , -3.54
Tony Cloninger , Braves , 1968 , 1 , 4.33 , 8.31 , 0.0 , 0 - 1 , 0.0 - 0.6 , -0.4
Jim Britton , Braves , 1968 , 8 , 37.33 , 3.62 , 0.33 , 2 - 3 , 2.61 - 2.49 , -1.12
Ron Reed , Braves , 1968 , 28 , 182.01 , 3.46 , 0.44 , 11 - 10 , 12.39 - 9.04 , -2.35
Milt Pappas , Braves , 1968 , 19 , 118.34 , 2.28 , 0.51 , 10 - 7 , 9.78 - 4.05 , -2.72
George Stone , Braves , 1968 , 10 , 61.32 , 2.94 , 0.44 , 6 - 3 , 4.41 - 2.64 , 1.23
Al Santorini , Braves , 1968 , 1 , 3.0 , 0 , 0.0 , 0 - 1 , 0.0 - 0.02 , -0.98
Pat Jarvis , Braves , 1969 , 33 , 212.34 , 4.41 , 0.36 , 13 - 11 , 11.98 - 12.92 , 2.94
Phil Niekro , Braves , 1969 , 35 , 279.0 , 2.58 , 0.57 , 21 - 13 , 19.82 - 8.76 , -3.06
Milt Pappas , Braves , 1969 , 24 , 139.66 , 3.74 , 0.33 , 6 - 10 , 7.93 - 7.7 , -4.23
Ron Reed , Braves , 1969 , 33 , 238.99 , 3.5 , 0.4 , 18 - 10 , 13.21 - 11.06 , 5.85
Ken Johnson , Braves , 1969 , 2 , 10.33 , 7.84 , 0.14 , 0 - 1 , 0.28 - 1.11 , -0.17
George Stone , Braves , 1969 , 20 , 134.33 , 3.48 , 0.43 , 9 - 7 , 8.6 - 6.44 , -0.16
Garry Hill , Braves , 1969 , 1 , 2.33 , 15.45 , 0.0 , 0 - 1 , 0.0 - 0.59 , -0.41
Jim Britton , Braves , 1969 , 13 , 70.32 , 3.97 , 0.38 , 5 - 5 , 4.88 - 4.57 , -0.31
Mike McQueen , Braves , 1969 , 1 , 3.0 , 3.0 , 0.0 , 0 - 0 , 0.0 - 0.22 , 0.22
Phil Niekro , Braves , 1970 , 32 , 224.0 , 4.38 , 0.39 , 11 - 18 , 12.63 - 13.03 , -6.59
Pat Jarvis , Braves , 1970 , 34 , 247.99 , 3.48 , 0.46 , 16 - 14 , 15.54 - 11.33 , -2.22
Jim Nash , Braves , 1970 , 33 , 211.34 , 4.0 , 0.39 , 13 - 8 , 12.83 - 11.57 , 3.74
George Stone , Braves , 1970 , 30 , 196.32 , 3.71 , 0.41 , 11 - 11 , 12.37 - 10.35 , -2.02
Milt Pappas , Braves , 1970 , 3 , 18.67 , 5.3 , 0.36 , 1 - 2 , 1.08 - 1.35 , -0.73
Mike McQueen , Braves , 1970 , 8 , 45.99 , 5.87 , 0.25 , 1 - 4 , 2.03 - 3.99 , -1.04
Ron Reed , Braves , 1970 , 18 , 125.67 , 4.37 , 0.4 , 6 - 9 , 7.2 - 7.23 , -2.98
Don Cardwell , Braves , 1970 , 2 , 5.67 , 6.35 , 0.33 , 1 - 1 , 0.65 - 0.72 , 0.07
Steve Barber , Braves , 1970 , 2 , 11.33 , 5.56 , 0.23 , 0 - 1 , 0.46 - 0.97 , -0.49
Phil Niekro , Braves , 1971 , 36 , 262.33 , 3.02 , 0.51 , 14 - 14 , 18.18 - 10.96 , -7.22
Ron Reed , Braves , 1971 , 32 , 222.33 , 3.72 , 0.42 , 13 - 14 , 13.52 - 10.68 , -3.84
Pat Jarvis , Braves , 1971 , 23 , 135.66 , 4.78 , 0.31 , 4 - 13 , 7.23 - 9.5 , -6.73
Jim Nash , Braves , 1971 , 19 , 99.33 , 5.89 , 0.2 , 6 - 6 , 3.89 - 8.7 , 4.81
George Stone , Braves , 1971 , 24 , 163.99 , 3.62 , 0.43 , 6 - 8 , 10.3 - 8.32 , -3.98
Mike McQueen , Braves , 1971 , 3 , 19.33 , 4.19 , 0.31 , 2 - 1 , 0.93 - 1.11 , 1.18
Tom Kelley , Braves , 1971 , 20 , 130.35 , 2.83 , 0.43 , 9 - 5 , 8.52 - 6.01 , 1.48
Steve Barber , Braves , 1971 , 3 , 13.34 , 8.1 , 0.19 , 0 - 1 , 0.57 - 1.6 , 0.03
Gary Neibauer , Braves , 1971 , 1 , 7.0 , 1.29 , 0.59 , 0 - 0 , 0.59 - 0.11 , -0.48
Tom House , Braves , 1971 , 1 , 7.0 , 1.29 , 0.59 , 1 - 0 , 0.59 - 0.11 , 0.52
Phil Niekro , Braves , 1972 , 36 , 281.32 , 3.01 , 0.53 , 16 - 11 , 19.01 - 10.49 , -3.52
Ron Reed , Braves , 1972 , 30 , 209.01 , 4.0 , 0.42 , 11 - 15 , 12.57 - 11.71 , -4.86
Pat Jarvis , Braves , 1972 , 6 , 34.33 , 5.51 , 0.27 , 3 - 2 , 1.62 - 2.53 , 1.92
George Stone , Braves , 1972 , 16 , 87.32 , 6.18 , 0.27 , 4 - 9 , 4.27 - 7.98 , -1.29
Tom Kelley , Braves , 1972 , 14 , 86.33 , 4.27 , 0.33 , 5 - 7 , 4.6 - 5.6 , -1.0
Mike McQueen , Braves , 1972 , 7 , 41.33 , 4.14 , 0.35 , 0 - 5 , 2.42 - 2.53 , -4.88
Ron Schueler , Braves , 1972 , 18 , 111.0 , 4.3 , 0.34 , 2 - 8 , 6.15 - 6.81 , -5.34
Jim Nash , Braves , 1972 , 4 , 20.0 , 4.05 , 0.23 , 0 - 1 , 0.93 - 1.44 , -0.48
Jim Hardin , Braves , 1972 , 9 , 51.67 , 5.4 , 0.29 , 3 - 2 , 2.58 - 3.63 , 2.05
Denny McLain , Braves , 1972 , 8 , 43.0 , 6.7 , 0.25 , 2 - 4 , 2.04 - 4.13 , 0.09
Jimmy Freeman , Braves , 1972 , 6 , 36.0 , 6.0 , 0.22 , 2 - 2 , 1.32 - 3.0 , 1.68
Larry Jaster , Braves , 1972 , 1 , 5.0 , 3.6 , 0.35 , 0 - 1 , 0.35 - 0.24 , -1.12
Gary Gentry , Braves , 1973 , 14 , 82.99 , 3.58 , 0.35 , 4 - 6 , 4.9 - 4.36 , -2.54
Pat Dobson , Braves , 1973 , 10 , 55.67 , 5.17 , 0.31 , 2 - 7 , 3.08 - 4.13 , -3.95
Ron Reed , Braves , 1973 , 19 , 113.01 , 4.46 , 0.29 , 4 - 11 , 5.5 - 7.6 , -4.9
Carl Morton , Braves , 1973 , 37 , 255.33 , 3.42 , 0.47 , 15 - 10 , 17.41 - 11.79 , -0.62
Phil Niekro , Braves , 1973 , 30 , 215.67 , 3.38 , 0.44 , 11 - 9 , 13.24 - 9.67 , -1.57
Roric Harrison , Braves , 1973 , 22 , 140.66 , 4.35 , 0.38 , 11 - 5 , 8.42 - 8.06 , 5.65
Jimmy Freeman , Braves , 1973 , 5 , 22.66 , 7.94 , 0.12 , 0 - 1 , 0.59 - 2.7 , 1.12
Ron Schueler , Braves , 1973 , 20 , 144.67 , 3.55 , 0.43 , 6 - 4 , 8.57 - 6.93 , 0.36
Adrian Devine , Braves , 1973 , 1 , 5.0 , 9.0 , 0.1 , 0 - 1 , 0.1 - 0.62 , -0.49
Gary Neibauer , Braves , 1973 , 1 , 5.0 , 5.4 , 0.25 , 0 - 0 , 0.25 - 0.36 , 0.11
Max Leon , Braves , 1973 , 1 , 9.0 , 3.0 , 0.7 , 1 - 0 , 0.7 - 0.23 , 0.53
Wenty Ford , Braves , 1973 , 2 , 10.67 , 5.9 , 0.28 , 1 - 1 , 0.55 - 0.94 , 0.39
Carl Morton , Braves , 1974 , 38 , 274.65 , 3.15 , 0.43 , 16 - 12 , 16.23 - 12.15 , -0.08
Roric Harrison , Braves , 1974 , 20 , 125.99 , 4.71 , 0.33 , 6 - 11 , 6.6 - 8.35 , -3.25
Phil Niekro , Braves , 1974 , 39 , 300.34 , 2.31 , 0.58 , 20 - 13 , 22.81 - 8.51 , -7.3
Ron Reed , Braves , 1974 , 28 , 185.99 , 3.39 , 0.44 , 10 - 11 , 12.43 - 8.49 , -4.95
Gary Gentry , Braves , 1974 , 1 , 3.67 , 2.45 , 0.0 , 0 - 0 , 0.0 - 0.44 , 0.44
Buzz Capra , Braves , 1974 , 27 , 188.68 , 2.29 , 0.53 , 15 - 6 , 14.23 - 6.42 , 1.19
Lew Krausse , Braves , 1974 , 4 , 20.67 , 4.35 , 0.36 , 1 - 1 , 1.43 - 1.33 , -0.09
Max Leon , Braves , 1974 , 2 , 9.33 , 2.89 , 0.48 , 1 - 1 , 0.96 - 0.74 , -0.22
Joe Niekro , Braves , 1974 , 2 , 4.33 , 12.47 , 0.0 , 0 - 0 , 0.0 - 1.24 , 1.24
Danny Frisella , Braves , 1974 , 1 , 4.0 , 9.0 , 0.0 , 0 - 0 , 0.0 - 0.6 , 0.6
Mike Thompson , Braves , 1974 , 1 , 4.0 , 4.5 , 0.0 , 0 - 0 , 0.0 - 0.38 , 0.38
Phil Niekro , Braves , 1975 , 37 , 274.01 , 3.19 , 0.46 , 15 - 14 , 16.84 - 11.76 , -4.08
Carl Morton , Braves , 1975 , 39 , 277.67 , 3.5 , 0.43 , 17 - 16 , 16.69 - 13.5 , -2.19
Ron Reed , Braves , 1975 , 10 , 74.67 , 4.22 , 0.31 , 4 - 5 , 3.07 - 4.45 , 0.37
Buzz Capra , Braves , 1975 , 12 , 78.34 , 4.25 , 0.39 , 4 - 7 , 4.7 - 4.36 , -3.34
Gary Gentry , Braves , 1975 , 2 , 12.0 , 3.75 , 0.35 , 0 - 1 , 0.71 - 0.6 , -1.11
Roric Harrison , Braves , 1975 , 7 , 42.0 , 5.14 , 0.35 , 3 - 4 , 2.43 - 3.06 , -0.37
Ray Sadecki , Braves , 1975 , 5 , 30.0 , 6.0 , 0.2 , 1 - 2 , 1.0 - 2.64 , 0.64
Blue Moon Odom , Braves , 1975 , 10 , 45.33 , 7.94 , 0.13 , 1 - 7 , 1.34 - 5.47 , -1.88
Mike Thompson , Braves , 1975 , 10 , 41.67 , 4.75 , 0.21 , 0 - 6 , 2.11 - 3.35 , -4.76
Jamie Easterly , Braves , 1975 , 13 , 58.67 , 5.52 , 0.19 , 2 - 9 , 2.41 - 5.72 , -3.69
Max Leon , Braves , 1975 , 1 , 6.0 , 3.0 , 0.4 , 1 - 0 , 0.4 - 0.23 , 0.84
Bruce Dal Canton , Braves , 1975 , 9 , 49.0 , 4.04 , 0.31 , 0 - 5 , 2.83 - 3.03 , -4.8
Adrian Devine , Braves , 1975 , 2 , 10.33 , 4.36 , 0.33 , 1 - 0 , 0.66 - 0.78 , 1.11
Mike Beard , Braves , 1975 , 2 , 9.0 , 5.0 , 0.13 , 0 - 0 , 0.25 - 0.74 , 0.49
Frank LaCorte , Braves , 1975 , 2 , 9.34 , 5.78 , 0.0 , 0 - 2 , 0.0 - 0.96 , -1.04
Carl Morton , Braves , 1976 , 24 , 134.99 , 4.07 , 0.28 , 4 - 9 , 6.8 - 8.5 , -3.31
Phil Niekro , Braves , 1976 , 37 , 270.36 , 3.3 , 0.48 , 17 - 11 , 17.8 - 11.75 , -0.05
Dick Ruthven , Braves , 1976 , 36 , 240.33 , 4.19 , 0.4 , 14 - 17 , 14.45 - 13.61 , -3.84
Andy Messersmith , Braves , 1976 , 28 , 205.34 , 3.07 , 0.51 , 11 - 11 , 14.33 - 8.37 , -5.96
Roger Moret , Braves , 1976 , 12 , 55.68 , 5.01 , 0.29 , 3 - 5 , 3.46 - 4.63 , -0.83
Frank LaCorte , Braves , 1976 , 17 , 101.33 , 4.26 , 0.29 , 3 - 11 , 4.89 - 6.08 , -6.81
Adrian Devine , Braves , 1976 , 1 , 0.67 , 53.73 , 0.0 , 0 - 0 , 0.0 - 0.72 , 0.72
Bruce Dal Canton , Braves , 1976 , 1 , 1.67 , 5.39 , 0.0 , 0 - 1 , 0.0 - 0.34 , -0.66
Jamie Easterly , Braves , 1976 , 4 , 22.0 , 4.91 , 0.27 , 1 - 1 , 1.09 - 1.71 , 0.62
Al Autry , Braves , 1976 , 1 , 5.0 , 5.4 , 0.25 , 1 - 0 , 0.25 - 0.36 , 1.11
