Name, Team, Year, Games Started, IP, ERA, EWA, Record, Earned Record, Support/Luck
Don Newcombe , Dodgers , 1957 , 28 , 198.65 , 3.49 , 0.41 , 11 - 12 , 11.41 - 9.79 , -2.62
Sal Maglie , Dodgers , 1957 , 17 , 99.01 , 3.0 , 0.4 , 6 - 6 , 6.87 - 4.9 , -1.97
Johnny Podres , Dodgers , 1957 , 27 , 191.33 , 2.68 , 0.54 , 11 - 9 , 14.66 - 7.12 , -5.54
Don Drysdale , Dodgers , 1957 , 29 , 212.67 , 2.71 , 0.5 , 15 - 8 , 14.49 - 7.8 , 0.31
Roger Craig , Dodgers , 1957 , 13 , 73.0 , 4.93 , 0.3 , 2 - 7 , 3.92 - 5.17 , -3.75
Sandy Koufax , Dodgers , 1957 , 13 , 74.01 , 4.5 , 0.28 , 4 - 4 , 3.58 - 4.99 , 1.41
Ed Roebuck , Dodgers , 1957 , 1 , 5.0 , 3.6 , 0.35 , 0 - 1 , 0.35 - 0.24 , -1.12
Danny McDevitt , Dodgers , 1957 , 17 , 113.66 , 2.77 , 0.47 , 7 - 4 , 7.93 - 4.79 , -0.14
Carl Erskine , Dodgers , 1957 , 7 , 47.01 , 2.68 , 0.47 , 4 - 3 , 3.31 - 1.71 , -0.6
Bill Harris , Dodgers , 1957 , 1 , 7.0 , 3.86 , 0.34 , 0 - 1 , 0.34 - 0.37 , -0.97
Rene Valdez , Dodgers , 1957 , 1 , 4.67 , 5.78 , 0.0 , 0 - 0 , 0.0 - 0.5 , 0.5
Don Drysdale , Dodgers , 1958 , 29 , 178.66 , 4.18 , 0.37 , 11 - 12 , 10.62 - 10.76 , -0.86
Johnny Podres , Dodgers , 1958 , 31 , 202.33 , 3.74 , 0.45 , 13 - 14 , 13.96 - 9.79 , -5.17
Don Newcombe , Dodgers , 1958 , 8 , 31.99 , 8.44 , 0.11 , 0 - 6 , 0.9 - 4.2 , -2.7
Carl Erskine , Dodgers , 1958 , 9 , 56.32 , 5.11 , 0.3 , 3 - 3 , 2.7 - 4.32 , 1.62
Danny McDevitt , Dodgers , 1958 , 10 , 42.32 , 6.38 , 0.21 , 2 - 6 , 2.14 - 4.2 , -1.94
Fred Kipp , Dodgers , 1958 , 9 , 53.66 , 4.7 , 0.33 , 4 - 3 , 2.93 - 3.51 , 1.57
Sandy Koufax , Dodgers , 1958 , 26 , 135.0 , 4.47 , 0.27 , 8 - 10 , 6.95 - 10.35 , 1.4
Clem Labine , Dodgers , 1958 , 2 , 14.0 , 3.21 , 0.23 , 1 - 1 , 0.46 - 0.65 , 0.19
Stan Williams , Dodgers , 1958 , 21 , 107.0 , 3.53 , 0.33 , 8 - 6 , 6.97 - 6.83 , 1.86
Bob Giallombardo , Dodgers , 1958 , 5 , 25.33 , 3.55 , 0.34 , 1 - 1 , 1.68 - 1.71 , 0.03
Roger Craig , Dodgers , 1958 , 2 , 16.67 , 1.62 , 0.76 , 2 - 0 , 1.51 - 0.21 , 0.7
Ralph Mauriello , Dodgers , 1958 , 2 , 8.0 , 4.5 , 0.36 , 1 - 1 , 0.72 - 0.82 , 0.1
Don Drysdale , Dodgers , 1959 , 36 , 255.99 , 3.34 , 0.47 , 16 - 11 , 16.76 - 11.74 , -0.01
Sandy Koufax , Dodgers , 1959 , 23 , 137.32 , 4.0 , 0.33 , 8 - 6 , 7.49 - 8.54 , 3.05
Johnny Podres , Dodgers , 1959 , 29 , 183.7 , 4.16 , 0.4 , 13 - 9 , 11.57 - 10.67 , 3.1
Stan Williams , Dodgers , 1959 , 15 , 81.0 , 4.89 , 0.26 , 3 - 3 , 3.84 - 6.28 , 2.44
Danny McDevitt , Dodgers , 1959 , 22 , 120.0 , 4.05 , 0.35 , 9 - 8 , 7.72 - 7.63 , 0.91
Carl Erskine , Dodgers , 1959 , 3 , 6.67 , 16.19 , 0.0 , 0 - 3 , 0.0 - 1.92 , -1.08
Gene Snyder , Dodgers , 1959 , 2 , 8.33 , 5.4 , 0.3 , 0 - 1 , 0.59 - 0.73 , -0.86
Roger Craig , Dodgers , 1959 , 17 , 119.0 , 1.97 , 0.56 , 9 - 5 , 9.5 - 3.27 , -2.23
Larry Sherry , Dodgers , 1959 , 9 , 57.99 , 3.1 , 0.4 , 2 - 2 , 3.58 - 2.81 , -0.78
Don Drysdale , Dodgers , 1960 , 36 , 260.33 , 2.9 , 0.48 , 14 - 13 , 17.34 - 10.36 , -5.99
Larry Sherry , Dodgers , 1960 , 3 , 22.67 , 5.56 , 0.31 , 1 - 2 , 0.93 - 1.54 , -0.39
Johnny Podres , Dodgers , 1960 , 33 , 222.98 , 3.11 , 0.45 , 13 - 12 , 14.77 - 9.68 , -4.08
Sandy Koufax , Dodgers , 1960 , 26 , 159.66 , 4.28 , 0.35 , 7 - 13 , 9.05 - 10.13 , -4.92
Danny McDevitt , Dodgers , 1960 , 7 , 25.34 , 5.68 , 0.14 , 0 - 2 , 0.95 - 2.69 , -0.25
Roger Craig , Dodgers , 1960 , 15 , 102.0 , 3.35 , 0.5 , 7 - 3 , 7.5 - 4.47 , 0.97
Stan Williams , Dodgers , 1960 , 30 , 192.99 , 2.8 , 0.48 , 14 - 10 , 14.48 - 7.57 , -2.9
Ed Rakow , Dodgers , 1960 , 2 , 12.67 , 4.26 , 0.31 , 0 - 1 , 0.63 - 0.75 , -0.88
Jim Golden , Dodgers , 1960 , 1 , 7.0 , 6.43 , 0.18 , 1 - 0 , 0.18 - 0.64 , 1.46
Phil Ortega , Dodgers , 1960 , 1 , 3.33 , 16.22 , 0.0 , 0 - 0 , 0.0 - 0.77 , 0.77
Don Drysdale , Dodgers , 1961 , 37 , 238.66 , 3.73 , 0.43 , 13 - 10 , 15.77 - 12.36 , -0.41
Johnny Podres , Dodgers , 1961 , 29 , 176.35 , 3.73 , 0.38 , 16 - 5 , 11.05 - 9.79 , 9.73
Roger Craig , Dodgers , 1961 , 14 , 64.0 , 7.03 , 0.2 , 3 - 5 , 2.74 - 6.79 , 2.05
Sandy Koufax , Dodgers , 1961 , 35 , 244.66 , 3.38 , 0.46 , 17 - 13 , 16.19 - 10.96 , -1.23
Stan Williams , Dodgers , 1961 , 35 , 223.99 , 3.98 , 0.33 , 14 - 12 , 11.63 - 12.89 , 3.26
Ron Perranoski , Dodgers , 1961 , 1 , 4.0 , 6.75 , 0.0 , 0 - 0 , 0.0 - 0.5 , 0.5
Larry Sherry , Dodgers , 1961 , 1 , 2.0 , 27.0 , 0.0 , 0 - 1 , 0.0 - 0.82 , -0.18
Phil Ortega , Dodgers , 1961 , 2 , 10.33 , 5.23 , 0.29 , 0 - 2 , 0.58 - 0.74 , -1.84
Johnny Podres , Dodgers , 1962 , 40 , 254.99 , 3.81 , 0.42 , 15 - 13 , 16.63 - 13.76 , -0.86
Sandy Koufax , Dodgers , 1962 , 26 , 181.33 , 2.53 , 0.56 , 14 - 7 , 14.63 - 5.95 , -1.68
Stan Williams , Dodgers , 1962 , 28 , 160.67 , 4.03 , 0.36 , 13 - 11 , 10.08 - 10.14 , 2.06
Don Drysdale , Dodgers , 1962 , 41 , 312.99 , 2.82 , 0.55 , 25 - 8 , 22.64 - 11.04 , 5.4
Joe Moeller , Dodgers , 1962 , 15 , 76.32 , 5.42 , 0.26 , 6 - 4 , 3.86 - 6.36 , 4.5
Pete Richert , Dodgers , 1962 , 12 , 62.66 , 3.73 , 0.24 , 4 - 3 , 2.87 - 3.82 , 1.95
Phil Ortega , Dodgers , 1962 , 3 , 10.33 , 8.71 , 0.08 , 0 - 2 , 0.25 - 1.46 , -0.79
Don Drysdale , Dodgers , 1963 , 42 , 315.34 , 2.63 , 0.53 , 19 - 17 , 22.32 - 10.82 , -9.5
Sandy Koufax , Dodgers , 1963 , 40 , 311.0 , 1.88 , 0.65 , 25 - 5 , 25.81 - 7.63 , 1.82
Johnny Podres , Dodgers , 1963 , 34 , 194.67 , 3.56 , 0.4 , 14 - 12 , 13.65 - 10.96 , -0.69
Bob Miller , Dodgers , 1963 , 23 , 131.35 , 3.43 , 0.36 , 6 - 6 , 8.33 - 7.03 , -1.3
Pete Richert , Dodgers , 1963 , 12 , 63.34 , 3.98 , 0.29 , 4 - 2 , 3.52 - 3.93 , 2.41
Larry Sherry , Dodgers , 1963 , 3 , 14.67 , 4.91 , 0.28 , 0 - 2 , 0.84 - 1.16 , -1.68
Nick Willhite , Dodgers , 1963 , 8 , 38.0 , 3.79 , 0.34 , 2 - 3 , 2.71 - 2.38 , -1.33
Dick Calmus , Dodgers , 1963 , 1 , 0.67 , 26.87 , 0.0 , 0 - 1 , 0.0 - 0.48 , -0.52
Sandy Koufax , Dodgers , 1964 , 28 , 220.0 , 1.76 , 0.65 , 19 - 5 , 18.25 - 4.84 , 0.59
Don Drysdale , Dodgers , 1964 , 40 , 321.33 , 2.18 , 0.61 , 18 - 16 , 24.27 - 8.84 , -13.43
Bob Miller , Dodgers , 1964 , 2 , 12.33 , 5.11 , 0.12 , 1 - 1 , 0.25 - 1.08 , 0.83
Pete Richert , Dodgers , 1964 , 6 , 31.66 , 3.7 , 0.32 , 2 - 3 , 1.91 - 1.99 , -0.92
Nick Willhite , Dodgers , 1964 , 7 , 37.67 , 3.82 , 0.37 , 2 - 4 , 2.56 - 2.15 , -2.41
Joe Moeller , Dodgers , 1964 , 24 , 137.64 , 3.99 , 0.33 , 7 - 13 , 7.86 - 8.14 , -5.71
Johnny Podres , Dodgers , 1964 , 2 , 2.67 , 16.85 , 0.0 , 0 - 2 , 0.0 - 0.97 , -1.03
Phil Ortega , Dodgers , 1964 , 25 , 139.0 , 4.34 , 0.31 , 6 - 9 , 7.85 - 9.32 , -1.52
Howie Reed , Dodgers , 1964 , 7 , 47.33 , 3.61 , 0.4 , 3 - 3 , 2.77 - 2.35 , -0.42
Larry Miller , Dodgers , 1964 , 14 , 75.68 , 4.4 , 0.31 , 3 - 8 , 4.27 - 4.88 , -4.39
Jim Brewer , Dodgers , 1964 , 5 , 31.33 , 2.3 , 0.46 , 3 - 1 , 2.28 - 1.04 , 0.76
Bill Singer , Dodgers , 1964 , 2 , 14.0 , 3.21 , 0.41 , 0 - 1 , 0.83 - 0.56 , -1.27
John Purdin , Dodgers , 1964 , 2 , 14.0 , 0.64 , 0.72 , 2 - 0 , 1.44 - 0.13 , 0.69
Don Drysdale , Dodgers , 1965 , 42 , 307.34 , 2.78 , 0.53 , 23 - 12 , 22.22 - 10.91 , -0.31
Claude Osteen , Dodgers , 1965 , 40 , 287.0 , 2.79 , 0.51 , 15 - 15 , 20.51 - 10.63 , -9.88
Sandy Koufax , Dodgers , 1965 , 41 , 333.67 , 2.05 , 0.64 , 26 - 8 , 26.12 - 8.18 , 0.06
Johnny Podres , Dodgers , 1965 , 22 , 125.34 , 3.52 , 0.37 , 5 - 6 , 8.18 - 6.1 , -3.08
John Purdin , Dodgers , 1965 , 2 , 8.67 , 5.19 , 0.26 , 0 - 1 , 0.51 - 0.74 , -0.78
Jim Brewer , Dodgers , 1965 , 2 , 8.0 , 1.13 , 0.0 , 0 - 1 , 0.0 - 0.32 , -0.68
Howie Reed , Dodgers , 1965 , 5 , 22.33 , 4.84 , 0.21 , 1 - 2 , 1.04 - 1.73 , -0.3
Mike Kekich , Dodgers , 1965 , 1 , 3.33 , 10.81 , 0.0 , 0 - 1 , 0.0 - 0.62 , -0.38
Nick Willhite , Dodgers , 1965 , 6 , 29.66 , 2.73 , 0.39 , 2 - 0 , 2.33 - 1.56 , 1.24
Bob Miller , Dodgers , 1965 , 1 , 8.0 , 5.63 , 0.2 , 0 - 1 , 0.2 - 0.67 , -0.53
Claude Osteen , Dodgers , 1966 , 38 , 238.34 , 2.87 , 0.42 , 17 - 14 , 16.06 - 10.21 , -2.85
Sandy Koufax , Dodgers , 1966 , 41 , 322.99 , 1.73 , 0.67 , 27 - 9 , 27.51 - 6.71 , -2.8
Don Sutton , Dodgers , 1966 , 35 , 223.32 , 2.94 , 0.43 , 12 - 11 , 15.08 - 9.79 , -4.28
Don Drysdale , Dodgers , 1966 , 40 , 273.66 , 3.42 , 0.44 , 13 - 16 , 17.59 - 12.85 , -7.74
Joe Moeller , Dodgers , 1966 , 8 , 37.33 , 3.38 , 0.27 , 1 - 3 , 2.19 - 2.33 , -1.87
Bob Miller , Dodgers , 1967 , 4 , 16.33 , 7.16 , 0.15 , 0 - 3 , 0.59 - 1.94 , -1.65
Claude Osteen , Dodgers , 1967 , 39 , 288.31 , 3.22 , 0.49 , 17 - 17 , 19.04 - 11.88 , -7.16
Don Sutton , Dodgers , 1967 , 34 , 226.67 , 4.01 , 0.41 , 11 - 14 , 14.0 - 12.35 , -4.66
Don Drysdale , Dodgers , 1967 , 38 , 282.0 , 2.74 , 0.48 , 13 - 16 , 18.41 - 10.31 , -11.1
Jim Brewer , Dodgers , 1967 , 11 , 62.33 , 3.18 , 0.4 , 3 - 4 , 4.4 - 2.98 , -2.42
Bill Singer , Dodgers , 1967 , 29 , 198.65 , 2.54 , 0.49 , 12 - 7 , 14.31 - 7.11 , -2.2
Phil Regan , Dodgers , 1967 , 3 , 17.0 , 3.18 , 0.33 , 1 - 2 , 0.98 - 0.85 , -1.14
John Duffie , Dodgers , 1967 , 2 , 9.67 , 2.79 , 0.24 , 0 - 2 , 0.47 - 0.53 , -1.94
Alan Foster , Dodgers , 1967 , 2 , 14.0 , 1.29 , 0.59 , 0 - 1 , 1.18 - 0.23 , -1.95
Claude Osteen , Dodgers , 1968 , 36 , 246.35 , 3.14 , 0.45 , 12 - 18 , 16.06 - 10.61 , -11.45
Bill Singer , Dodgers , 1968 , 36 , 254.31 , 2.83 , 0.48 , 13 - 16 , 17.2 - 10.25 , -9.95
Don Drysdale , Dodgers , 1968 , 31 , 238.99 , 2.15 , 0.57 , 14 - 12 , 17.64 - 7.08 , -8.56
Mike Kekich , Dodgers , 1968 , 20 , 103.66 , 3.99 , 0.32 , 2 - 10 , 6.34 - 6.65 , -7.69
Mudcat Grant , Dodgers , 1968 , 4 , 25.0 , 2.88 , 0.39 , 1 - 2 , 1.55 - 1.16 , -1.39
Don Sutton , Dodgers , 1968 , 27 , 192.01 , 2.72 , 0.5 , 10 - 14 , 13.47 - 6.94 , -10.54
Jack Billingham , Dodgers , 1968 , 1 , 8.0 , 0 , 0.76 , 0 - 0 , 0.76 - 0.04 , -0.72
John Purdin , Dodgers , 1968 , 1 , 4.0 , 9.0 , 0.0 , 0 - 0 , 0.0 - 0.6 , 0.6
Joe Moeller , Dodgers , 1968 , 3 , 15.99 , 5.07 , 0.16 , 1 - 1 , 0.49 - 1.38 , 0.89
Alan Foster , Dodgers , 1968 , 3 , 15.67 , 1.72 , 0.32 , 1 - 1 , 0.96 - 0.51 , -0.45
Don Drysdale , Dodgers , 1969 , 12 , 62.68 , 4.45 , 0.32 , 5 - 4 , 3.9 - 4.33 , 1.43
Don Sutton , Dodgers , 1969 , 41 , 293.33 , 3.47 , 0.47 , 17 - 18 , 19.22 - 13.68 , -6.54
Claude Osteen , Dodgers , 1969 , 41 , 321.01 , 2.66 , 0.58 , 20 - 15 , 23.9 - 10.78 , -8.12
Bill Singer , Dodgers , 1969 , 40 , 312.67 , 2.36 , 0.61 , 20 - 12 , 24.3 - 8.96 , -7.34
Alan Foster , Dodgers , 1969 , 15 , 85.99 , 4.29 , 0.33 , 3 - 8 , 4.91 - 5.89 , -4.02
Joe Moeller , Dodgers , 1969 , 4 , 22.67 , 3.97 , 0.28 , 1 - 0 , 1.11 - 1.47 , 1.36
Jim Bunning , Dodgers , 1969 , 9 , 56.33 , 3.36 , 0.39 , 3 - 1 , 3.47 - 2.77 , 1.31
Claude Osteen , Dodgers , 1970 , 37 , 258.67 , 3.83 , 0.43 , 16 - 14 , 15.95 - 13.3 , -0.64
Bill Singer , Dodgers , 1970 , 16 , 106.34 , 3.13 , 0.5 , 8 - 5 , 7.96 - 4.28 , -0.68
Don Sutton , Dodgers , 1970 , 38 , 260.32 , 4.08 , 0.39 , 15 - 13 , 14.85 - 14.51 , 1.66
Alan Foster , Dodgers , 1970 , 33 , 198.69 , 4.26 , 0.39 , 10 - 13 , 13.0 - 12.22 , -3.77
Sandy Vance , Dodgers , 1970 , 18 , 111.67 , 3.22 , 0.4 , 7 - 7 , 7.12 - 5.16 , -1.96
Joe Moeller , Dodgers , 1970 , 19 , 113.66 , 4.51 , 0.36 , 6 - 9 , 6.76 - 6.97 , -2.79
Bill Singer , Dodgers , 1971 , 31 , 203.33 , 4.16 , 0.36 , 10 - 17 , 11.27 - 11.68 , -6.59
Claude Osteen , Dodgers , 1971 , 38 , 258.99 , 3.54 , 0.45 , 14 - 11 , 17.08 - 12.73 , -1.35
Don Sutton , Dodgers , 1971 , 37 , 264.01 , 2.56 , 0.55 , 17 - 12 , 20.17 - 9.22 , -5.95
Sandy Vance , Dodgers , 1971 , 3 , 12.0 , 6.75 , 0.18 , 1 - 0 , 0.53 - 1.4 , 1.88
Al Downing , Dodgers , 1971 , 36 , 256.69 , 2.73 , 0.52 , 20 - 9 , 18.63 - 9.4 , 1.77
Bob O'Brien , Dodgers , 1971 , 4 , 20.33 , 1.77 , 0.37 , 1 - 1 , 1.48 - 0.72 , -0.76
Doyle Alexander , Dodgers , 1971 , 12 , 79.68 , 3.61 , 0.46 , 5 - 6 , 5.56 - 3.95 , -2.61
Joe Moeller , Dodgers , 1971 , 1 , 7.0 , 2.57 , 0.46 , 0 - 1 , 0.46 - 0.23 , -1.22
Don Sutton , Dodgers , 1972 , 33 , 272.68 , 2.08 , 0.64 , 19 - 9 , 21.02 - 6.85 , -4.17
Al Downing , Dodgers , 1972 , 30 , 199.68 , 3.02 , 0.45 , 9 - 9 , 13.53 - 8.47 , -5.06
Bill Singer , Dodgers , 1972 , 25 , 167.66 , 3.65 , 0.39 , 6 - 15 , 9.78 - 8.65 , -10.14
Tommy John , Dodgers , 1972 , 29 , 186.67 , 2.89 , 0.48 , 11 - 5 , 13.9 - 7.79 , -0.11
Claude Osteen , Dodgers , 1972 , 33 , 251.99 , 2.64 , 0.54 , 20 - 11 , 17.94 - 8.7 , -0.24
Mike Strahler , Dodgers , 1972 , 2 , 13.33 , 4.05 , 0.4 , 1 - 1 , 0.8 - 0.73 , -0.06
Doug Rau , Dodgers , 1972 , 3 , 24.0 , 1.5 , 0.67 , 1 - 2 , 2.0 - 0.47 , -2.53
Don Sutton , Dodgers , 1973 , 33 , 256.35 , 2.42 , 0.58 , 18 - 10 , 19.3 - 7.67 , -3.63
Andy Messersmith , Dodgers , 1973 , 33 , 249.67 , 2.7 , 0.54 , 14 - 10 , 17.78 - 8.63 , -5.15
Tommy John , Dodgers , 1973 , 31 , 209.32 , 3.14 , 0.43 , 16 - 7 , 13.4 - 9.43 , 5.03
Claude Osteen , Dodgers , 1973 , 33 , 236.66 , 3.31 , 0.49 , 16 - 11 , 16.28 - 10.27 , -1.0
Al Downing , Dodgers , 1973 , 28 , 189.02 , 3.38 , 0.44 , 8 - 9 , 12.22 - 8.35 , -4.86
Doug Rau , Dodgers , 1973 , 3 , 17.0 , 4.24 , 0.39 , 0 - 1 , 1.16 - 1.07 , -1.09
Geoff Zahn , Dodgers , 1973 , 1 , 5.0 , 1.8 , 0.47 , 1 - 0 , 0.47 - 0.13 , 0.65
Don Sutton , Dodgers , 1974 , 40 , 275.99 , 3.23 , 0.47 , 19 - 9 , 18.93 - 12.31 , 3.38
Tommy John , Dodgers , 1974 , 22 , 153.0 , 2.59 , 0.51 , 13 - 3 , 11.13 - 5.68 , 4.55
Andy Messersmith , Dodgers , 1974 , 39 , 292.33 , 2.59 , 0.53 , 20 - 6 , 20.82 - 9.88 , 3.05
Al Downing , Dodgers , 1974 , 16 , 89.33 , 3.73 , 0.32 , 5 - 6 , 5.15 - 4.97 , -1.18
Doug Rau , Dodgers , 1974 , 35 , 197.99 , 3.73 , 0.35 , 13 - 11 , 12.41 - 10.87 , 0.46
Geoff Zahn , Dodgers , 1974 , 10 , 63.33 , 1.85 , 0.47 , 3 - 4 , 4.73 - 2.01 , -3.73
Don Sutton , Dodgers , 1975 , 35 , 254.34 , 2.87 , 0.52 , 16 - 13 , 18.14 - 9.6 , -5.54
Andy Messersmith , Dodgers , 1975 , 40 , 319.0 , 2.31 , 0.59 , 19 - 14 , 23.69 - 9.66 , -9.03
Doug Rau , Dodgers , 1975 , 38 , 257.65 , 3.11 , 0.46 , 15 - 9 , 17.33 - 10.86 , -0.47
Juan Marichal , Dodgers , 1975 , 2 , 6.0 , 13.5 , 0.0 , 0 - 1 , 0.0 - 1.28 , 0.28
Rick Rhoden , Dodgers , 1975 , 11 , 65.33 , 3.03 , 0.39 , 3 - 2 , 4.34 - 2.9 , -0.44
Burt Hooton , Dodgers , 1975 , 30 , 221.0 , 2.65 , 0.55 , 18 - 6 , 16.46 - 6.92 , 2.46
Al Downing , Dodgers , 1975 , 6 , 37.0 , 3.16 , 0.38 , 0 - 0 , 2.29 - 1.69 , -0.6
Don Sutton , Dodgers , 1976 , 34 , 264.68 , 3.06 , 0.55 , 20 - 10 , 18.57 - 9.88 , 1.31
Doug Rau , Dodgers , 1976 , 32 , 228.35 , 2.44 , 0.53 , 16 - 11 , 17.1 - 7.12 , -4.98
Burt Hooton , Dodgers , 1976 , 33 , 226.67 , 3.26 , 0.46 , 11 - 15 , 15.33 - 10.01 , -9.33
Tommy John , Dodgers , 1976 , 31 , 207.0 , 3.09 , 0.45 , 10 - 10 , 13.97 - 8.6 , -5.37
Rick Rhoden , Dodgers , 1976 , 26 , 180.01 , 3.0 , 0.48 , 12 - 3 , 12.35 - 7.35 , 4.0
Al Downing , Dodgers , 1976 , 3 , 21.0 , 2.14 , 0.5 , 0 - 1 , 1.51 - 0.63 , -1.88
Dennis Lewallyn , Dodgers , 1976 , 2 , 13.67 , 2.63 , 0.49 , 1 - 1 , 0.98 - 0.53 , -0.44
Rick Sutcliffe , Dodgers , 1976 , 1 , 5.0 , 0 , 0.59 , 0 - 0 , 0.59 - 0.05 , -0.54
Don Sutton , Dodgers , 1977 , 33 , 240.33 , 3.18 , 0.5 , 14 - 8 , 16.42 - 10.16 , -0.26
Doug Rau , Dodgers , 1977 , 32 , 212.32 , 3.43 , 0.41 , 14 - 8 , 13.11 - 9.98 , 2.87
Burt Hooton , Dodgers , 1977 , 31 , 219.34 , 2.63 , 0.47 , 12 - 7 , 14.61 - 7.88 , -1.73
Tommy John , Dodgers , 1977 , 31 , 220.33 , 2.78 , 0.54 , 20 - 7 , 16.64 - 8.16 , 4.52
Rick Rhoden , Dodgers , 1977 , 31 , 216.34 , 3.74 , 0.4 , 16 - 10 , 12.51 - 10.68 , 4.17
Al Downing , Dodgers , 1977 , 1 , 1.67 , 21.56 , 0.0 , 0 - 0 , 0.0 - 0.67 , 0.67
Dennis Lewallyn , Dodgers , 1977 , 1 , 7.0 , 3.86 , 0.34 , 1 - 0 , 0.34 - 0.37 , 1.03
Charlie Hough , Dodgers , 1977 , 1 , 5.0 , 0 , 0.59 , 1 - 0 , 0.59 - 0.05 , 0.46
Bobby Castillo , Dodgers , 1977 , 1 , 6.0 , 3.0 , 0.4 , 0 - 0 , 0.4 - 0.23 , -0.16
Don Sutton , Dodgers , 1978 , 34 , 238.33 , 3.55 , 0.45 , 15 - 11 , 15.43 - 11.22 , -0.21
Tommy John , Dodgers , 1978 , 30 , 205.01 , 3.42 , 0.46 , 16 - 10 , 13.71 - 9.35 , 1.64
Rick Rhoden , Dodgers , 1978 , 23 , 148.66 , 3.69 , 0.41 , 10 - 6 , 9.37 - 8.03 , 2.66
Doug Rau , Dodgers , 1978 , 30 , 199.01 , 3.26 , 0.46 , 15 - 9 , 13.72 - 9.02 , 1.29
Burt Hooton , Dodgers , 1978 , 32 , 236.01 , 2.71 , 0.53 , 19 - 10 , 16.9 - 8.62 , 0.72
Bob Welch , Dodgers , 1978 , 13 , 93.34 , 2.22 , 0.56 , 6 - 4 , 7.23 - 2.83 , -2.4
Burt Hooton , Dodgers , 1979 , 29 , 212.0 , 2.97 , 0.46 , 11 - 10 , 13.46 - 8.19 , -4.28
Don Sutton , Dodgers , 1979 , 32 , 225.0 , 3.84 , 0.41 , 12 - 15 , 13.1 - 11.57 , -4.53
Andy Messersmith , Dodgers , 1979 , 11 , 62.33 , 4.91 , 0.29 , 2 - 4 , 3.21 - 4.69 , -0.52
Doug Rau , Dodgers , 1979 , 11 , 56.0 , 5.3 , 0.32 , 1 - 5 , 3.5 - 4.37 , -3.13
Bob Welch , Dodgers , 1979 , 12 , 64.0 , 3.66 , 0.29 , 3 - 4 , 3.45 - 3.83 , -0.62
Rick Sutcliffe , Dodgers , 1979 , 30 , 220.68 , 3.55 , 0.43 , 16 - 8 , 13.01 - 10.16 , 5.15
Jerry Reuss , Dodgers , 1979 , 21 , 130.32 , 3.31 , 0.42 , 5 - 10 , 8.86 - 6.51 , -7.34
Charlie Hough , Dodgers , 1979 , 14 , 83.66 , 4.84 , 0.32 , 6 - 3 , 4.53 - 5.47 , 3.95
Gerry Hannahs , Dodgers , 1979 , 2 , 12.0 , 4.5 , 0.3 , 0 - 2 , 0.59 - 0.74 , -1.85
Burt Hooton , Dodgers , 1980 , 33 , 205.66 , 3.68 , 0.42 , 14 - 8 , 13.71 - 10.69 , 2.98
Rick Sutcliffe , Dodgers , 1980 , 10 , 50.33 , 7.51 , 0.21 , 1 - 4 , 2.1 - 5.38 , 0.28
Don Sutton , Dodgers , 1980 , 31 , 212.0 , 2.21 , 0.51 , 13 - 5 , 15.7 - 6.73 , -0.97
Dave Goltz , Dodgers , 1980 , 27 , 160.65 , 4.54 , 0.32 , 6 - 11 , 8.55 - 10.23 , -3.31
Bob Welch , Dodgers , 1980 , 32 , 213.67 , 3.29 , 0.44 , 14 - 9 , 14.03 - 9.64 , 0.61
Jerry Reuss , Dodgers , 1980 , 29 , 210.0 , 2.61 , 0.54 , 15 - 6 , 15.58 - 7.33 , 0.75
Charlie Hough , Dodgers , 1980 , 1 , 4.0 , 11.25 , 0.0 , 0 - 1 , 0.0 - 0.73 , -0.27
Fernando Valenzuela , Dodgers , 1981 , 25 , 192.33 , 2.48 , 0.59 , 13 - 7 , 14.68 - 6.29 , -2.39
Burt Hooton , Dodgers , 1981 , 23 , 142.33 , 2.28 , 0.51 , 11 - 6 , 11.72 - 5.47 , -1.25
Rick Sutcliffe , Dodgers , 1981 , 6 , 31.0 , 3.48 , 0.32 , 2 - 2 , 1.9 - 1.77 , -0.13
Bob Welch , Dodgers , 1981 , 23 , 141.33 , 3.44 , 0.37 , 9 - 5 , 8.45 - 6.89 , 2.44
Jerry Reuss , Dodgers , 1981 , 22 , 152.66 , 2.3 , 0.55 , 10 - 4 , 12.09 - 4.57 , -1.53
Dave Goltz , Dodgers , 1981 , 8 , 41.34 , 4.35 , 0.26 , 1 - 4 , 2.05 - 2.86 , -2.19
Bobby Castillo , Dodgers , 1981 , 1 , 5.0 , 3.6 , 0.35 , 0 - 0 , 0.35 - 0.24 , -0.12
Ted Power , Dodgers , 1981 , 2 , 8.33 , 4.32 , 0.13 , 0 - 2 , 0.25 - 0.58 , -1.67
Jerry Reuss , Dodgers , 1982 , 37 , 250.0 , 3.17 , 0.48 , 16 - 11 , 17.65 - 10.68 , -1.97
Bob Welch , Dodgers , 1982 , 36 , 235.67 , 3.36 , 0.45 , 16 - 11 , 16.33 - 11.11 , -0.22
Burt Hooton , Dodgers , 1982 , 21 , 120.65 , 4.03 , 0.32 , 4 - 7 , 6.71 - 7.13 , -2.58
Fernando Valenzuela , Dodgers , 1982 , 37 , 284.99 , 2.87 , 0.56 , 19 - 13 , 20.84 - 9.91 , -4.94
Dave Goltz , Dodgers , 1982 , 1 , 2.67 , 6.74 , 0.0 , 0 - 1 , 0.0 - 0.46 , -0.54
