Name, Team, Year, Games Started, IP, ERA, EWA, Record, Earned Record, Support/Luck
Trevor Bauer , Indians , 2015 , 30 , 174.99 , 4.58 , 0.36 , 11 - 12 , 10.81 - 11.32 , -0.5
Zachary McAllister , Indians , 2015 , 1 , 4.0 , 11.25 , 0.0 , 0 - 1 , 0.0 - 0.73 , -0.27
T.J. House , Indians , 2015 , 4 , 13.0 , 13.15 , 0.03 , 0 - 4 , 0.13 - 2.63 , -1.5
Danny Dariel Salazar , Indians , 2015 , 30 , 185.01 , 3.45 , 0.38 , 14 - 10 , 11.49 - 9.1 , 1.61
Bruce Chen , Indians , 2015 , 2 , 6.33 , 12.8 , 0.0 , 0 - 1 , 0.0 - 1.34 , 0.34
Shaun Marcum , Indians , 2015 , 6 , 30.0 , 6.0 , 0.32 , 3 - 2 , 1.9 - 2.48 , 1.58
Cody A Anderson , Indians , 2015 , 15 , 91.36 , 3.05 , 0.44 , 7 - 3 , 6.66 - 4.07 , 1.4
Toru Murata , Indians , 2015 , 1 , 3.33 , 8.11 , 0.0 , 0 - 1 , 0.0 - 0.47 , -0.53
Josh Tomlin , Indians , 2015 , 10 , 65.67 , 3.02 , 0.47 , 7 - 2 , 4.66 - 2.59 , 2.92
Corey Kluber , Indians , 2016 , 6 , 43.0 , 3.35 , 0.46 , 2 - 3 , 2.77 - 1.94 , -1.83
Carlos Carrasco , Indians , 2016 , 4 , 22.0 , 2.45 , 0.33 , 2 - 0 , 1.32 - 0.88 , 1.55
Danny Dariel Salazar , Indians , 2016 , 5 , 30.0 , 2.4 , 0.41 , 2 - 2 , 2.05 - 1.14 , -0.92
Cody A Anderson , Indians , 2016 , 4 , 20.01 , 7.65 , 0.13 , 0 - 1 , 0.52 - 2.21 , 0.68
Josh Tomlin , Indians , 2016 , 4 , 23.0 , 3.13 , 0.42 , 4 - 0 , 1.66 - 0.95 , 3.29
Trevor Bauer , Indians , 2016 , 1 , 4.0 , 6.75 , 0.0 , 0 - 0 , 0.0 - 0.5 , 0.5
