Name, Team, Year, Games Started, IP, ERA, EWA, Record, Earned Record, Support/Luck
Eli Grba , Angels , 1961 , 30 , 190.65 , 4.3 , 0.36 , 9 - 12 , 10.9 - 11.29 , -2.61
Jerry Casale , Angels , 1961 , 7 , 29.99 , 7.5 , 0.12 , 1 - 5 , 0.81 - 3.6 , -1.21
Ken McBride , Angels , 1961 , 36 , 238.31 , 3.63 , 0.43 , 12 - 14 , 15.48 - 12.16 , -5.32
Ned Garver , Angels , 1961 , 2 , 7.67 , 7.04 , 0.13 , 0 - 2 , 0.25 - 0.88 , -1.37
Ron Kline , Angels , 1961 , 12 , 74.67 , 5.3 , 0.28 , 2 - 3 , 3.41 - 5.76 , 1.35
Ron Moeller , Angels , 1961 , 18 , 90.0 , 5.9 , 0.29 , 4 - 7 , 5.23 - 7.51 , -0.72
Art Fowler , Angels , 1961 , 3 , 16.67 , 5.4 , 0.2 , 0 - 2 , 0.59 - 1.33 , -1.25
Ted Bowsfield , Angels , 1961 , 21 , 129.68 , 3.75 , 0.36 , 9 - 7 , 7.56 - 7.35 , 1.78
Johnny James , Angels , 1961 , 3 , 9.33 , 5.79 , 0.13 , 0 - 1 , 0.4 - 1.05 , -0.34
Ryne Duren , Angels , 1961 , 14 , 66.34 , 5.97 , 0.25 , 4 - 6 , 3.47 - 6.23 , 0.75
Jim Donohue , Angels , 1961 , 7 , 38.33 , 4.7 , 0.28 , 0 - 2 , 1.98 - 2.72 , -1.26
Jack Spring , Angels , 1961 , 4 , 26.0 , 4.15 , 0.32 , 3 - 0 , 1.26 - 1.46 , 3.2
Dean Chance , Angels , 1961 , 4 , 16.33 , 7.72 , 0.16 , 0 - 2 , 0.63 - 2.05 , -0.58
Bob Sprout , Angels , 1961 , 1 , 4.0 , 4.5 , 0.0 , 0 - 0 , 0.0 - 0.38 , 0.38
Eli Grba , Angels , 1962 , 29 , 155.99 , 4.79 , 0.3 , 8 - 9 , 8.74 - 11.63 , 1.89
Ken McBride , Angels , 1962 , 23 , 148.35 , 3.46 , 0.45 , 11 - 5 , 10.33 - 7.58 , 3.26
George Witt , Angels , 1962 , 2 , 6.67 , 10.79 , 0.0 , 0 - 1 , 0.0 - 1.24 , 0.24
Bo Belinsky , Angels , 1962 , 31 , 182.33 , 3.55 , 0.38 , 10 - 11 , 11.88 - 10.09 , -2.79
Dean Chance , Angels , 1962 , 24 , 157.02 , 3.1 , 0.41 , 9 - 8 , 9.85 - 7.16 , -1.69
Ted Bowsfield , Angels , 1962 , 25 , 127.34 , 4.66 , 0.25 , 8 - 7 , 6.24 - 9.47 , 4.24
Jim Donohue , Angels , 1962 , 1 , 3.33 , 2.7 , 0.0 , 0 - 0 , 0.0 - 0.22 , 0.22
Ryne Duren , Angels , 1962 , 3 , 8.34 , 3.24 , 0.0 , 0 - 1 , 0.0 - 0.76 , -0.24
Don Lee , Angels , 1962 , 22 , 140.99 , 3.19 , 0.44 , 8 - 7 , 9.63 - 6.39 , -2.24
Fred Newman , Angels , 1962 , 1 , 4.0 , 9.0 , 0.0 , 0 - 1 , 0.0 - 0.6 , -0.4
Bobby Darwin , Angels , 1962 , 1 , 3.33 , 10.81 , 0.0 , 0 - 1 , 0.0 - 0.62 , -0.38
Ken McBride , Angels , 1963 , 36 , 250.98 , 3.26 , 0.43 , 13 - 12 , 15.6 - 11.78 , -2.81
Dean Chance , Angels , 1963 , 35 , 229.01 , 3.38 , 0.4 , 11 - 17 , 13.92 - 11.22 , -8.7
Bo Belinsky , Angels , 1963 , 13 , 76.66 , 5.75 , 0.28 , 2 - 9 , 3.7 - 6.03 , -4.67
Don Lee , Angels , 1963 , 22 , 126.33 , 3.7 , 0.34 , 6 - 11 , 7.59 - 7.72 , -4.87
Bob Turley , Angels , 1963 , 12 , 73.33 , 3.31 , 0.41 , 2 - 6 , 4.88 - 3.66 , -5.21
Dan Osinski , Angels , 1963 , 16 , 97.66 , 3.5 , 0.37 , 4 - 6 , 5.86 - 5.03 , -2.83
Mel Nelson , Angels , 1963 , 3 , 14.33 , 7.54 , 0.17 , 0 - 3 , 0.5 - 1.61 , -1.89
Paul Foytack , Angels , 1963 , 8 , 40.99 , 4.39 , 0.26 , 3 - 4 , 2.11 - 3.09 , -0.02
Fred Newman , Angels , 1963 , 8 , 37.0 , 6.32 , 0.2 , 1 - 5 , 1.64 - 3.81 , -1.83
Eli Grba , Angels , 1963 , 1 , 2.33 , 15.45 , 0.0 , 0 - 1 , 0.0 - 0.59 , -0.41
Mike Lee , Angels , 1963 , 4 , 21.33 , 4.22 , 0.29 , 1 - 1 , 1.16 - 1.31 , 0.15
Aubrey Gatewood , Angels , 1963 , 3 , 21.0 , 1.71 , 0.61 , 1 - 1 , 1.83 - 0.41 , -1.42
Ken McBride , Angels , 1964 , 21 , 103.34 , 5.4 , 0.2 , 3 - 13 , 4.24 - 8.75 , -5.49
Barry Latman , Angels , 1964 , 18 , 99.99 , 3.78 , 0.35 , 3 - 7 , 6.36 - 5.92 , -4.44
Dean Chance , Angels , 1964 , 35 , 257.33 , 1.57 , 0.6 , 18 - 8 , 21.01 - 6.06 , -4.96
Bo Belinsky , Angels , 1964 , 22 , 135.0 , 2.8 , 0.45 , 9 - 8 , 9.83 - 5.33 , -3.5
Bob Lee , Angels , 1964 , 5 , 26.67 , 2.36 , 0.21 , 1 - 1 , 1.05 - 1.23 , 0.19
Fred Newman , Angels , 1964 , 28 , 184.98 , 2.63 , 0.48 , 13 - 10 , 13.46 - 6.89 , -3.56
Don Lee , Angels , 1964 , 8 , 46.0 , 2.93 , 0.33 , 2 - 3 , 2.67 - 2.25 , -1.42
Willie Smith , Angels , 1964 , 1 , 5.67 , 1.59 , 0.51 , 0 - 0 , 0.51 - 0.12 , -0.4
Bob Meyer , Angels , 1964 , 5 , 13.0 , 4.85 , 0.13 , 1 - 1 , 0.66 - 1.51 , 0.85
Aubrey Gatewood , Angels , 1964 , 7 , 30.99 , 3.48 , 0.23 , 2 - 2 , 1.62 - 2.01 , 0.4
Dan Osinski , Angels , 1964 , 4 , 20.67 , 1.74 , 0.33 , 1 - 1 , 1.33 - 0.88 , -0.45
George Brunet , Angels , 1964 , 7 , 37.68 , 3.82 , 0.36 , 2 - 2 , 2.51 - 2.29 , -0.22
Bill Kelso , Angels , 1964 , 1 , 9.0 , 0 , 0.96 , 1 - 0 , 0.96 - 0.01 , 0.04
Fred Newman , Angels , 1965 , 36 , 260.66 , 2.93 , 0.5 , 14 - 16 , 17.83 - 10.33 , -9.5
Dean Chance , Angels , 1965 , 32 , 215.01 , 3.18 , 0.47 , 14 - 8 , 15.0 - 9.77 , 0.77
Marcelino Lopez , Angels , 1965 , 32 , 209.34 , 3.01 , 0.46 , 14 - 13 , 14.84 - 8.72 , -5.11
Rudy May , Angels , 1965 , 19 , 105.0 , 3.6 , 0.37 , 4 - 9 , 7.01 - 5.6 , -6.41
Ken McBride , Angels , 1965 , 4 , 14.0 , 9.0 , 0.18 , 0 - 3 , 0.7 - 2.04 , -1.67
Ron Piche , Angels , 1965 , 1 , 4.0 , 9.0 , 0.0 , 0 - 1 , 0.0 - 0.6 , -0.4
George Brunet , Angels , 1965 , 26 , 179.34 , 2.56 , 0.46 , 8 - 10 , 11.93 - 6.94 , -6.99
Aubrey Gatewood , Angels , 1965 , 3 , 15.67 , 5.17 , 0.14 , 0 - 2 , 0.42 - 1.21 , -1.21
Jack Sanford , Angels , 1965 , 5 , 21.0 , 6.43 , 0.15 , 1 - 2 , 0.76 - 2.21 , 0.45
Jim McGlothlin , Angels , 1965 , 3 , 18.0 , 3.5 , 0.4 , 0 - 3 , 1.19 - 0.9 , -3.28
Dean Chance , Angels , 1966 , 37 , 248.66 , 3.04 , 0.46 , 12 - 15 , 17.08 - 10.38 , -9.7
Marcelino Lopez , Angels , 1966 , 32 , 190.66 , 3.92 , 0.37 , 7 - 14 , 11.98 - 10.99 , -7.98
Jack Sanford , Angels , 1966 , 6 , 29.33 , 5.83 , 0.15 , 1 - 3 , 0.9 - 2.71 , -0.18
Fred Newman , Angels , 1966 , 19 , 98.66 , 4.93 , 0.28 , 4 - 7 , 5.25 - 7.3 , -0.95
Jim McGlothlin , Angels , 1966 , 11 , 58.33 , 3.55 , 0.36 , 3 - 1 , 4.01 - 3.26 , 1.26
George Brunet , Angels , 1966 , 32 , 196.0 , 3.35 , 0.41 , 12 - 11 , 13.03 - 9.77 , -2.25
Minnie Rojas , Angels , 1966 , 2 , 11.66 , 0.77 , 0.57 , 2 - 0 , 1.14 - 0.17 , 1.03
Howie Reed , Angels , 1966 , 1 , 6.33 , 4.27 , 0.29 , 0 - 1 , 0.29 - 0.36 , -0.93
Clyde Wright , Angels , 1966 , 13 , 79.99 , 3.83 , 0.39 , 3 - 6 , 5.06 - 4.57 , -3.49
Jim Coates , Angels , 1966 , 4 , 25.66 , 3.86 , 0.41 , 1 - 1 , 1.64 - 1.35 , -0.28
Ramon Lopez , Angels , 1966 , 1 , 2.0 , 18.0 , 0.0 , 0 - 1 , 0.0 - 0.59 , -0.41
Jorge Rubio , Angels , 1966 , 4 , 23.67 , 2.28 , 0.47 , 2 - 1 , 1.87 - 0.89 , 0.02
George Brunet , Angels , 1967 , 37 , 243.32 , 3.25 , 0.4 , 11 - 18 , 14.8 - 11.74 , -10.06
Marcelino Lopez , Angels , 1967 , 3 , 9.0 , 4.0 , 0.13 , 0 - 2 , 0.4 - 0.79 , -1.61
Jack Sanford , Angels , 1967 , 9 , 44.67 , 4.23 , 0.28 , 3 - 2 , 2.56 - 2.98 , 1.42
Jim McGlothlin , Angels , 1967 , 29 , 188.67 , 3.01 , 0.44 , 11 - 8 , 12.7 - 8.69 , -1.01
Jorge Rubio , Angels , 1967 , 3 , 15.0 , 3.6 , 0.35 , 0 - 2 , 1.05 - 0.91 , -2.14
Rickey Clark , Angels , 1967 , 30 , 168.01 , 2.68 , 0.38 , 11 - 11 , 11.37 - 7.81 , -3.57
Nick Willhite , Angels , 1967 , 7 , 35.34 , 4.07 , 0.32 , 0 - 2 , 2.22 - 2.37 , -1.85
Jim Coates , Angels , 1967 , 1 , 5.0 , 3.6 , 0.35 , 0 - 1 , 0.35 - 0.24 , -1.12
Pete Cimino , Angels , 1967 , 1 , 1.0 , 27.0 , 0.0 , 0 - 1 , 0.0 - 0.57 , -0.43
Clyde Wright , Angels , 1967 , 11 , 59.67 , 3.47 , 0.37 , 4 - 5 , 4.05 - 3.46 , -1.59
Jack Hamilton , Angels , 1967 , 20 , 110.33 , 3.02 , 0.37 , 8 - 6 , 7.32 - 5.55 , 0.24
Ken Turner , Angels , 1967 , 1 , 6.0 , 3.0 , 0.4 , 0 - 1 , 0.4 - 0.23 , -1.16
Bill Kelso , Angels , 1967 , 1 , 6.33 , 5.69 , 0.19 , 0 - 1 , 0.19 - 0.5 , -0.69
Fred Newman , Angels , 1967 , 1 , 0.67 , 13.43 , 0.0 , 0 - 0 , 0.0 - 0.64 , 0.64
Curt Simmons , Angels , 1967 , 4 , 19.66 , 3.66 , 0.28 , 1 - 1 , 1.14 - 1.33 , 0.19
Bobby Locke , Angels , 1967 , 1 , 5.0 , 7.2 , 0.17 , 1 - 0 , 0.17 - 0.5 , 1.32
Jim Weaver , Angels , 1967 , 2 , 13.0 , 2.08 , 0.49 , 2 - 0 , 0.97 - 0.35 , 1.38
George Brunet , Angels , 1968 , 36 , 239.32 , 2.82 , 0.48 , 13 - 16 , 17.43 - 10.14 , -10.29
Rickey Clark , Angels , 1968 , 17 , 88.66 , 3.35 , 0.25 , 1 - 11 , 4.29 - 5.16 , -9.13
Jim McGlothlin , Angels , 1968 , 32 , 197.99 , 3.55 , 0.41 , 10 - 15 , 13.05 - 10.3 , -7.74
Sammy Ellis , Angels , 1968 , 24 , 128.67 , 4.41 , 0.33 , 8 - 9 , 7.86 - 8.9 , 0.03
Jack Hamilton , Angels , 1968 , 2 , 13.67 , 4.61 , 0.4 , 1 - 1 , 0.8 - 0.8 , 0.0
Clyde Wright , Angels , 1968 , 13 , 75.32 , 3.94 , 0.35 , 4 - 6 , 4.52 - 4.61 , -1.91
Tom Burgmeier , Angels , 1968 , 2 , 5.33 , 11.82 , 0.0 , 0 - 2 , 0.0 - 1.18 , -0.82
Marty Pattin , Angels , 1968 , 4 , 21.67 , 3.32 , 0.32 , 1 - 1 , 1.28 - 1.17 , -0.11
Tom Murphy , Angels , 1968 , 15 , 99.34 , 2.17 , 0.44 , 5 - 6 , 6.58 - 3.26 , -4.32
Bill Harrelson , Angels , 1968 , 5 , 26.0 , 3.81 , 0.36 , 1 - 4 , 1.78 - 1.76 , -3.02
Dennis Bennett , Angels , 1968 , 7 , 37.0 , 3.89 , 0.26 , 0 - 4 , 1.79 - 2.34 , -3.45
Andy Messersmith , Angels , 1968 , 5 , 33.0 , 2.73 , 0.51 , 2 - 2 , 2.56 - 1.29 , -1.27
Jim McGlothlin , Angels , 1969 , 35 , 195.66 , 3.22 , 0.36 , 8 - 16 , 12.59 - 10.25 , -10.34
Andy Messersmith , Angels , 1969 , 33 , 240.68 , 2.62 , 0.52 , 16 - 11 , 17.16 - 8.69 , -3.47
George Brunet , Angels , 1969 , 19 , 94.33 , 3.82 , 0.28 , 6 - 7 , 5.41 - 6.39 , -0.02
Rudy May , Angels , 1969 , 25 , 152.66 , 3.77 , 0.4 , 7 - 11 , 9.97 - 8.65 , -5.32
Tom Murphy , Angels , 1969 , 35 , 214.65 , 4.23 , 0.33 , 10 - 16 , 11.58 - 12.84 , -4.74
Clyde Wright , Angels , 1969 , 5 , 20.66 , 6.1 , 0.12 , 0 - 5 , 0.6 - 2.27 , -3.33
Greg Washburn , Angels , 1969 , 2 , 4.33 , 14.55 , 0.0 , 0 - 2 , 0.0 - 1.15 , -0.85
Steve Kealey , Angels , 1969 , 3 , 16.34 , 2.75 , 0.32 , 1 - 0 , 0.96 - 0.97 , 1.0
Vern Geishert , Angels , 1969 , 3 , 16.34 , 6.06 , 0.26 , 0 - 1 , 0.78 - 1.27 , -0.5
Rickey Clark , Angels , 1969 , 1 , 2.0 , 0 , 0.0 , 0 - 0 , 0.0 - 0.06 , 0.06
Eddie Fisher , Angels , 1969 , 1 , 8.0 , 2.25 , 0.49 , 1 - 0 , 0.49 - 0.3 , 0.82
Lloyd Allen , Angels , 1969 , 1 , 4.0 , 11.25 , 0.0 , 0 - 1 , 0.0 - 0.73 , -0.27
Andy Messersmith , Angels , 1970 , 26 , 171.33 , 3.31 , 0.43 , 8 - 10 , 11.26 - 8.0 , -5.27
Tom Murphy , Angels , 1970 , 38 , 226.97 , 4.2 , 0.34 , 16 - 13 , 13.09 - 14.42 , 4.33
Clyde Wright , Angels , 1970 , 39 , 260.68 , 2.83 , 0.47 , 22 - 12 , 18.27 - 10.4 , 2.12
Rudy May , Angels , 1970 , 34 , 206.0 , 4.02 , 0.35 , 6 - 13 , 11.8 - 11.92 , -6.87
Eddie Fisher , Angels , 1970 , 2 , 12.67 , 2.13 , 0.49 , 0 - 0 , 0.97 - 0.35 , -0.62
Mel Queen , Angels , 1970 , 3 , 14.33 , 4.4 , 0.21 , 1 - 1 , 0.62 - 0.95 , 0.33
Tom Bradley , Angels , 1970 , 11 , 55.98 , 4.34 , 0.23 , 2 - 5 , 2.51 - 4.11 , -1.4
Greg Garrett , Angels , 1970 , 7 , 39.33 , 3.43 , 0.34 , 1 - 4 , 2.37 - 2.1 , -3.26
Lloyd Allen , Angels , 1970 , 2 , 9.67 , 3.72 , 0.36 , 1 - 1 , 0.72 - 0.64 , -0.08
Clyde Wright , Angels , 1971 , 37 , 276.65 , 2.99 , 0.46 , 16 - 17 , 16.98 - 11.54 , -6.44
Tom Murphy , Angels , 1971 , 36 , 242.32 , 3.79 , 0.39 , 6 - 17 , 14.03 - 12.45 , -12.58
Andy Messersmith , Angels , 1971 , 38 , 276.67 , 2.99 , 0.52 , 20 - 13 , 19.8 - 10.89 , -1.92
Rudy May , Angels , 1971 , 31 , 207.32 , 2.91 , 0.45 , 11 - 11 , 14.07 - 8.3 , -5.77
Jim Maloney , Angels , 1971 , 4 , 14.67 , 6.13 , 0.03 , 0 - 3 , 0.1 - 1.65 , -1.46
Lloyd Allen , Angels , 1971 , 1 , 3.67 , 4.9 , 0.0 , 0 - 0 , 0.0 - 0.4 , 0.4
Andy Hassler , Angels , 1971 , 4 , 17.0 , 4.24 , 0.07 , 0 - 3 , 0.29 - 1.38 , -1.91
Eddie Fisher , Angels , 1971 , 3 , 16.33 , 6.06 , 0.21 , 1 - 1 , 0.63 - 1.34 , 0.71
Rickey Clark , Angels , 1971 , 7 , 40.0 , 2.48 , 0.36 , 2 - 1 , 2.5 - 1.71 , 0.21
Archie Reynolds , Angels , 1971 , 1 , 6.0 , 4.5 , 0.29 , 0 - 1 , 0.29 - 0.36 , -0.93
Andy Messersmith , Angels , 1972 , 21 , 161.01 , 2.96 , 0.51 , 8 - 11 , 10.65 - 6.21 , -7.44
Clyde Wright , Angels , 1972 , 35 , 250.99 , 2.98 , 0.52 , 18 - 11 , 18.3 - 9.9 , -1.4
Nolan Ryan , Angels , 1972 , 39 , 284.0 , 2.28 , 0.57 , 19 - 16 , 22.1 - 8.87 , -10.23
Rickey Clark , Angels , 1972 , 15 , 88.66 , 4.47 , 0.32 , 4 - 8 , 4.82 - 5.68 , -3.14
Rudy May , Angels , 1972 , 30 , 192.99 , 3.03 , 0.47 , 11 - 11 , 14.03 - 8.72 , -5.31
Eddie Fisher , Angels , 1972 , 1 , 7.0 , 3.86 , 0.34 , 0 - 1 , 0.34 - 0.37 , -0.97
Don Rose , Angels , 1972 , 4 , 21.34 , 5.06 , 0.22 , 1 - 2 , 0.9 - 1.64 , -0.26
Lloyd Allen , Angels , 1972 , 6 , 28.99 , 4.97 , 0.26 , 0 - 4 , 1.55 - 2.31 , -3.23
Steve Barber , Angels , 1972 , 3 , 17.0 , 1.59 , 0.38 , 1 - 0 , 1.13 - 0.52 , 0.4
Dick Lange , Angels , 1972 , 1 , 5.33 , 3.38 , 0.35 , 0 - 0 , 0.35 - 0.24 , -0.12
Nolan Ryan , Angels , 1973 , 39 , 323.67 , 2.84 , 0.57 , 21 - 16 , 22.4 - 11.04 , -6.37
Clyde Wright , Angels , 1973 , 36 , 251.34 , 3.65 , 0.41 , 11 - 19 , 14.81 - 13.03 , -9.78
Rudy May , Angels , 1973 , 28 , 173.34 , 4.36 , 0.36 , 7 - 15 , 10.18 - 11.48 , -6.69
Bill Singer , Angels , 1973 , 40 , 315.65 , 3.22 , 0.47 , 20 - 14 , 18.62 - 12.94 , 0.32
Rich Hand , Angels , 1973 , 6 , 30.67 , 4.11 , 0.3 , 2 - 3 , 1.8 - 2.11 , -0.69
Andy Hassler , Angels , 1973 , 4 , 16.66 , 4.32 , 0.22 , 0 - 4 , 0.88 - 1.5 , -3.38
Dick Lange , Angels , 1973 , 4 , 24.99 , 2.88 , 0.38 , 1 - 1 , 1.54 - 1.03 , -0.51
Steve Barber , Angels , 1973 , 1 , 7.33 , 1.23 , 0.59 , 1 - 0 , 0.59 - 0.11 , 0.52
Frank Tanana , Angels , 1973 , 4 , 26.33 , 3.08 , 0.46 , 2 - 2 , 1.86 - 1.26 , -0.6
Nolan Ryan , Angels , 1974 , 41 , 330.99 , 2.86 , 0.54 , 21 - 16 , 21.99 - 11.82 , -5.17
Frank Tanana , Angels , 1974 , 35 , 256.33 , 3.2 , 0.47 , 12 - 19 , 16.5 - 11.14 , -12.36
Bill Singer , Angels , 1974 , 14 , 108.67 , 2.98 , 0.54 , 7 - 4 , 7.51 - 4.15 , -0.36
Rudy May , Angels , 1974 , 3 , 9.34 , 11.56 , 0.06 , 0 - 1 , 0.17 - 1.9 , 0.73
Bill Stoneman , Angels , 1974 , 11 , 55.01 , 6.38 , 0.16 , 1 - 8 , 1.74 - 5.53 , -3.22
Dick Lange , Angels , 1974 , 18 , 109.34 , 3.79 , 0.34 , 3 - 8 , 6.08 - 5.98 , -5.1
Andy Hassler , Angels , 1974 , 22 , 161.34 , 2.62 , 0.55 , 7 - 11 , 12.02 - 5.78 , -10.24
Ed Figueroa , Angels , 1974 , 12 , 77.33 , 3.26 , 0.4 , 2 - 8 , 4.79 - 3.98 , -6.81
Skip Lockwood , Angels , 1974 , 2 , 6.66 , 10.81 , 0.0 , 0 - 1 , 0.0 - 1.25 , 0.25
Chuck Dobson , Angels , 1974 , 5 , 30.0 , 5.7 , 0.38 , 2 - 3 , 1.92 - 2.19 , -0.72
Nolan Ryan , Angels , 1975 , 28 , 198.0 , 3.45 , 0.47 , 14 - 12 , 13.2 - 9.28 , -1.92
Frank Tanana , Angels , 1975 , 33 , 257.32 , 2.62 , 0.56 , 16 - 9 , 18.4 - 8.33 , -3.07
Andy Hassler , Angels , 1975 , 18 , 105.67 , 5.88 , 0.27 , 3 - 12 , 4.77 - 9.04 , -4.73
