Name, Team, Year, Games Started, IP, ERA, EWA, Record, Earned Record, Support/Luck
Homer Bailey , Reds , 2010 , 19 , 108.99 , 4.46 , 0.33 , 4 - 3 , 6.26 - 6.85 , 1.6
Mike Leake , Reds , 2010 , 22 , 135.66 , 3.78 , 0.37 , 8 - 4 , 8.24 - 7.3 , 3.06
Sam LeCure , Reds , 2010 , 6 , 33.33 , 4.86 , 0.26 , 1 - 4 , 1.53 - 2.3 , -2.24
Travis Wood , Reds , 2010 , 17 , 102.66 , 3.51 , 0.38 , 5 - 4 , 6.52 - 5.02 , -0.5
Matt Maloney , Reds , 2010 , 2 , 11.67 , 3.08 , 0.4 , 0 - 2 , 0.81 - 0.46 , -2.35
Edinson Volquez , Reds , 2010 , 12 , 62.68 , 4.31 , 0.35 , 4 - 3 , 4.25 - 4.07 , 0.82
Edinson Volquez , Reds , 2011 , 20 , 108.67 , 5.71 , 0.24 , 5 - 7 , 4.73 - 8.65 , 1.92
Travis Wood , Reds , 2011 , 18 , 101.0 , 5.08 , 0.32 , 5 - 6 , 5.7 - 7.11 , 0.41
Bronson Arroyo , Reds , 2011 , 32 , 198.99 , 5.07 , 0.31 , 9 - 12 , 9.8 - 14.15 , 1.35
Mike Leake , Reds , 2011 , 26 , 165.66 , 3.86 , 0.37 , 12 - 8 , 9.64 - 8.66 , 3.02
Sam LeCure , Reds , 2011 , 4 , 20.66 , 4.79 , 0.24 , 0 - 1 , 0.97 - 1.47 , -0.5
Matt Maloney , Reds , 2011 , 2 , 3.67 , 22.07 , 0.0 , 0 - 2 , 0.0 - 1.31 , -0.69
Homer Bailey , Reds , 2011 , 22 , 132.0 , 4.43 , 0.34 , 9 - 7 , 7.39 - 8.14 , 2.75
Johnny Cueto , Reds , 2011 , 24 , 156.01 , 2.31 , 0.48 , 9 - 5 , 11.47 - 5.31 , -2.15
Chad Reineke , Reds , 2011 , 1 , 6.33 , 7.11 , 0.13 , 0 - 1 , 0.13 - 0.61 , -0.52
Dontrelle Willis , Reds , 2011 , 13 , 75.67 , 5.0 , 0.26 , 1 - 6 , 3.36 - 5.41 , -2.95
Johnny Cueto , Reds , 2012 , 33 , 217.0 , 2.78 , 0.46 , 19 - 9 , 15.25 - 8.56 , 3.31
Mat Latos , Reds , 2012 , 33 , 209.33 , 3.48 , 0.42 , 14 - 4 , 13.79 - 10.13 , 6.34
Bronson Arroyo , Reds , 2012 , 32 , 202.0 , 3.74 , 0.37 , 12 - 10 , 11.93 - 10.7 , 0.78
Homer Bailey , Reds , 2012 , 33 , 208.02 , 3.68 , 0.38 , 13 - 10 , 12.47 - 10.84 , 1.38
Mike Leake , Reds , 2012 , 30 , 179.0 , 4.58 , 0.33 , 8 - 9 , 9.77 - 11.69 , 0.93
Todd Redmond , Reds , 2012 , 1 , 3.33 , 10.81 , 0.0 , 0 - 1 , 0.0 - 0.62 , -0.38
Johnny Cueto , Reds , 2013 , 11 , 60.66 , 2.82 , 0.38 , 5 - 2 , 4.18 - 2.66 , 1.48
Mat Latos , Reds , 2013 , 32 , 210.68 , 3.16 , 0.44 , 14 - 7 , 13.98 - 8.96 , 1.98
Bronson Arroyo , Reds , 2013 , 32 , 202.01 , 3.79 , 0.39 , 14 - 12 , 12.63 - 10.48 , -0.15
Homer Bailey , Reds , 2013 , 32 , 208.99 , 3.49 , 0.42 , 11 - 12 , 13.49 - 9.92 , -4.57
Mike Leake , Reds , 2013 , 31 , 192.34 , 3.37 , 0.41 , 14 - 7 , 12.78 - 9.35 , 3.57
Anthony Cingrani , Reds , 2013 , 18 , 97.34 , 2.77 , 0.35 , 7 - 4 , 6.34 - 4.47 , 1.13
Pedro Villarreal , Reds , 2013 , 1 , 3.67 , 14.71 , 0.0 , 0 - 1 , 0.0 - 0.81 , -0.19
Greg Reynolds , Reds , 2013 , 5 , 27.67 , 4.88 , 0.22 , 1 - 3 , 1.11 - 2.07 , -1.04
Johnny Cueto , Reds , 2014 , 34 , 243.65 , 2.25 , 0.53 , 20 - 9 , 17.87 - 7.81 , 0.94
Anthony Cingrani , Reds , 2014 , 11 , 59.67 , 4.68 , 0.27 , 2 - 7 , 2.92 - 4.06 , -3.86
Homer Bailey , Reds , 2014 , 23 , 145.66 , 3.71 , 0.38 , 9 - 5 , 8.74 - 7.71 , 2.97
Mike Leake , Reds , 2014 , 33 , 214.35 , 3.69 , 0.39 , 11 - 13 , 12.9 - 11.02 , -3.88
Alfredo Simon , Reds , 2014 , 32 , 196.33 , 3.44 , 0.4 , 15 - 10 , 12.65 - 9.47 , 1.82
Jeff Francis , Reds , 2014 , 1 , 5.0 , 5.4 , 0.25 , 0 - 1 , 0.25 - 0.36 , -0.89
Mat Latos , Reds , 2014 , 16 , 102.34 , 3.25 , 0.42 , 5 - 5 , 6.67 - 4.59 , -2.07
David Holmberg , Reds , 2014 , 5 , 23.34 , 6.17 , 0.26 , 2 - 2 , 1.3 - 2.13 , 0.83
Dylan Axelrod , Reds , 2014 , 4 , 17.33 , 3.12 , 0.29 , 1 - 1 , 1.18 - 0.81 , -0.37
Daniel Corcino , Reds , 2014 , 3 , 16.0 , 3.38 , 0.27 , 0 - 2 , 0.82 - 0.81 , -2.01
Johnny Cueto , Reds , 2015 , 19 , 130.66 , 2.62 , 0.45 , 7 - 6 , 8.63 - 5.09 , -2.54
Mike Leake , Reds , 2015 , 21 , 136.67 , 3.56 , 0.42 , 9 - 5 , 8.78 - 6.83 , 2.05
Anthony DeSclafani , Reds , 2015 , 31 , 184.66 , 4.05 , 0.36 , 9 - 13 , 11.04 - 10.21 , -4.83
Jason Marquis , Reds , 2015 , 9 , 47.34 , 6.46 , 0.19 , 3 - 4 , 1.72 - 4.43 , 1.71
Raisel Iglesias , Reds , 2015 , 16 , 92.34 , 4.0 , 0.34 , 3 - 7 , 5.43 - 5.27 , -4.17
Homer Bailey , Reds , 2015 , 2 , 11.34 , 5.56 , 0.28 , 0 - 1 , 0.55 - 0.81 , -0.74
Michael Lorenzen , Reds , 2015 , 21 , 105.66 , 5.45 , 0.27 , 4 - 9 , 5.65 - 8.16 , -2.49
Jon Moscot , Reds , 2015 , 3 , 11.67 , 4.63 , 0.19 , 1 - 1 , 0.57 - 0.86 , 0.29
Josh Smith , Reds , 2015 , 7 , 30.33 , 6.82 , 0.13 , 0 - 4 , 0.9 - 3.32 , -1.58
Anthony Cingrani , Reds , 2015 , 1 , 2.67 , 16.85 , 0.0 , 0 - 0 , 0.0 - 0.74 , 0.74
David Holmberg , Reds , 2015 , 6 , 28.34 , 7.62 , 0.23 , 1 - 4 , 1.38 - 2.95 , -1.43
Keyvius Sampson , Reds , 2015 , 12 , 51.33 , 6.66 , 0.16 , 2 - 6 , 1.87 - 5.41 , -0.46
John Lamb , Reds , 2015 , 10 , 49.67 , 5.8 , 0.24 , 1 - 5 , 2.36 - 4.31 , -2.05
Brandon Finnegan , Reds , 2015 , 4 , 21.0 , 4.71 , 0.33 , 2 - 2 , 1.32 - 1.31 , -0.01
Raisel Iglesias , Reds , 2016 , 5 , 28.34 , 3.49 , 0.39 , 1 - 1 , 1.93 - 1.25 , -0.68
Brandon Finnegan , Reds , 2016 , 6 , 34.0 , 3.97 , 0.35 , 1 - 1 , 2.09 - 1.91 , -0.18
Robert Stephenson , Reds , 2016 , 2 , 12.0 , 3.0 , 0.42 , 2 - 0 , 0.84 - 0.48 , 1.64
Alfredo Simon , Reds , 2016 , 4 , 12.34 , 12.4 , 0.12 , 0 - 3 , 0.47 - 2.32 , -1.16
Timothy Macgill Melville , Reds , 2016 , 2 , 7.0 , 9.0 , 0.0 , 0 - 1 , 0.0 - 1.03 , 0.03
Jon Moscot , Reds , 2016 , 3 , 15.67 , 4.02 , 0.34 , 0 - 2 , 1.02 - 0.84 , -2.18
Daniel Straily , Reds , 2016 , 4 , 22.0 , 3.68 , 0.29 , 1 - 1 , 1.16 - 1.22 , 0.06
Timothy Max Adleman , Reds , 2016 , 1 , 6.0 , 3.0 , 0.4 , 0 - 0 , 0.4 - 0.23 , -0.16
John Lamb , Reds , 2016 , 1 , 6.0 , 1.5 , 0.51 , 0 - 0 , 0.51 - 0.11 , -0.4
